time,type,sentCurrency,sentQuantity,receivedCurrency,receivedQuantity,feeCurrency,feeQuantity,id,description,txn partner
2021-11-18 01:56:17,axfer,USDC,25.,,,ALGO,0.001,EU5DWLNLF2YELBD4G3UWXJBQRXQ5KP7D24Y2DGQTEQEZZSOQAEEA,Sender,ZIBUMUA...
2021-11-18 01:56:35,pay,ALGO,0.001,,,ALGO,0.001,(Group- 2/Lj0...) - UMFXFUAVRUKUTJHD7BHV3WJJN6PUTVSZ6ZQYXT4GU5VVUTBHIGOQ,2 txns.  ,ZIBUMUA...
2021-11-18 01:56:35,axfer,,,USDC,25.,,,(Group- 2/Lj0...) - RQEIKYT2B3DASEQKKUZY2R2MK7K5GNSK2MH5OQGPHPPFNOYLFLOA,2 txns.  ,ZIBUMUA...
2021-11-19 05:38:43,pay,ALGO,0.201,,,ALGO,0.001,(Group- Dkp1L...) - YL6ZDJEI2FCGQ4IBKECNUUA7QQSH643IQY54HF5VR5N6GHK6VZJQ,1 txns.  ,5SEA6ZR...
2021-11-19 05:40:45,axfer,USDC,1.,,,ALGO,0.001,GRZFH3BDIH3MA6TDVKOPVWBXHOWY6CRDZR7X4NOZR7TNV2HTRNJQ,Sender,33GDLNM...
2021-11-19 05:40:58,pay,ALGO,0.001,,,ALGO,0.001,(Group- 62LAd...) - ERT7LP5FMRDIZDCTVWXYDGZAB365QCQBJ3FGWDYL2IAIUNS2WQIQ,2 txns.  ,33GDLNM...
2021-11-19 05:40:58,axfer,,,USDC,1.,,,(Group- 62LAd...) - EI5L2J5JIY3SGI3YWOIUGD2M6EAK7A6662VQTFUO77LNM4XKXGNQ,2 txns.  ,33GDLNM...
2021-11-19 09:22:24,axfer,USDC,0.01,,,ALGO,0.001,XHVUKIUM33BPPBWT2FTDXEZYAUCWTV25OW3F7LBXXT2XBBJIDZAQ,Sender,H7S3B7Q...
2021-11-19 09:22:37,pay,ALGO,0.001,,,ALGO,0.001,(Group- nDGlH...) - T6ZBLOUMSHAHFIKP7WYEYOB757O6BUBNL2UPRB54JVEHFNOILBHA,2 txns.  ,H7S3B7Q...
2021-11-19 09:22:37,axfer,,,USDC,0.01,,,(Group- nDGlH...) - 6OBJ7XLUVGXDZHRTANXAURAUYS4RZN3W7D54YNSPR7ONQRAH6KVQ,2 txns.  ,H7S3B7Q...
2021-11-19 10:51:33,axfer,USDC,0.01,,,ALGO,0.001,FW2Z7DET3UF6JYPX32KWLA5WA2F3IW5W5XU337AGLIJAJJIRUO3A,Sender,H7S3B7Q...
