time,type,sentCurrency,sentQuantity,receivedCurrency,receivedQuantity,feeCurrency,feeQuantity,id,description,txn partner,link
2023-12-30 14:08:08,Fee,,,,,ALGO,0.004,Group Combined Fees - 702etN48DQdnyagQrp3VvXIZhGyz9JPgxPfKPgg63pM=,NF Domains : appDB match : cryptobogan.algo,Algorand Network,https://allo.info/tx/group/702etN48DQdnyagQrp3VvXIZhGyz9JPgxPfKPgg63pM=
2023-12-30 14:08:39,Send,ALGO,0.1,,,,,(Group- SxWXB...) - HJNROYMROL6A7JTUUJFLR2TGXAQPGTQVGEUK66MHOMTUX4SRJ2KQ,NF Domains : appDB match : cryptobogan.algo ,NF Domains - cryptobogan.algo Vault,https://allo.info/tx/group/SxWXBgnmC6mW8174ZhwymoTSKQ+45I0G8VWLYQD9GJI=
2023-12-30 14:08:39,Send,WE ARE ,1.,,,,,(Group- SxWXB...) - YKYOCKYWVN3I6DMACDWDUDEPZUQMQR6V6J67WWDF4762W6LWANKA,NF Domains : appDB match : cryptobogan.algo ,NF Domains - cryptobogan.algo Vault,https://lora.algokit.io/mainnet/transaction/YKYOCKYWVN3I6DMACDWDUDEPZUQMQR6V6J67WWDF4762W6LWANKA
2023-12-30 14:08:39,Fee,,,,,ALGO,0.004,Group Combined Fees - SxWXBgnmC6mW8174ZhwymoTSKQ+45I0G8VWLYQD9GJI=,NF Domains : appDB match : cryptobogan.algo,Algorand Network,https://allo.info/tx/group/SxWXBgnmC6mW8174ZhwymoTSKQ+45I0G8VWLYQD9GJI=
2023-12-30 14:09:39,Send,ALGO,0.1,,,,,(Group- QMQtw...) - F4EPVA3MPQWVWTAFRY3JTZ2BBHSPNNDDG4ERITB2CUCOOSVYZ7NA,NF Domains : appDB match : cryptobogan.algo ,NF Domains - cryptobogan.algo Vault,https://allo.info/tx/group/QMQtwwc/1Nvc5BsbXudqNgc43AHQj/J5bOFOFP+0peQ=
2023-12-30 14:09:39,Send,SOCKS,1000.,,,,,(Group- QMQtw...) - 5DSTHAIADBJNPJCK5NSZXP4PX2M25I3K5AI2POBMB4TVQD7YEDHQ,NF Domains : appDB match : cryptobogan.algo ,NF Domains - cryptobogan.algo Vault,https://lora.algokit.io/mainnet/transaction/5DSTHAIADBJNPJCK5NSZXP4PX2M25I3K5AI2POBMB4TVQD7YEDHQ
2023-12-30 14:09:39,Fee,,,,,ALGO,0.004,Group Combined Fees - QMQtwwc/1Nvc5BsbXudqNgc43AHQj/J5bOFOFP+0peQ=,NF Domains : appDB match : cryptobogan.algo,Algorand Network,https://allo.info/tx/group/QMQtwwc/1Nvc5BsbXudqNgc43AHQj/J5bOFOFP+0peQ=
2023-12-30 14:10:16,Send,ALGO,0.1,,,,,(Group- 4Uatl...) - NUO7ANDZU466RXSCI3TUBEHDYAGIDT2FKCGNLXMJKWULG56IXGBA,NF Domains : appDB match : cryptobogan.algo ,NF Domains - cryptobogan.algo Vault,https://allo.info/tx/group/4UatlcaZEOrPj3xNPUC5F/Z8a078TrAlO8YNpkEFWlo=
2023-12-30 14:10:16,Send,Tacos,1000000.,,,,,(Group- 4Uatl...) - NIUJ2JTY255JQ52JOF2BORDGPNSOA3F232TOKZUYOSPYXTSURK3Q,NF Domains : appDB match : cryptobogan.algo ,NF Domains - cryptobogan.algo Vault,https://lora.algokit.io/mainnet/transaction/NIUJ2JTY255JQ52JOF2BORDGPNSOA3F232TOKZUYOSPYXTSURK3Q
2023-12-30 14:10:16,Fee,,,,,ALGO,0.004,Group Combined Fees - 4UatlcaZEOrPj3xNPUC5F/Z8a078TrAlO8YNpkEFWlo=,NF Domains : appDB match : cryptobogan.algo,Algorand Network,https://allo.info/tx/group/4UatlcaZEOrPj3xNPUC5F/Z8a078TrAlO8YNpkEFWlo=
2023-12-30 14:24:54,Send,DEFLY/ALGO LP Token,118.632358,,,ALGO,0.001,2NKTPWFOYSEY7CDNL43LZ5NZA3NF53RCFYTJ24ZYG7ADYLJTN23Q,Sender,W5TXHCV7FNC2SEXBE3ZHLLRHYM4FMT4Z7BED5YGYPIQOASWXLW7KZECZ5A,https://lora.algokit.io/mainnet/transaction/2NKTPWFOYSEY7CDNL43LZ5NZA3NF53RCFYTJ24ZYG7ADYLJTN23Q
2023-12-30 14:25:31,Send,TinymanPool2.0 COOP-goETH,3.278346,,,ALGO,0.001,NJVTW6ZXDOW6I2G4B4R7YV7OAPIGUHZSEFXJQ6XPN2YTN6VGJP2A,Sender,W5TXHCV7FNC2SEXBE3ZHLLRHYM4FMT4Z7BED5YGYPIQOASWXLW7KZECZ5A,https://lora.algokit.io/mainnet/transaction/NJVTW6ZXDOW6I2G4B4R7YV7OAPIGUHZSEFXJQ6XPN2YTN6VGJP2A
2023-12-30 14:25:51,Send,TinymanPool2.0 COOP-goBTC,0.768222,,,ALGO,0.001,ME3ZAWGOYWBDDPRYF25O3EBE27M4ZWZRZTGFRVMB3YTVKJZ2DESA,Sender,W5TXHCV7FNC2SEXBE3ZHLLRHYM4FMT4Z7BED5YGYPIQOASWXLW7KZECZ5A,https://lora.algokit.io/mainnet/transaction/ME3ZAWGOYWBDDPRYF25O3EBE27M4ZWZRZTGFRVMB3YTVKJZ2DESA
2023-12-30 14:26:27,Send,TinymanPool2.0 COOP-GOLD$,0.330694,,,ALGO,0.001,H3R2RH2ZA6SZB7SHWZ2GYJ34L5PIV23YWQPI25VZJCAV7SOIL4IA,Sender,W5TXHCV7FNC2SEXBE3ZHLLRHYM4FMT4Z7BED5YGYPIQOASWXLW7KZECZ5A,https://lora.algokit.io/mainnet/transaction/H3R2RH2ZA6SZB7SHWZ2GYJ34L5PIV23YWQPI25VZJCAV7SOIL4IA
2024-03-25 11:33:13,Fee,,,,,ALGO,0.001,OEJ3NBQMKW2PH6B7BKCPXWH4KVBZJG5LYCXX3PG3YVPRCAIS5EWQ,Asset Opt in/out,Algorand Network,https://lora.algokit.io/mainnet/transaction/OEJ3NBQMKW2PH6B7BKCPXWH4KVBZJG5LYCXX3PG3YVPRCAIS5EWQ
2024-03-25 11:33:18,Swap,ALGO,1.,NIKO,265.891679,ALGO,0.003,Combined Group - meUW9SAG1DVijaCenOuMx1JNuxMqvzzffssb8wakz3U=,Tinyman : Tinyman AMM v2 : Swap (Sell),Tinyman,https://allo.info/tx/group/meUW9SAG1DVijaCenOuMx1JNuxMqvzzffssb8wakz3U=
2024-03-25 11:33:24,Fee,ALGO,0.026,,,ALGO,0.001,CWQB2NPPUDUIL7M2C3S62UUVHHTEXHN47IV75R3TZM44UJ27EXYA,Fee paid to Defly for swap,Defly,https://lora.algokit.io/mainnet/transaction/CWQB2NPPUDUIL7M2C3S62UUVHHTEXHN47IV75R3TZM44UJ27EXYA
2024-03-25 11:35:17,Send,ALGO,0.1,,,,,(Group- w3amI...) - 2DBCTCMWP4TJQFIP3QXZLCC5ZS5UK2TQM4ZBFVPD5X5HL24SVUQQ,NF Domains : appDB match : hashingslash.algo ,NF Domains - hashingslash.algo Vault,https://allo.info/tx/group/w3amI49kLplCwVSWKMCs+NAalbgHNObv6yvCU/De8fo=
2024-03-25 11:35:17,Send,NIKO,265.891679,,,,,(Group- w3amI...) - NF23GRG2K2XMNZ2WRDLZBJTHKWTMLFPRPOOXTV6NPYHW23XNF6MQ,NF Domains : appDB match : hashingslash.algo ,NF Domains - hashingslash.algo Vault,https://lora.algokit.io/mainnet/transaction/NF23GRG2K2XMNZ2WRDLZBJTHKWTMLFPRPOOXTV6NPYHW23XNF6MQ
2024-03-25 11:35:17,Fee,,,,,ALGO,0.004,Group Combined Fees - w3amI49kLplCwVSWKMCs+NAalbgHNObv6yvCU/De8fo=,NF Domains : appDB match : hashingslash.algo,Algorand Network,https://allo.info/tx/group/w3amI49kLplCwVSWKMCs+NAalbgHNObv6yvCU/De8fo=
2024-03-25 11:38:22,Receive,,,ALGO,0.000095,,,(Group- hIW9C...) - DH3AFDTIVMAMBRBLITEKSYI255WSVONGJP52QTNNY5STFTKLZIJA,1 txns.  ,SKOJ4WCLQ3LKE3YAVX7O5PYOY45OEKKQYZAXTW3N675VCHWVO6WUASHDRU,https://allo.info/tx/group/hIW9CGoUCPKd0uToy3bj95Hqi23S8dC93Alb5czxiFQ=
2024-03-25 11:38:28,Spam,,,ALGO,0.000013,,,F2WI7IV24NUMK77WCNRYWYG426A3HXO6AJ2FYD3YF4E56GIUOBBA,Receiver,D13 - Scam Warning Bot,https://lora.algokit.io/mainnet/transaction/F2WI7IV24NUMK77WCNRYWYG426A3HXO6AJ2FYD3YF4E56GIUOBBA
2024-04-01 12:32:10,Fee,,,,,ALGO,0.002,L4AYYWYQHFLWVMEXPBQJ3Z323N2RPUYS6G3XDNXHAO3ZELW63SEQ,Sender,Algorand Network,https://lora.algokit.io/mainnet/transaction/L4AYYWYQHFLWVMEXPBQJ3Z323N2RPUYS6G3XDNXHAO3ZELW63SEQ
2024-04-01 12:32:51,Fee,,,,,ALGO,0.002,IWVGCMQJBVLCNODR6RVCZNXAM5IHQ3QFMFFMZGI72LCVX77F6VEQ,Sender,Algorand Network,https://lora.algokit.io/mainnet/transaction/IWVGCMQJBVLCNODR6RVCZNXAM5IHQ3QFMFFMZGI72LCVX77F6VEQ
2024-04-21 19:27:13,Fee,,,,,ALGO,0.002,CONKCBBBPVSF4DVRDZIOMOIRVGPQSYTLSEQQXN77XMH7DWHY3RFA,Sender,Algorand Network,https://lora.algokit.io/mainnet/transaction/CONKCBBBPVSF4DVRDZIOMOIRVGPQSYTLSEQQXN77XMH7DWHY3RFA
2024-04-21 19:27:13,Receive,,,Tacos,1000000.,,,InnerTxn #1 - CONKC...,Sender,NF Domains - hashingslash.algo Vault,https://lora.algokit.io/mainnet/transaction/CONKCBBBPVSF4DVRDZIOMOIRVGPQSYTLSEQQXN77XMH7DWHY3RFA
2024-04-21 19:27:45,Send,ALGO,0.1,,,,,(Group- dsYIY...) - XF7LRKM53U3L2BCQ7GBBCN6CZBM74BWKDZ5ZWB5DDOWIPH5CTIPQ,"NF Domains : appDB match : cryptobogan.algo, hashingslash.algo ",NF Domains - cryptobogan.algo Vault,https://allo.info/tx/group/dsYIYVR9lIuoSzN9Dc5h+zsBAsffSTMXhjfKUnN2pio=
2024-04-21 19:27:45,Fee,,,,,ALGO,0.005,Group Combined Fees - dsYIYVR9lIuoSzN9Dc5h+zsBAsffSTMXhjfKUnN2pio=,"NF Domains : appDB match : cryptobogan.algo, hashingslash.algo",Algorand Network,https://allo.info/tx/group/dsYIYVR9lIuoSzN9Dc5h+zsBAsffSTMXhjfKUnN2pio=
2024-04-21 19:28:19,Send,ALGO,0.1,,,,,(Group- D8QtP...) - ZYBBQO5TAIRZJLXXYLY7DB6XFNRDWUCULC36KYCDBUPRDBN53ARQ,"NF Domains : appDB match : cryptobogan.algo, hashingslash.algo ",NF Domains - cryptobogan.algo Vault,https://allo.info/tx/group/D8QtPjTXHdrIMrpcMuKOUfXzST7UM0Vet+7cTGnfhgE=
2024-04-21 19:28:19,Fee,,,,,ALGO,0.005,Group Combined Fees - D8QtPjTXHdrIMrpcMuKOUfXzST7UM0Vet+7cTGnfhgE=,"NF Domains : appDB match : cryptobogan.algo, hashingslash.algo",Algorand Network,https://allo.info/tx/group/D8QtPjTXHdrIMrpcMuKOUfXzST7UM0Vet+7cTGnfhgE=
2024-04-21 19:30:02,Send,ALGO,0.1,,,,,(Group- 53HCl...) - EV6PMZ7NOBO4LI7GWXF7TIUBEFM75A4NYTUIWAJJ6RNYYFIVZZOQ,"NF Domains : appDB match : cryptobogan.algo, hashingslash.algo ",NF Domains - cryptobogan.algo Vault,https://allo.info/tx/group/53HClcKJiakVwwnMs6EF/pVr/JWcgNbXk8iOKDJYDBs=
2024-04-21 19:30:02,Fee,,,,,ALGO,0.005,Group Combined Fees - 53HClcKJiakVwwnMs6EF/pVr/JWcgNbXk8iOKDJYDBs=,"NF Domains : appDB match : cryptobogan.algo, hashingslash.algo",Algorand Network,https://allo.info/tx/group/53HClcKJiakVwwnMs6EF/pVr/JWcgNbXk8iOKDJYDBs=
2024-04-21 19:30:24,Send,ALGO,0.1,,,,,(Group- I5hbE...) - JVAPEJ6KNTSSLRE456WGUVJK3GQVPZRUVY5SJMFVTOXZ5ELHIRRQ,"NF Domains : appDB match : cryptobogan.algo, hashingslash.algo ",NF Domains - cryptobogan.algo Vault,https://allo.info/tx/group/I5hbEYfx5zt3+6tEwiP/F0YT9Sk864gQMu2ErepJZ+8=
2024-04-21 19:30:24,Fee,,,,,ALGO,0.005,Group Combined Fees - I5hbEYfx5zt3+6tEwiP/F0YT9Sk864gQMu2ErepJZ+8=,"NF Domains : appDB match : cryptobogan.algo, hashingslash.algo",Algorand Network,https://allo.info/tx/group/I5hbEYfx5zt3+6tEwiP/F0YT9Sk864gQMu2ErepJZ+8=
2024-04-21 19:30:58,Send,ALGO,0.1,,,,,(Group- ToH6o...) - HF3ZY22JL5BTP5AY62I7HREL2N6LW5EGURSE2DUGG7KFGWNEMGSQ,"NF Domains : appDB match : cryptobogan.algo, hashingslash.algo ",NF Domains - cryptobogan.algo Vault,https://allo.info/tx/group/ToH6o3p7QjlCGWb7WBun176io05XVxL3OdNUZQc+5P0=
2024-04-21 19:30:58,Fee,,,,,ALGO,0.005,Group Combined Fees - ToH6o3p7QjlCGWb7WBun176io05XVxL3OdNUZQc+5P0=,"NF Domains : appDB match : cryptobogan.algo, hashingslash.algo",Algorand Network,https://allo.info/tx/group/ToH6o3p7QjlCGWb7WBun176io05XVxL3OdNUZQc+5P0=
2024-04-21 19:31:24,Send,ALGO,0.1,,,,,(Group- pEKT+...) - ZU5ZHGLEHMWW7ETYA3WB75QFT57WJXFYSSAZ5ERXLC23DYBSXRAQ,"NF Domains : appDB match : cryptobogan.algo, hashingslash.algo ",NF Domains - cryptobogan.algo Vault,https://allo.info/tx/group/pEKT+b06JnV6w9/nX/ySkrRY+uYtpZf/Izxh07zzoN4=
2024-04-21 19:31:24,Fee,,,,,ALGO,0.005,Group Combined Fees - pEKT+b06JnV6w9/nX/ySkrRY+uYtpZf/Izxh07zzoN4=,"NF Domains : appDB match : cryptobogan.algo, hashingslash.algo",Algorand Network,https://allo.info/tx/group/pEKT+b06JnV6w9/nX/ySkrRY+uYtpZf/Izxh07zzoN4=
2024-04-21 19:31:53,Send,ALGO,0.1,,,,,(Group- 8N3PR...) - MFHUE44JQO5BXV7T7RLSA56MJOY6EQPEQMA3YH3JN4AXXMHJOWAQ,"NF Domains : appDB match : cryptobogan.algo, hashingslash.algo ",NF Domains - cryptobogan.algo Vault,https://allo.info/tx/group/8N3PRNL8GjExmXe9KX6FXGnpQsl5qdUsXVyI9Su9mcs=
2024-04-21 19:31:53,Fee,,,,,ALGO,0.005,Group Combined Fees - 8N3PRNL8GjExmXe9KX6FXGnpQsl5qdUsXVyI9Su9mcs=,"NF Domains : appDB match : cryptobogan.algo, hashingslash.algo",Algorand Network,https://allo.info/tx/group/8N3PRNL8GjExmXe9KX6FXGnpQsl5qdUsXVyI9Su9mcs=
2024-04-21 19:33:35,Send,ALGO,0.1,,,,,(Group- q4hDb...) - JG66YFK4ON54LS2OLOIGBWLYJP7JG5OJVHXGY7VISUIFIRPIWLHA,"NF Domains : appDB match : cryptobogan.algo, hashingslash.algo ",NF Domains - cryptobogan.algo Vault,https://allo.info/tx/group/q4hDb4nXQAn8NxRYHVdXTP+xHqBmmw4aR6GgSDcnEms=
2024-04-21 19:33:35,Fee,,,,,ALGO,0.005,Group Combined Fees - q4hDb4nXQAn8NxRYHVdXTP+xHqBmmw4aR6GgSDcnEms=,"NF Domains : appDB match : cryptobogan.algo, hashingslash.algo",Algorand Network,https://allo.info/tx/group/q4hDb4nXQAn8NxRYHVdXTP+xHqBmmw4aR6GgSDcnEms=
2024-04-21 19:34:43,Send,ALGO,0.1,,,,,(Group- X1N8U...) - S4O4TBW4Y6HAU2LWPSPRLLCI4EHWHSWM5RME76QBRCLDNUUEH6KQ,"NF Domains : appDB match : cryptobogan.algo, hashingslash.algo ",NF Domains - cryptobogan.algo Vault,https://allo.info/tx/group/X1N8U1X9U++UT7GSPOAJUEYdh5ZeW1dTRsPGrEp8WYY=
2024-04-21 19:34:43,Fee,,,,,ALGO,0.005,Group Combined Fees - X1N8U1X9U++UT7GSPOAJUEYdh5ZeW1dTRsPGrEp8WYY=,"NF Domains : appDB match : cryptobogan.algo, hashingslash.algo",Algorand Network,https://allo.info/tx/group/X1N8U1X9U++UT7GSPOAJUEYdh5ZeW1dTRsPGrEp8WYY=
2024-04-21 19:35:06,Send,ALGO,0.1,,,,,(Group- BpnRT...) - YKRUT2Z2H5NEZTOKAMMO5EZIPQGKK43BBN3I52ZZBYNXBNUW4WGA,"NF Domains : appDB match : cryptobogan.algo, hashingslash.algo ",NF Domains - cryptobogan.algo Vault,https://allo.info/tx/group/BpnRTc4lslLKJGE7O/HVLRQZ6jyDnE3cOp6DHsCgVjE=
2024-04-21 19:35:06,Fee,,,,,ALGO,0.005,Group Combined Fees - BpnRTc4lslLKJGE7O/HVLRQZ6jyDnE3cOp6DHsCgVjE=,"NF Domains : appDB match : cryptobogan.algo, hashingslash.algo",Algorand Network,https://allo.info/tx/group/BpnRTc4lslLKJGE7O/HVLRQZ6jyDnE3cOp6DHsCgVjE=
2024-04-21 19:35:58,Send,ALGO,0.1,,,,,(Group- N9h1/...) - MNUDUEBVIO7J6ZP3TFMISZPQ6INL6JSGGCTY6GVFCVB5WLKJN5EA,"NF Domains : appDB match : cryptobogan.algo, hashingslash.algo ",NF Domains - cryptobogan.algo Vault,https://allo.info/tx/group/N9h1/srNSU/SSQOE8dJyTGpNpIqFCSwd/uB5YuOB/1s=
2024-04-21 19:35:58,Fee,,,,,ALGO,0.005,Group Combined Fees - N9h1/srNSU/SSQOE8dJyTGpNpIqFCSwd/uB5YuOB/1s=,"NF Domains : appDB match : cryptobogan.algo, hashingslash.algo",Algorand Network,https://allo.info/tx/group/N9h1/srNSU/SSQOE8dJyTGpNpIqFCSwd/uB5YuOB/1s=
2024-04-21 19:36:18,Send,ALGO,0.1,,,,,(Group- 0S9g1...) - DEHKGORSZWTDRXHOTSZX2W6VJW6IUAQQIEABRO2FEXKH63MJHQ5A,"NF Domains : appDB match : cryptobogan.algo, hashingslash.algo ",NF Domains - cryptobogan.algo Vault,https://allo.info/tx/group/0S9g18P9fTEhHcb1FoAz2WU7x9P94syh99Jjg9kPr4k=
2024-04-21 19:36:18,Fee,,,,,ALGO,0.005,Group Combined Fees - 0S9g18P9fTEhHcb1FoAz2WU7x9P94syh99Jjg9kPr4k=,"NF Domains : appDB match : cryptobogan.algo, hashingslash.algo",Algorand Network,https://allo.info/tx/group/0S9g18P9fTEhHcb1FoAz2WU7x9P94syh99Jjg9kPr4k=
2024-04-21 19:36:41,Send,ALGO,0.1,,,,,(Group- juGTO...) - LAFLVDAD5N3O4J6SKCWOYVKACOC6HVDYRU4KJIVQVWP4DZ2XG2SA,"NF Domains : appDB match : cryptobogan.algo, hashingslash.algo ",NF Domains - cryptobogan.algo Vault,https://allo.info/tx/group/juGTODKSilP9k6H/5Isol1MiRemTWkHj42LVZrux8mY=
2024-04-21 19:36:41,Fee,,,,,ALGO,0.005,Group Combined Fees - juGTODKSilP9k6H/5Isol1MiRemTWkHj42LVZrux8mY=,"NF Domains : appDB match : cryptobogan.algo, hashingslash.algo",Algorand Network,https://allo.info/tx/group/juGTODKSilP9k6H/5Isol1MiRemTWkHj42LVZrux8mY=
2024-04-21 19:37:36,Send,ALGO,0.1,,,,,(Group- LHqGJ...) - NJNM4AYZC3D2YP5YHRG6PTQ6JQZUOWYPDSTUSH64BJH7YYGJZMZQ,"NF Domains : appDB match : cryptobogan.algo, hashingslash.algo ",NF Domains - cryptobogan.algo Vault,https://allo.info/tx/group/LHqGJGGAqSsjW0taj5ZAGOQKR8Nkwtp16d1Pa76g0Xo=
2024-04-21 19:37:36,Fee,,,,,ALGO,0.005,Group Combined Fees - LHqGJGGAqSsjW0taj5ZAGOQKR8Nkwtp16d1Pa76g0Xo=,"NF Domains : appDB match : cryptobogan.algo, hashingslash.algo",Algorand Network,https://allo.info/tx/group/LHqGJGGAqSsjW0taj5ZAGOQKR8Nkwtp16d1Pa76g0Xo=
2024-04-21 19:39:36,Send,ALGO,0.1,,,,,(Group- tmtKG...) - RALZG45OCJWHZBICI55PRWJ5YTV6BVMR6YVYIXGA2UHIQ44XPUMQ,"NF Domains : appDB match : cryptobogan.algo, hashingslash.algo ",NF Domains - cryptobogan.algo Vault,https://allo.info/tx/group/tmtKG1c04NspbNVl42sE9eLPe3Ps2s+Xgg06Ayl72KU=
2024-04-21 19:39:36,Fee,,,,,ALGO,0.005,Group Combined Fees - tmtKG1c04NspbNVl42sE9eLPe3Ps2s+Xgg06Ayl72KU=,"NF Domains : appDB match : cryptobogan.algo, hashingslash.algo",Algorand Network,https://allo.info/tx/group/tmtKG1c04NspbNVl42sE9eLPe3Ps2s+Xgg06Ayl72KU=
2024-04-21 19:41:00,Send,ALGO,0.1,,,,,(Group- qu89R...) - A3IRWOZ5EZ5VTHCBZQTKGNJ2W2GUXUA7F3CKFY2CMTEYLLKCCYOA,"NF Domains : appDB match : cryptobogan.algo, hashingslash.algo ",NF Domains - cryptobogan.algo Vault,https://allo.info/tx/group/qu89RuSj8sovOZy/9/ng+h9mc0t+72kysoBt7g/HXHk=
2024-04-21 19:41:00,Fee,,,,,ALGO,0.005,Group Combined Fees - qu89RuSj8sovOZy/9/ng+h9mc0t+72kysoBt7g/HXHk=,"NF Domains : appDB match : cryptobogan.algo, hashingslash.algo",Algorand Network,https://allo.info/tx/group/qu89RuSj8sovOZy/9/ng+h9mc0t+72kysoBt7g/HXHk=
2024-04-21 19:41:28,Send,ALGO,0.1,,,,,(Group- SgGcT...) - 2NGJ35TIDKMQ7DFW6PRB6NKSC6XTLIPJ3TFKHQHCWP3BMREHRGXQ,"NF Domains : appDB match : cryptobogan.algo, hashingslash.algo ",NF Domains - cryptobogan.algo Vault,https://allo.info/tx/group/SgGcTbSWeQ5UVIdF72uH5zyFg9UTm7Vm2Db/mtxBceE=
2024-04-21 19:41:28,Fee,,,,,ALGO,0.005,Group Combined Fees - SgGcTbSWeQ5UVIdF72uH5zyFg9UTm7Vm2Db/mtxBceE=,"NF Domains : appDB match : cryptobogan.algo, hashingslash.algo",Algorand Network,https://allo.info/tx/group/SgGcTbSWeQ5UVIdF72uH5zyFg9UTm7Vm2Db/mtxBceE=
2024-04-21 19:41:57,Send,ALGO,0.1,,,,,(Group- 9fnxq...) - IAH2A77JUYIBNYHTQHWO4X44BOOCKKMS35IIMI7SCV2LTNQPFXDQ,"NF Domains : appDB match : cryptobogan.algo, hashingslash.algo ",NF Domains - cryptobogan.algo Vault,https://allo.info/tx/group/9fnxq5BIeyRfYOuWlvlpstHCSwxI1I7kEDEiPxYHnME=
2024-04-21 19:41:57,Fee,,,,,ALGO,0.005,Group Combined Fees - 9fnxq5BIeyRfYOuWlvlpstHCSwxI1I7kEDEiPxYHnME=,"NF Domains : appDB match : cryptobogan.algo, hashingslash.algo",Algorand Network,https://allo.info/tx/group/9fnxq5BIeyRfYOuWlvlpstHCSwxI1I7kEDEiPxYHnME=
2024-04-21 19:42:23,Receive,,,Peps,10758.579169,,,(Group- goCDK...) - InnerTxn #1 - PSSFI...,NF Domains : appDB match : hashingslash.algo ,NF Domains - hashingslash.algo Vault,https://allo.info/tx/group/goCDKC5zSFNJ+ZqxIj0AelmZNr3wt4rUvY1ou/Z9G08=
2024-04-21 19:42:23,Fee,,,,,ALGO,0.003,Group Combined Fees - goCDKC5zSFNJ+ZqxIj0AelmZNr3wt4rUvY1ou/Z9G08=,NF Domains : appDB match : hashingslash.algo,Algorand Network,https://allo.info/tx/group/goCDKC5zSFNJ+ZqxIj0AelmZNr3wt4rUvY1ou/Z9G08=
2024-04-21 19:42:43,Receive,,,SWIFHAT,50.,,,(Group- +uaIR...) - InnerTxn #1 - NCUFI...,NF Domains : appDB match : hashingslash.algo ,NF Domains - hashingslash.algo Vault,https://allo.info/tx/group/+uaIRXuFEVHt9OpxwvvFudlvaUefWFxITy/tedgSNfc=
2024-04-21 19:42:43,Fee,,,,,ALGO,0.003,Group Combined Fees - +uaIRXuFEVHt9OpxwvvFudlvaUefWFxITy/tedgSNfc=,NF Domains : appDB match : hashingslash.algo,Algorand Network,https://allo.info/tx/group/+uaIRXuFEVHt9OpxwvvFudlvaUefWFxITy/tedgSNfc=
2024-04-21 19:55:10,Receive,,,A200,915.75,,,(Group- roWBJ...) - InnerTxn #1 - 367VC...,NF Domains : appDB match : hashingslash.algo ,NF Domains - hashingslash.algo Vault,https://allo.info/tx/group/roWBJuPZ0HhMBrOwEwgppimWhOTmFLBjNdkShv8z/vE=
2024-04-21 19:55:10,Fee,,,,,ALGO,0.003,Group Combined Fees - roWBJuPZ0HhMBrOwEwgppimWhOTmFLBjNdkShv8z/vE=,NF Domains : appDB match : hashingslash.algo,Algorand Network,https://allo.info/tx/group/roWBJuPZ0HhMBrOwEwgppimWhOTmFLBjNdkShv8z/vE=
2024-04-21 19:57:54,Receive,,,RWA,14828.96252,,,(Group- K8DBb...) - InnerTxn #1 - RNH7M...,NF Domains : appDB match : hashingslash.algo ,NF Domains - hashingslash.algo Vault,https://allo.info/tx/group/K8DBbJv4A46/5Gabw/tcUj3TeBKUi73lTO75pFjA8zM=
2024-04-21 19:57:54,Fee,,,,,ALGO,0.003,Group Combined Fees - K8DBbJv4A46/5Gabw/tcUj3TeBKUi73lTO75pFjA8zM=,NF Domains : appDB match : hashingslash.algo,Algorand Network,https://allo.info/tx/group/K8DBbJv4A46/5Gabw/tcUj3TeBKUi73lTO75pFjA8zM=
2024-04-21 20:06:10,Send,ALGO,1.,,,,,(Group- P6Uix...) - WILJ7TSTB3656Y5TPTUKIH54UCF4X22Q72HNWNN5D24QIKIKLESA,3 txns.  ,KLQCBWLRPBYFJ6YB5H6JJ7AXCODPGRWONYVDMFKOTVTH47QN5BRTWBV36Q,https://allo.info/tx/group/P6Uix9jJuOlGl7jU6g2J+yIzA2P0obdT7kpGqOVoJpQ=
2024-04-21 20:06:10,Receive,,,blokassette.algo,1.,,,(Group- P6Uix...) - InnerTxn #1 - 2C7QQ...,3 txns.  ,KLQCBWLRPBYFJ6YB5H6JJ7AXCODPGRWONYVDMFKOTVTH47QN5BRTWBV36Q,https://lora.algokit.io/mainnet/transaction/2C7QQJFVJLUFOXUXCJHANCOZILGMNPBMWPJ5SBRKUF7S7CP6APMA
2024-04-21 20:06:10,Fee,,,,,ALGO,0.009,Group Combined Fees - P6Uix9jJuOlGl7jU6g2J+yIzA2P0obdT7kpGqOVoJpQ=,3 txns. ,Algorand Network,https://allo.info/tx/group/P6Uix9jJuOlGl7jU6g2J+yIzA2P0obdT7kpGqOVoJpQ=
2024-04-21 20:07:24,Send,ALGO,0.003,,,,,(Group- PiX2n...) - YD7NEA6IDJE3D426WWXY2KGT37ZJSMPRSX42KT63R4GO6C4VJMMA,NFDomains : appDB match : Registry ,ABHE544MXL2CWMIZONAIUBNVELWYMKYKWBDNRLOEFQJN3LNF2ZWSMDEKBQ,https://allo.info/tx/group/PiX2neXPNCLLLm/bflC60nSzZWf8V4uxGUJvD3KXp64=
2024-04-21 20:07:24,Send,ALGO,0.0217,,,,,(Group- PiX2n...) - IKKU4BWAFJ5AX35OGS2PNHBB42CJSHA63KMTXRWQGTGUV46TG2BQ,NFDomains : appDB match : Registry ,OMXLQTI5ZSMWTCIZA3O3YBW74BTCOI67SZTOEDHK3ZEDZ34Z3DEOQD4PW4,https://lora.algokit.io/mainnet/transaction/IKKU4BWAFJ5AX35OGS2PNHBB42CJSHA63KMTXRWQGTGUV46TG2BQ
