time,type,sentCurrency,sentQuantity,receivedCurrency,receivedQuantity,feeCurrency,feeQuantity,id,description
2023-08-06 20:23:21,,ALGO,2.5,,,,,Combo 3 na5PW+vX+ERnbwZWAeITNtpmlTCtilM8M2+ZtV2Rjfs=,5 txns. 
2023-08-10 10:14:17,,X-NFT,0.,,,,,JYSOPX5GNXVUPSEKCUUW7LT2ITD5475UYJYNVPACPQRFLXCWQUGQ,Asset Opt in/out
2023-08-29 04:35:47,,ELBX,1.,,,ALGO,0.002,Po+lV3gJ0y3jU/KO3heaNR7CgYQeh9+Ql8CG1yIBfEU=,2 txns. 
2023-08-29 04:36:24,,,,ERAP5,1.,ALGO,0.003,soc6cKIEI8RlEwnNWJTD3/0y0dLOEkrp4GdwgKXth78=,2 txns. 
2023-08-29 04:37:04,,ELBX,1.,,,ALGO,0.002,3jR0f3aEHWuG040n8QwbSssWKPZ8IcKDR1lCJNrzNo4=,2 txns. 
2023-08-29 04:37:38,,,,PI55,1.,ALGO,0.003,5Gae3OLcP2OIE1IQXD4TZ//SHtffpXR0ixii2arUatk=,2 txns. 
2023-08-29 04:37:55,,ELBX,1.,,,ALGO,0.002,P5BXdfA1nKZvXSySijMBGYpKlniR/5GIX1lWtfgTgNM=,2 txns. 
2023-08-29 04:38:25,,,,ERAP5,1.,ALGO,0.003,puMlOhEFMz14AGnG+0gHa5rU4vfr6VY6Jw7OL9XrN/Q=,2 txns. 
2023-08-29 04:38:42,,ELBX,1.,,,ALGO,0.002,2xfIIhxbnUWFxkLCsqU4RKx2eOrSPuTpr/vUnx+OrTM=,2 txns. 
2023-08-29 04:40:26,,ELBX,1.,,,ALGO,0.002,LFvma+bnWCFU3WoFncWOwd3mYN4GeB1wLbMZYPXkMqA=,2 txns. 
2023-08-29 04:40:57,,,,PS05542,1.,ALGO,0.003,CNAuzeFHiSZrDMjZV2NJmRzfsqhHLcA24yW9SHgPf3o=,2 txns. 
2023-08-29 04:42:24,,,,SMC2712,1.,ALGO,0.003,chvwC8ouzeZasGyZyU3hDWvPYLrjHxTwYswicGuFL+w=,2 txns. 
2023-08-29 04:44:43,,ERAP5,2.,ALGO,50.,ALGO,0.003,qCExdAyxJUz1KSy0Oroni/YJLT4g4ANm3tLyc7np3X4=,2 txns. 
2023-09-01 16:51:09,,ALGO,50.,TMPOOL2,65.106813,ALGO,0.005,xWTqIsEd2FKnkoC6j6QMo+lGQyWFdZxE2jZxZx5KINk=,3 txns. Tinyman : Tinyman AMM v2 : Add Liquidity
2023-09-01 16:51:09,,COOP,124.756853,,,,,Combo 2 xWTqIsEd2FKnkoC6j6QMo+lGQyWFdZxE2jZxZx5KINk=,3 txns. Tinyman : Tinyman AMM v2 : Add Liquidity
2023-09-01 16:51:36,,,,,,ALGO,0.001,QVG76J3MHVMKPVJJ74V6BFZS33HXWBWAM4MUNX2DBEAX3F42RVEQ,Sender
2023-09-01 16:52:03,,,,,,ALGO,0.001,UEXWI25MRHWSDNRQVSHHNOAXJ3ST4DJAKKCBOWNPWXTPKCOGZD3Q,Sender
2023-09-21 16:29:15,,,,ALGO,1.361345,ALGO,0.002,ax4ZROqozBkcmwpKorT1MCfLx2AfZa3zwuxcVj/l/vU=,2 txns. Tinyman : Tinyman Staking : Claim
2023-09-21 16:29:15,,,,COOP,1.945037,ALGO,0.002,0orq2MxY6R2oRBV4/3ckLu5b8ai4dBlgT8KZPT+XFQM=,2 txns. Tinyman : Tinyman Staking : Claim
2023-09-21 16:30:58,,ALGO,1.37,TMPOOL2,1.626338,ALGO,0.005,/hDxmtMTiWukt/DmgeMIB+RzxEC2yFuRwaP9NCFcXs8=,3 txns. Tinyman : Tinyman AMM v2 : Add Liquidity
2023-09-21 16:30:58,,COOP,1.945037,,,,,Combo 2 /hDxmtMTiWukt/DmgeMIB+RzxEC2yFuRwaP9NCFcXs8=,3 txns. Tinyman : Tinyman AMM v2 : Add Liquidity
2023-09-21 16:31:49,,,,,,ALGO,0.001,RGTDO7ZQR6YOU5ZYTZOLGZ2TM6QQL2J2Y4JRGJ6MVMMBVYH2QBPQ,Sender
2023-09-21 16:32:09,,,,,,ALGO,0.001,6UDLLGHTX2J6UKKTUOF4NSIIGWUYEHXL7552HTUXWWAE673YAUUA,Sender
2023-09-23 12:25:31,,ALGO,0.0836,,,ALGO,0.005,3n096iYwPMOAaHYDO6+zBMH0DqqAHEtbwEZebb2rcS4=,9 txns. NFDomains : appDB match : Registry
2023-09-23 12:25:31,,ALGO,0.003,,,,,Combo 2 3n096iYwPMOAaHYDO6+zBMH0DqqAHEtbwEZebb2rcS4=,9 txns. NFDomains : appDB match : Registry
2023-09-23 12:25:31,,ALGO,0.1417,,,,,Combo 3 3n096iYwPMOAaHYDO6+zBMH0DqqAHEtbwEZebb2rcS4=,9 txns. NFDomains : appDB match : Registry
2023-10-13 20:07:33,,,,COOP,2.076063,ALGO,0.002,XL/9Guc2BeKhCUcLW5yu9C+j96RSclS9hH1psQXRbBg=,2 txns. Tinyman : Tinyman Staking : Claim
2023-10-13 20:07:36,,,,ALGO,1.52622,ALGO,0.002,hmuz2Ns0DUS5H3jABVW90LzRRoeyE6rF7Vneqj6xrbo=,2 txns. Tinyman : Tinyman Staking : Claim
2023-10-13 20:08:13,,TMPOOL2,66.733151,COOP,488.681333,ALGO,0.004,smqhJ65NRhzbFvJbFeMEu+1FRr+jcd69VPKFwe05Yb0=,2 txns. Tinyman : Tinyman AMM v2 : Remove Liquidity
2023-10-13 20:08:54,,COOP,245.378698,TMPOOL2,3.278346,ALGO,0.005,/o7p0NOguLeRXrThVxji3PUJxDmuM7BZDkQSegMqkM4=,3 txns. Tinyman : Tinyman AMM v2 : Add Liquidity
2023-10-13 20:09:18,,,,,,ALGO,0.001,BD5ATLTWJMVZZKLWQQAEDKYWCIJO3P2DD7Y3BQIYS22XTAAHJ6ZQ,Sender
2023-10-13 20:09:52,,COOP,245.378698,TMPOOL2,0.768222,ALGO,0.005,QmKEIUEM4z3FCyaGr/VR1FkwXfELxTT3yUAarRiRkbw=,3 txns. Tinyman : Tinyman AMM v2 : Add Liquidity
2023-10-13 20:10:12,,,,,,ALGO,0.001,BBOC66Y4DXQ7VNFPKE2CXEMSUXSPUULDW4ENGDJHQFM5UG3SOHXQ,Sender
2023-10-13 20:12:25,,,,DEFLY,2000.,ALGO,0.016,U3Mrbsebcf2b5dnF8SxzKkhxt33l8VL6DgUEZRZwT9E=,14 txns. Algofi : Staking v1 : Withdraw Stake
2023-10-13 20:12:32,,,,DEFLY,20.018151,ALGO,0.016,gocDu+dTG/nNSRSLHCbuodJKY+Tj+1ZYebS6K+fzblc=,13 txns. Algofi : Staking v1 : Claim Rewards
2023-10-13 20:13:26,,DEFLY,2082.474689,TMPOOL2,118.632358,ALGO,0.005,tLT6BOhr6yNz74ZIbxvwcZz8Ar0bhQr7puWGFfAl054=,3 txns. Tinyman : Tinyman AMM v2 : Add Liquidity
2023-10-13 20:13:43,,,,,,ALGO,0.001,6AA3XMKIFCITGQKYM32T4HTW4LMVLF6AYW6ZIEUW6IDKMN2ZNG2Q,Sender
2023-10-13 20:14:17,,,,,,ALGO,0.001,OY56GGUJDZWSVQHAMWRL42CVOGKY6HUD6GEB4HDROIZ3GQY5AABQ,Sender
2023-10-22 08:07:,,,,COOP,3.822658,ALGO,0.002,kdq5MTYiZlOEftD+kmys+hyAA7b5VV1ZXJ3hK/A6TKo=,2 txns. Tinyman : Tinyman Staking : Claim
2023-10-22 08:07:03,,,,COOP,1.644406,ALGO,0.002,l+5iHnA4aBgZOohGD+1SGnPhhCyQoRnAOJO/NIv06zo=,2 txns. Tinyman : Tinyman Staking : Claim
2023-10-22 08:07:48,,COOP,5.467064,TMPOOL2,0.035949,ALGO,0.005,KF5LZYZDcK3JHx9tRAr0TlhnX8nnvvTZtyEVm67jr14=,3 txns. Tinyman : Tinyman AMM v2 : Add Liquidity
2023-10-22 08:11:42,,WIND,23755.415,COOP,10.666701,ALGO,0.003,sAroz72TuWhCRHcfMdzb4PthiX/yAJd1Zs4Ytu521dI=,2 txns. Tinyman : Tinyman AMM v2 : Swap (Sell)
2023-10-22 08:11:49,,ALGO,0.02631,,,ALGO,0.001,EJ3VVAESMYVUYXANALDXP2ISFM6SM4WNHBTS7YMSDRVZTUYNWFGQ,Sender
2023-10-22 08:13:51,,COOP,10.666701,TMPOOL2,0.070136,ALGO,0.004,xqKPeDpuseodMnE0c5wJR3cNw22yLntvSLcjzZ2d34o=,2 txns. Tinyman : Tinyman AMM v2 : Add Liquidity
2023-10-29 07:34:24,,,,COOP,3.491431,ALGO,0.002,IsJOlJKNw9Cc+/Zg0MXvFz6h53jZ3Cvu6yU9tNTs4Q8=,2 txns. Tinyman : Tinyman Staking : Claim
2023-10-29 07:34:27,,,,COOP,1.673756,ALGO,0.002,xmOhFP/RtxlCt+opNYmXg0hlQ0mkTXY36FpwShLFZ3M=,2 txns. Tinyman : Tinyman Staking : Claim
2023-10-29 07:35:04,,COOP,5.165187,TMPOOL2,0.035495,ALGO,0.004,CHzglYIz/o15LPSxKv9c8uyJpn+lLr/o34P/mLhmFlE=,2 txns. Tinyman : Tinyman AMM v2 : Add Liquidity
2023-10-29 07:35:24,,,,,,ALGO,0.001,VERQRCUM7P4LHO54VXTT3JGL75T2NQFBHZWSIDQSBTLKWAIFE54Q,Sender
2023-11-10 11:08:12,,,,SVTC006C,19.,,,ROFR3OY743EYVR7BEY5UMMZGEDPY5ZBR677CEG543NXG2VAWH6IQ,Receiver
