time,type,sentCurrency,sentQuantity,receivedCurrency,receivedQuantity,feeCurrency,feeQuantity,id,description
2024-06-03 18:52:55,,,,,,,,JJQUZWDHDNWKDSYAR5YF4DQEFBD2SZWROY65O4PSQ7I5QD5V4EIA,
2024-06-03 18:52:58,,,,,,,,QGV5FYQNEZH5PZD3V3OZWUQD5UPKROPM7HOB4RO44NWFGGBMFA6A,
2024-06-03 18:52:58,,,,ORA,1.048576,,,in1 InnerTxn - QGV5F,
2024-06-03 18:52:58,,,,,,,,DDQWBMTHVOEPDW642BDN7V7JPY6OFW25S4Z7PTY453FFNQHWF3WA,
2024-06-03 18:53:01,,,,,,,,I2CH4NTLLNV5UMECGRH7U6EAPV3RWR2HLWRERMQB3QWL6XVH7Q3Q,
2024-06-03 18:53:06,,ORA,1.04333312,,,ALGO,0.001,G-K4nn9 - HZSFGHPNVBSIAZWEX5BGLTB3JWDRLLUXF3EMMDFJALBVRCL24MIQ,4 txns. Tinyman : Tinyman AMM v2 : Swap (Sell) 
2024-06-03 18:53:06,,,,,,ALGO,0.002,G-K4nn9 - KYQ2BTQDVDMQB537MHJLR5ATCIT2WPLOSJVF6W4W2QEZ256H7USQ,4 txns. Tinyman : Tinyman AMM v2 : Swap (Sell) 
2024-06-03 18:53:06,,,,VEST,7.115011,,,in1 InnerTxn - KYQ2B,4 txns. Tinyman : Tinyman AMM v2 : Swap (Sell) 
2024-06-03 18:53:06,,VEST,7.113588,,,ALGO,0.001,G-K4nn9 - EEOISER6BXGWRSJYBRLJNBM3DGZ4FFX73BMKVINWKC3TZP5ADCEQ,4 txns. Tinyman : Tinyman AMM v2 : Swap (Sell) 
2024-06-03 18:53:06,,,,,,ALGO,0.002,G-K4nn9 - U46MHPF5UXOB5HETJQYNAW5EM7KJXE4SID4NB4OKF4G3L5J4SZRQ,4 txns. Tinyman : Tinyman AMM v2 : Swap (Sell) 
2024-06-03 18:53:06,,,,ALGO,0.774718,,,in1 InnerTxn - U46MH,4 txns. Tinyman : Tinyman AMM v2 : Swap (Sell) 
