time,type,sentCurrency,sentQuantity,receivedCurrency,receivedQuantity,feeCurrency,feeQuantity,id,description
2023-06-20 21:52:25,,ALGO,100.,PEPE,12363138.1813,,,Combo 2 Ettef6z0b1eqhGWQOpLLnlw3d0LlqQPbUEF3pAfl3lQ=,3 txns. Tinyman : Tinyman AMM v2 : Swap (Sell)
2023-06-20 21:53:03,,PEPE,10000000.,,,ALGO,0.001,BV54QBUCUKEEK7F6R2QEJLUYYIIJWPCXHEW4BWLEYKJAAOIMPKMA,Sender
2023-06-20 21:55:22,,,,ALC,31.948881,,,KBHRN4UKY4VXRAPGOMBUIKKU5G353UTGEP37AIKZ2STBZB5CMGRA,Receiver
2023-06-20 21:55:3,,,,MOIST,6944.,,,ZGU3IMLJ5P35C4LPAKHNUWVFBKFBK6SEK7L7Z4UUJRHQY2VGENFA,Receiver
2023-06-20 21:55:37,,,,Xoge,7246.,,,NMBFRXPEOTKG5P32QOUCJ5BJATRLXKDLXJZIF4WBZ67DB6FVM3YA,Receiver
2023-06-20 21:55:45,,,,BANANA,114.,,,T2B4L2R7I77LAZPPLJLN2UL4MRD56GMI6VZ42QM76P4UYUR2EAIA,Receiver
2023-06-20 21:55:52,,,,MIMI,100.,,,PMFIAO2AAL45Y7PBAATIDBVVWBCNJ5QLLDVBXVAQ72DMTTYERTPQ,Receiver
2023-06-20 21:56:,,,,VOID,10000.,,,FSY32ZB4WXCCQV7QVY4LVJRC5KS6IXGWHGND3LANL3BWTRGY4A5A,Receiver
2023-06-20 21:56:,,,,$Blaze,69.,,,GBEDAEZYKC7JYQHFXYGWZWDHJRZPUMUHZMAUMIV5CTRJU7B6ZTQQ,Receiver
2023-06-20 21:56:08,,,,$Tokes,55.,,,HLZMEIBS3DJJCSOPCNU3F42UD4PQYA5TUULWY23NJ6KMA6MVTUTQ,Receiver
2023-06-20 21:56:08,,,,THC,20.,,,523ORQLDWY4HQJ2WUGPXINJAWAYTZTZCZPYGPRXHLN5ZG4ONCQNQ,Receiver
2023-06-20 21:56:15,,,,TENT,1.,,,6B6XTYFACEBT5FBXQF5S2B6XCIEMJPPMCOXDVH3P5O6ESL2JWAKQ,Receiver
2023-06-20 22:05:53,,,,,,,,SOLKWJESL4NFEYQNJGGN7O5Q5D7HXXQZVAZEULPKBVNUYIMANOCA,
2023-06-20 22:07:5,,,,BATU,26.,,,U547IDJ5I33OYYPEYIXUBA2WM2V5LP6C55B4TXEHNGMG43YYAECQ,Receiver
2023-06-20 22:39:52,,ALGO,0.8,,,ALGO,0.004,JbR3pGBQsgamQU+YEdVMUFfn957e+QREL2Qcjfp3FTQ=,3 txns. Tinyman : Tinyman AMM v2 : Swap (Sell)
2023-06-20 22:39:52,,ALGO,100.,PEPE,12388691.5388,,,Combo 2 JbR3pGBQsgamQU+YEdVMUFfn957e+QREL2Qcjfp3FTQ=,3 txns. Tinyman : Tinyman AMM v2 : Swap (Sell)
2023-06-20 22:40:23,,PEPE,10000000.,,,ALGO,0.001,P7I6GTUR2SSNLV6M3ZY6DWCLV327F2WC4MZJVONXMEL4BBTBVRDA,Sender
2023-06-20 22:50:25,,,,MIMI,3108.,,,TNP5427ZRQIGQYB2C3LLWCSGZ732K64QAS7S4GUS2E7V74FWZLYA,Receiver
2023-06-20 22:59:31,,,,BATU,69.,,,DD4JRZB6PYDZ4LL5HILZI5CAPW7QJCLD4DXHZQRMFLBEDTLF2MMA,Receiver
2023-06-20 22:59:57,,,,pizza,1.,,,TVGEEOK54YHJ4K757FWG5ER6JKP5VZ2YRL3BDIZSGOMWMJ7QBNOA,Receiver
2023-06-20 23:00:35,,,,RANT,4.,,,SILU5EGUC22KDQEEGUJIMGJ77N4LOJQ4YMINDUDCDDAG7LEBZZMA,Receiver
2023-06-20 23:12:24,,,,ADDICTED,64.,,,NL27C7YIB73A5W5JPR6PG32QJDOMICI3MMQNIJCBEZKFUPRCCXXA,Receiver
2023-06-21 01:00:09,,,,DARKCOIN,2.257809,,,252ZLLKKSJOVEDZGCBG63M2BZLRGPVOGWYBD3NSP2C4XZP5QMW2A,Receiver
2023-06-21 01:41:11,,PEPE,2000000.,,,ALGO,0.001,YG2CURABBBVL2CZYDZHPTWGMFKLYD5QSRMEMSRRLAD5A6UEFHVJQ,Sender
2023-06-21 01:52:43,,ALGO,1.475,FU1453,1.,ALGO,0.004,MmjTzjZtnIen/h4eX5ESX/YO+sifKkSyBe0gNX2YcLw=,5 txns. 
2023-06-21 01:52:43,,ALGO,54.575,,,,,Combo 2 MmjTzjZtnIen/h4eX5ESX/YO+sifKkSyBe0gNX2YcLw=,5 txns. 
2023-06-21 01:52:43,,ALGO,2.95,,,,,Combo 3 MmjTzjZtnIen/h4eX5ESX/YO+sifKkSyBe0gNX2YcLw=,5 txns. 
2023-06-21 01:55:12,,ALGO,1.475,FU08,1.,ALGO,0.004,m0As8qaAlltunrBegBQku1jpbGSQCHuZkvVVFeNB0kg=,5 txns. 
2023-06-21 01:55:12,,ALGO,54.575,,,,,Combo 2 m0As8qaAlltunrBegBQku1jpbGSQCHuZkvVVFeNB0kg=,5 txns. 
2023-06-21 01:55:12,,ALGO,2.95,,,,,Combo 3 m0As8qaAlltunrBegBQku1jpbGSQCHuZkvVVFeNB0kg=,5 txns. 
2023-06-21 01:55:46,,ALGO,1.5,FU2306,1.,ALGO,0.004,POvW7aoD9WPnxyPkYdbYnZtHf85MurFU+YjL6q+h0pI=,5 txns. 
2023-06-21 01:55:46,,ALGO,55.5,,,,,Combo 2 POvW7aoD9WPnxyPkYdbYnZtHf85MurFU+YjL6q+h0pI=,5 txns. 
2023-06-21 01:55:46,,ALGO,3.,,,,,Combo 3 POvW7aoD9WPnxyPkYdbYnZtHf85MurFU+YjL6q+h0pI=,5 txns. 
2023-06-21 02:19:21,,,,TENT,769.43,,,DKQKRB3ITFXXJ3757CFBS653JLBR5FL47EPAUCGQ7ZHYXU5PT56A,Receiver
2023-06-21 02:19:21,,,,TENT,769.43,,,GU5N4LI57CRNFKGIPAZFYKYCJ2LJM3NRTP3CHH6I2LPU6ZFZOV2A,Receiver
2023-06-21 02:19:36,,,,TENT,769.43,,,BYG74SQLFWYMLTWZ5EYYH7GHNQNYMI5VDDRWSEGPBE6UAMD4PNKA,Receiver
2023-06-21 02:20:51,,,,JUNK,25.,,,BIDWZRBZ2BDO7PH4RACPLZFNHUBRHZBTM3JQ6J7KVVUR4JPMAFCA,Receiver
2023-06-21 02:30:11,,,,THC,93.,,,FRCSJFYXWR46UKEP7CZ56TBTFF3FQVRWDGYNVL7KO3OWB7PP7KHQ,Receiver
2023-06-21 02:41:31,,,,TENT,2003.172,,,Y6KZ6NF5OSPOTJQ2QQ6JQHDY4QGQQBGRDUNXVFHUWVGJMVY6ITDQ,Receiver
2023-06-21 03:03:08,,,,TENT,518.678,,,QKBTFVX6332PKVWEA3VQNW424GDVJFOTE4BW2VN6VNE4NSM3IW3A,Receiver
2023-06-21 03:03:08,,,,TENT,518.678,,,6EBW7CGHLBBXPDG2LEMHAZJHGWQST334UZ2BABL2GY5SV7RWRLFA,Receiver
2023-06-21 03:29:12,,,,TENT,212.661,,,ED6I5ZPQURIDBPELM6LBKEDOORDVUVRHS27JCBXUATXVJG2XKMSA,Receiver
2023-06-21 03:29:12,,,,TENT,212.661,,,6VH6ZIK4EIOD4G7TF2IGMFLAWJJV74HLG55KT5ZOGDRCMPW7VTRQ,Receiver
2023-06-21 03:30:09,,,,TENT,212.661,,,SJNGGBHDNYT7VK4RPFVVKG3JC2YYGJSEWBQSBAM7G7GKJAHP4EDA,Receiver
2023-06-21 03:43:4,,,,TENT,397.436,,,OCFBQMDQFRTEFD47UFTVZHVXRM6HRFY7RZ7E4NGV2X5HLD754ZDQ,Receiver
2023-06-21 03:44:06,,,,TENT,397.436,,,AWFPPSNM5IA72IPXFVHJ7XIRFBG4RL56DOUTBXG3AM4GUTMYJEEQ,Receiver
2023-06-21 03:44:1,,,,TENT,397.436,,,TUKFSRZYCJM67BCC6N2AUU4C7NOQA5LA7FITPP7N6YBEX2LOVACA,Receiver
2023-06-21 03:44:33,,,,TENT,397.436,,,4HY4LJQ7IK65YZ5Z5CEJROONITJTXFZYBPELG7LUZXXEQGAUH3PA,Receiver
2023-06-21 04:13:06,,,,TENT,167.251,,,23725PB57OYYQDWZ2QVYRDHZU2UPCIKHD4ZZTJX3RDO25NZ7EEXA,Receiver
2023-06-21 04:13:25,,,,TENT,167.251,,,PUKFWOFO7PV6BKJP3F3I2UMTIIWIVGYXVUX5XSEZOZ3NJFVOYCAA,Receiver
2023-06-21 04:13:33,,,,TENT,167.251,,,L5MKDMMBNJ3U7SCCIGRN34Z2ZTBDZSNGNOVVEIGP74A2AFC5O5FA,Receiver
2023-06-21 04:13:36,,,,TENT,167.251,,,W3JGBSXVK6SBSGUWVCGXOXLIH4ZMBSDA4CX35LQIDZCMIJ2SF2GQ,Receiver
2023-06-21 04:13:36,,,,TENT,167.251,,,W6AJS5ZWL4EI3CXR4P43Z4MTZH4ZMU7YOVBU5NBZ4RLUDIHU2WDA,Receiver
2023-06-21 04:13:55,,,,TENT,167.251,,,JEAYRJFXZV7DPKRJWUXGBADETFMQVHWN4PNMR2XSU4YEKC55CP5A,Receiver
2023-06-21 04:14:03,,,,TENT,167.251,,,DUBHCZIPKDZ3GQ2VON2G52KTZHZQ7O5YZZYMSRGPY6N5W3OMGJ5Q,Receiver
2023-06-21 04:14:14,,,,TENT,167.251,,,CJ5U2RC2QUMFJJLVNDUXVXOZ52XV6KUFCE5ZRKWT2OHUC2ZUFDDQ,Receiver
2023-06-21 04:14:52,,,,TENT,167.251,,,E3UP73TZOHE5IZAIYBBF4SEPN6L2XGSCDXEEAY3NAWFXCLPSQCHQ,Receiver
2023-06-21 04:14:56,,,,TENT,167.251,,,42A5MGJIZURLU7LIF6ZKRX4K3VA6ZUKIAN4OICKNJT75YXYAZYYQ,Receiver
2023-06-21 04:15:26,,,,TENT,167.251,,,O34DTPGSBT4OGUSQSBEI3OTHVPKRH4ARSXGLUZQ6WR4UKRAIFEKA,Receiver
2023-06-21 04:15:3,,,,TENT,167.251,,,JRVLEBSSF3I2DB3VLNP3EFY5VOURZQSHYXCM7ORKMIEDHROCRF5Q,Receiver
2023-06-21 05:00:13,,,,ROYAL,6.36399,,,T7LCOO47D77Y3EEJ7SJ5VN3L47Y7B63VBAH67YVTQAP4JOF4N3IA,Receiver
2023-06-21 05:02:1,,,,ROYAL,700.,,,UEKSREBHEMERTN4WPSEKJWETVZWSXSFMMDNNJDYNHLVHE3LMXRYA,Receiver
2023-06-21 06:28:45,,,,DARKCOIN,179.2,,,PEN5ET7L2WZ7VD2KFKPD4YTLALHCHF3SGKWSTQKFCDBSCD6A4TBA,Receiver
2023-06-21 06:51:49,,,,BANANA,155.,,,RCLLWQ6XRN3P2MY5OFBTDGRP5CG3A4WLBEWCYW5Z6QGAWSB54K2Q,Receiver
2023-06-21 06:51:56,,,,PEPE,181.,,,ZFSBHIPFVUG3X5PWOL4LYHI244C22WEJ2EA6FCHI4INYTK4WQF4A,Receiver
2023-06-21 06:52:19,,,,PSTY,2.,,,C4WLSBHVMPN3MJKQDTMOCRGXNA7P74NABMM5FLAXFADYJBHQLFOA,Receiver
2023-06-21 06:54:17,,Bork1536,1.,,,ALGO,0.001,IYMPD7ETQKNROICRCEUKVKPKFSUVNHSBZD6NPKIRWZVQWROJDECA,Sender
2023-06-21 07:10:35,,,,ALGO,1102.989783,,,TL5CU6GHHDXT2DZC3OVTRGW6TFGAYMWF3ALF5PS7DTLZ54O2LJCQ,Receiver
2023-06-21 07:11:43,,ALGO,1000.,,,ALGO,0.001,IT43OWYZTLY6VQHZOXMS6NYOABZYZL4MH6XXDMOOMGYHIRIRYLJQ,Sender
2023-06-21 09:06:3,,,,ASS,15.,,,IZD5HWRGNN7MGJ6ALTVXEGUGILO546J6MRPL5Y3QBZ2ZX66BPJ5A,Receiver
2023-06-21 10:37:53,,ALGO,10.,,,ALGO,0.001,XN5UEYYKAIGM2VNWMHNYIOCUHHBIHYJVV55JHNWBPXJR7DYQJPJQ,Sender
2023-06-21 11:22:48,,ALGO,10.,,,ALGO,0.001,7TDG5EAFBNEHPP34FSLIR4W4YFWLHGJ6GD2CGWDUNUZH6TFOGGVA,Sender
2023-06-21 12:29:08,,ALGO,0.01,FNNC,1.,ALGO,0.004,vMh3sk6QI/5AlpAK66YWqHVFmwOYrXy+h+QKdiJw0zI=,5 txns. 
2023-06-21 12:29:08,,ALGO,14.69,,,,,Combo 2 vMh3sk6QI/5AlpAK66YWqHVFmwOYrXy+h+QKdiJw0zI=,5 txns. 
2023-06-21 12:29:08,,ALGO,0.3,,,,,Combo 3 vMh3sk6QI/5AlpAK66YWqHVFmwOYrXy+h+QKdiJw0zI=,5 txns. 
2023-06-21 12:29:27,,ALGO,0.01,FNNC,1.,ALGO,0.004,27nuHs0knS6dMEHmsAvo3NWv1TwIiDfZBiI8ny+Lzlc=,5 txns. 
2023-06-21 12:29:27,,ALGO,14.69,,,,,Combo 2 27nuHs0knS6dMEHmsAvo3NWv1TwIiDfZBiI8ny+Lzlc=,5 txns. 
2023-06-21 12:29:27,,ALGO,0.3,,,,,Combo 3 27nuHs0knS6dMEHmsAvo3NWv1TwIiDfZBiI8ny+Lzlc=,5 txns. 
2023-06-21 12:29:46,,ALGO,0.01,FNNC,1.,ALGO,0.004,B5xU6o6F+YqgkXDA7Ee4rIc5jR/+0bJ4y40cMIiewDk=,5 txns. 
2023-06-21 12:29:46,,ALGO,14.69,,,,,Combo 2 B5xU6o6F+YqgkXDA7Ee4rIc5jR/+0bJ4y40cMIiewDk=,5 txns. 
2023-06-21 12:29:46,,ALGO,0.3,,,,,Combo 3 B5xU6o6F+YqgkXDA7Ee4rIc5jR/+0bJ4y40cMIiewDk=,5 txns. 
2023-06-21 12:30:09,,ALGO,0.01,FNNC,1.,ALGO,0.004,k/Fp165vs8XYm5cWIuMwogKJybA0uc6zMBqAj0q/Aw0=,5 txns. 
2023-06-21 12:30:09,,ALGO,14.69,,,,,Combo 2 k/Fp165vs8XYm5cWIuMwogKJybA0uc6zMBqAj0q/Aw0=,5 txns. 
2023-06-21 12:30:09,,ALGO,0.3,,,,,Combo 3 k/Fp165vs8XYm5cWIuMwogKJybA0uc6zMBqAj0q/Aw0=,5 txns. 
2023-06-21 17:52:11,,,,GRASS,51.,,,XB4MTRB4IOPQZ5BYMW4XS43ITLABRSQSX636UGVFFZBTWUXWHYSA,Receiver
2023-06-21 20:13:04,,,,PSTY,45.,,,6PUUFS6DVWHA3WWHAC6PZWMHSY5EI2GTWNLOZZUJ5RPHWOTOGOOQ,Receiver
2023-06-21 21:01:22,,,,Butts,41.,,,MRMKJ47TNH742CW7PU7FQOVEBTWMRWTPX246UWGU6UEPS44ENSKA,Receiver
2023-06-21 22:56:3,,,,TOX,40.,,,44NWW37CF3A6Y5BU6SGVUVPYL7CG3JXWPFL56BP65HXIML6Z53QQ,Receiver
2023-06-21 23:12:55,,,,ADDICTED,64.,,,T5R6VOXEGJOFW5SPTGJ6A3KD2FMRB4EVT3DOSJAS5ULN4CU6OM3A,Receiver
2023-06-22 00:13:42,,,,EMBRYO,12.,,,J5ZBMLLKQSRK4OFPDAJIWP6SRYPXIFDIU7OUV7RJ4ASEY4KMDDGA,Receiver
2023-06-22 00:18:3,,,,CANDY,32.,,,7QMRROHOB45DS5B4G4DMQUYFQK3CF7ZNFBCIGUWRIHKWEF2FTR2Q,Receiver
2023-06-22 00:50:35,,,,COOP,100.,,,JE43FIW3MKT7KZWKGP5PQAQ2KWUXNQCIDVYF5XAL3LAQYFMNYAZQ,Receiver
2023-06-22 00:51:51,,,,ALGO,1.108,,,JH5axARW3Ux5G/cozv+LG95v5VmWsKjzkv5JYEkJmR8=,1 txns. 
2023-06-22 01:00:09,,,,DARKCOIN,2.282124,,,PCCPBVLWUPOWHGP6XQFLAPTCGFO5NNTLOPSNIFXEY2NH5AJ6QAMA,Receiver
2023-06-22 01:09:28,,,,$STACHE,7.,,,FTAZDLLOCCUFBSANMYNXOGBBJBHBDKLI6TFWQP5IE7BX77HXPWSQ,Receiver
2023-06-22 01:25:15,,,,$STACHE,18.,,,ZQKU3DBKSNHZ5X7FD5PFP4VAD7IZN6IO35JBKFDSPYCMX2IQJFVQ,Receiver
2023-06-22 01:30:2,,,,Bunns,140.,,,267OCR46HALPMVK3BZQX7RFCRZVVWWUZ27CYG6SHTV2NVDHES2OQ,Receiver
2023-06-22 01:37:38,,ALGO,2.,SPWN032,1.,ALGO,0.004,dB58O8PStXILWz4QgQY8RMKVbDA9DBz8sJx/jtOF5u4=,5 txns. 
2023-06-22 01:37:38,,ALGO,74.,,,,,Combo 2 dB58O8PStXILWz4QgQY8RMKVbDA9DBz8sJx/jtOF5u4=,5 txns. 
2023-06-22 01:37:38,,ALGO,4.,,,,,Combo 3 dB58O8PStXILWz4QgQY8RMKVbDA9DBz8sJx/jtOF5u4=,5 txns. 
2023-06-22 02:52:54,,ALGO,0.8,,,ALGO,0.004,tX3ZSw+AZ2krvcwm3phYwlnnsSuEWl885JiqGmPY2es=,3 txns. Tinyman : Tinyman AMM v2 : Swap (Sell)
2023-06-22 02:52:54,,ALGO,100.,PEPE,9067111.6783,,,Combo 2 tX3ZSw+AZ2krvcwm3phYwlnnsSuEWl885JiqGmPY2es=,3 txns. Tinyman : Tinyman AMM v2 : Swap (Sell)
2023-06-22 02:53:43,,PEPE,8000000.,,,ALGO,0.001,MHQ2QPUX4XEIQASFYCQOGTPQ5HS2SIN3XSTDXOFALCARPXIVQWGA,Sender
2023-06-22 03:02:23,,FU2421,1.,,,ALGO,0.001,EM6ELWC5U57O6E44L4LE3DGJWK52W5NGWMG4VW2UM6C442MEBBXQ,Sender
2023-06-22 03:05:13,,,,THC,177.,,,CGLYZR3HVPK2YPZQ6CQ7JBSE3KM5I7S5UJC4MLSDDJCHV5JUDFNA,Receiver
2023-06-22 03:14:53,,,,,,,,VB5SC3DS5KQKBAMRZ72ZFDDPMWT32W2754TWCYSHAWAV4V6NLV4A,
2023-06-22 05:00:14,,,,ROYAL,6.78781,,,T3B4M2HSIF34B2MUALUNS5TZBXDU3PK7PA2W5CSXC6GGFNSFPHIA,Receiver
2023-06-22 05:00:18,,,,BT,250.,,,OQMNEHW2JK5XXWF2EX3WEJRLRQA3QGIU35RRUBA6ZEZAJEWX22EA,Receiver
2023-06-22 05:02:07,,,,ROYAL,700.,,,QDPUXANJJTEMPHCXG5A7S7MXFYE5SXKUV6YQ2CXAIZO4OZCTTAIA,Receiver
2023-06-22 05:09:49,,,,JUNK,125.,,,J3Q4DKELFUESD2FWMQP7YYIVICR5DNKT4BYIAR3I4JF7PAIF5GUQ,Receiver
2023-06-22 06:03:38,,,,MUFFIN,25.,,,OCE5FUYPKB4OAZKLFWE7J6FNA4HFV7MQT3B4ZIULKNMDJNTEFGUA,Receiver
2023-06-22 06:21:11,,,,ALC,123.201013,,,YU6WFGDEXNNR7DHRQGLV7WPIXMVGXSJHGCORLG4PJHFM3YPPVR5Q,Receiver
2023-06-22 06:21:22,,,,PRSMS,333.,,,QPW3OPY5OL2Y2MI5LNH4BANLYTB6243PKDH5LUKPPNMNQRMXXKYA,Receiver
2023-06-22 06:21:3,,,,MOIST,100.,,,TYKHB5K47HOU423SZYV4JGPDHSAWI5LI4MINV5H5DQZWII66BS4Q,Receiver
2023-06-22 06:21:38,,,,Xoge,1000000.,,,TX2W5O7JLC4TGPBDI5N3W6SM7HI2SXEWHUXL7UCSXD3JTIPGZSEA,Receiver
2023-06-22 06:21:45,,,,TRTS,40.,,,A5U7UEOL5LIFVVCO7EDGHIHI5N364NV25P7BJI6VIQQSQIREPSVA,Receiver
2023-06-22 06:21:53,,,,MIMI,200.,,,XZZHKAZQNWY6P5BEGBNFRQBZLXYW2AVMK2HU6T47J7KOC6QPYNYQ,Receiver
2023-06-22 06:22:,,,,$Blaze,13.,,,JXTXVCVYXOUA4FW5JAUKM5JKYMIBUF2DAV3BC7IKGX3ZEEYPHZQQ,Receiver
2023-06-22 06:22:08,,,,$Tokes,1.,,,XWA3XEQLETOS2EM47JUJN7DWNOHY7XJUZADYCGFPMPMYFPV3ZMKQ,Receiver
2023-06-22 06:23:15,,,,SOULS,80.,,,76DMDXKSR7O7WMZOLJZ23Z2VSU7NDVNQ6I53S4OSJYOFKDHFROQA,Receiver
2023-06-22 06:28:55,,,,DARKCOIN,179.2,,,DCR56E2HUERPLRJAHZ5TGOG4FA4RDNA7JZBN5U73EB6DXPZFTYAQ,Receiver
2023-06-22 06:37:16,,,,ALGO,1156.913739,,,HVQOWI37AWHIKLQHP4NMV4F22CHDSIAX5B524O2SE7CAYYJO6QHQ,Receiver
2023-06-22 06:53:04,,,,BATU,26.,,,CMHQAKMDUWS2CENPHGB5LLE6BP26FAXQXFWDC25HLZZTL2HCVQPA,Receiver
2023-06-22 07:07:28,,ALGO,3.125,MORTEMV3,1.,ALGO,0.004,X8y15JFYjX+5knIXBk9e19g0decL3tkoNnx8XU8bNP4=,5 txns. 
2023-06-22 07:07:28,,ALGO,112.5,,,,,Combo 2 X8y15JFYjX+5knIXBk9e19g0decL3tkoNnx8XU8bNP4=,5 txns. 
2023-06-22 07:07:28,,ALGO,9.375,,,,,Combo 3 X8y15JFYjX+5knIXBk9e19g0decL3tkoNnx8XU8bNP4=,5 txns. 
2023-06-22 07:09:56,,,,1128001417,1.,,,LELQKXXFI6NBJKBYOKLERUUX3NSXJZHMB5BLOXID4SZ4P6HPVQRQ,Receiver
2023-06-22 07:55:5,,ALGO,0.8,,,ALGO,0.004,7rLFaEpeNwbahmHDpfw4sDn43PCxGHl34jJr2n976As=,3 txns. Tinyman : Tinyman AMM v2 : Swap (Sell)
2023-06-22 07:55:5,,ALGO,100.,PEPE,9068068.5494,,,Combo 2 7rLFaEpeNwbahmHDpfw4sDn43PCxGHl34jJr2n976As=,3 txns. Tinyman : Tinyman AMM v2 : Swap (Sell)
2023-06-22 07:56:28,,ALGO,100.,,,ALGO,0.001,466SR4Z6AG2XJZPANKDF2LTNOP24FLHUINH5RN7YGS74UNRDIXXQ,Sender
2023-06-22 07:56:58,,PEPE,8000000.,,,ALGO,0.001,HLHVKKZ22D5HHIAVPCWN4GANPGCWTKI5ZSCJSWUK2HQSQSXBEGBQ,Sender
2023-06-22 08:06:23,,,,Basic,255.,,,K5VOV6WS6FIRTBPZMP5BEGC52IVTXMMZWT4PMI24PUJDHH2JFLZA,Receiver
2023-06-22 08:54:33,,ALGO,10.,,,ALGO,0.001,5U4ON7QUZERTGJECAOU2SUFJQL6ECFUZSEVL4EUCL2BXR4YEUZGQ,Sender
2023-06-22 09:06:33,,,,ASS,15.,,,DTL5TTW2XTAG7U2VNRN5GAFGNE56BUSGOY5CLO2SWZN5ZRH4KNWQ,Receiver
2023-06-22 11:43:48,,GF,0.,,,,,74AG2CVCINTDCB4C6USLE7BGSCC6BZHR3SZ7PYXBA45EAWE7JR2Q,Asset Opt in/out
2023-06-22 12:02:05,,TAP,0.,,,,,XNNC4UBNIX5NZV2QEOVJYMQ42OUU6CVZPU7TAFMRX7FLJOPW2URA,Asset Opt in/out
2023-06-22 12:09:51,,,,TAP,420030.,,,5BV7SIIF6FPJW4RJGLNITI657CR74TM7HOL27BNZKJHUHHFOTS6A,Receiver
2023-06-22 12:09:59,,,,GF,535943421.,,,DAIBADR3QHMM2ITCBV55U2FZ3XAMBLUHSRNM4K5246I7TBIXJF4Q,Receiver
2023-06-22 12:10:06,,,,$beav,5.,,,SWKIQXYPEQNLKXTWZ2WJ7THKN6DZZPRM3HPQFNWMQ32RCBGEMO2A,Receiver
2023-06-22 12:23:14,,ALGO,88.37805,TMPOOL2,0.112279,ALGO,0.006,AN2xtSo22uXPvoVoBj+Vwg2Z7LmW27Mr3eskX7OxJsI=,4 txns. Tinyman : Tinyman AMM v2 : Add Liquidity
2023-06-22 12:23:14,,TAP,150.,,,,,Combo 2 AN2xtSo22uXPvoVoBj+Vwg2Z7LmW27Mr3eskX7OxJsI=,4 txns. Tinyman : Tinyman AMM v2 : Add Liquidity
2023-06-22 12:33:47,,ALGO,64.221383,TMPOOL2,0.081589,ALGO,0.005,lKlM727QJK3N8YtjxK/JZGspZE4CSpoWoBwrza7mTGE=,3 txns. Tinyman : Tinyman AMM v2 : Add Liquidity
2023-06-22 12:33:47,,TAP,109.,,,,,Combo 2 lKlM727QJK3N8YtjxK/JZGspZE4CSpoWoBwrza7mTGE=,3 txns. Tinyman : Tinyman AMM v2 : Add Liquidity
2023-06-22 12:36:56,,,,$beav,28.5714,,,CTCZBX5AIM4RDKAEARHPHZFDYQRWTRJHJAWAZ7E5YWNPJA2MQLAQ,Receiver
2023-06-22 12:37:07,,,,GF,1409090.,,,JRPFACG7HWDUGSFNC3DRWFD3BSESS5ISFWGL5OUCTDZ4SQOPWUIA,Receiver
2023-06-22 12:37:15,,,,TAP,100045.,,,7TNXMJNQEV24AKIYWES4MURBHXWK34T5K5NI3DFNLEQ3LLTP6F5A,Receiver
2023-06-22 13:54:12,,RACE249,1.,,,ALGO,0.001,GUKR47MC3V42TOKG3IUQH4QWL3HOB2XRT5VPO7FCVQALG2MXVA4Q,Sender
2023-06-22 17:52:09,,,,GRASS,51.,,,TX7TJJ5SOPTUOZC2GU7CDUJK3XMVKRP4TG6ZSDKSKN3TDZNQ43FA,Receiver
2023-06-22 20:11:16,,ALGO,1.,NFD,1.,ALGO,0.009,PTMdw9s7p0NOilaWyJIBxnpHjkSZO883j043qBboRDg=,3 txns. 
2023-06-22 20:15:11,,,,ASS,84.,,,6VTLGYM3HN6JCHRVAVDLGJQJFRVXDTDRVS2QCMCEQMU4XNABQTVQ,Receiver
2023-06-22 21:01:19,,,,Butts,41.,,,S46FG6NCZJYHP6HZPK4HWI5PLQJO7H3RDRGGYHBPKP4J54TG5MQQ,Receiver
2023-06-22 22:03:03,,,,CHI,5.,,,SHGVN73QNLHT6FAVVINOSXLKZ545ZBPSDPAJUX6SXCSUP6ICWPGQ,Receiver
2023-06-22 22:16:49,,ALGO,0.01,SB115,1.,ALGO,0.004,2y0JFM6X0GaljbqLncOE29YPF5bh006pd+2y8QGhFXw=,5 txns. 
2023-06-22 22:16:49,,ALGO,0.088,,,,,Combo 2 2y0JFM6X0GaljbqLncOE29YPF5bh006pd+2y8QGhFXw=,5 txns. 
2023-06-22 22:16:49,,ALGO,0.002,,,,,Combo 3 2y0JFM6X0GaljbqLncOE29YPF5bh006pd+2y8QGhFXw=,5 txns. 
2023-06-22 22:17:11,,ALGO,0.01,SB901,1.,ALGO,0.004,7DM+T5abdeAgXbTJ2Y+Y8ahQUfsKP3dgjikRH4PtP3A=,5 txns. 
2023-06-22 22:17:11,,ALGO,0.088,,,,,Combo 2 7DM+T5abdeAgXbTJ2Y+Y8ahQUfsKP3dgjikRH4PtP3A=,5 txns. 
2023-06-22 22:17:11,,ALGO,0.002,,,,,Combo 3 7DM+T5abdeAgXbTJ2Y+Y8ahQUfsKP3dgjikRH4PtP3A=,5 txns. 
2023-06-22 22:17:3,,ALGO,0.01,SB55,1.,ALGO,0.004,n8bM5t4xBedrXuIzBBgnEtotBiz8CDBRfqEPi2z+spY=,5 txns. 
2023-06-22 22:17:3,,ALGO,0.088,,,,,Combo 2 n8bM5t4xBedrXuIzBBgnEtotBiz8CDBRfqEPi2z+spY=,5 txns. 
2023-06-22 22:17:3,,ALGO,0.002,,,,,Combo 3 n8bM5t4xBedrXuIzBBgnEtotBiz8CDBRfqEPi2z+spY=,5 txns. 
