time,type,sentCurrency,sentQuantity,receivedCurrency,receivedQuantity,feeCurrency,feeQuantity,id,description
2024-04-25 07:36:33,,,,,,ALGO,0.001,OBWLWJFPEERJGH7NJGID7I64UGGC6NCWNCQS2N36GMUQ3K7WW4CA,Sender
2024-04-25 07:37:04,,,,,,ALGO,0.001,YVPBBFHAWXBCA7HS4YUO4O26YJBKAML4KX7P7XXPXTHR2DVVPIAQ,Sender
2024-04-25 07:37:3,,,,,,ALGO,0.001,FEFKUDYRMAJA5BX5EWLFSSAQCMDDHUO65REX3WVLUTWV52UVMX7A,Sender
2024-04-25 07:37:53,,,,,,ALGO,0.001,MFE2MGEFHBVZ25W7O5AA7CWBDCHXP32PJLVUBJ5K53KGKFQXB57Q,Sender
2024-04-25 07:40:24,,,,,,ALGO,0.001,52RHZLKZFR7V24XTC24BHORRYFDXEDWZHFJ7HCC4ZJUP6YN54JUQ,Sender
2024-04-25 07:41:1,,,,,,ALGO,0.001,CIPYSJIV6BVP5CN5PRWCTIEBFBNH6MHI5FGB4VURMCOGU6GEAJEA,Sender
2024-04-25 07:41:56,,,,,,ALGO,0.001,SEM7YZCTT3GKT24V4DZXBZXSTIJDMQ5DVF4XHA6Z7AE4342JLWKQ,Sender
2024-04-25 07:49:05,,,,,,ALGO,0.001,3AMSJVIFRLKBXJVB22VCZWAK33U72DLLSHS2KCQ32M3ZZQQDUDIA,Sender
2024-04-25 07:49:39,,,,,,ALGO,0.001,Z7WHKR2NXVPYUOF6BCFCNMWBRPBPYNHGC5M4XX7HP7ULVLPY46BA,Sender
2024-04-25 07:50:4,,,,,,ALGO,0.001,Z27BT74XCIJE7ZCL4VBALYPKVE47VJ3QUJSM4AQWWZRAR6T2XXDA,Sender
2024-04-25 07:51:1,,,,,,ALGO,0.001,SIJKWQO3NAPU6QXXZ5ZX4NVKITMPWT67OIL6R3XUCDMDTPZGUMCQ,Sender
2024-04-25 07:52:01,,,,,,ALGO,0.001,KIOFMR7UJEMVNANSEAAXMCXTQ7ZQDQVQDEMUX465CO4BILPCR72A,Sender
2024-04-25 09:05:17,,,,USDC,0.002241,,,5IDDCU2UCBT7AXA2B7LNSJ245UWCXI2HZ4OARRHHJPNGNB2IKUHQ,Receiver
2024-04-25 09:05:23,,,,VEST,0.040121,,,DIMSJU2MQWA7RMO4FILHOQKAWUFEGL6N5RVYA63L6ABN6JG35OXQ,Receiver
2024-04-25 09:05:28,,,,gALGO,0.00568,,,T2FE2DG46CKGM2R67FFZUDYGLLLR3QNR2AFVN6W7YKW6RBQOPASA,Receiver
2024-04-25 09:05:34,,,,FACTR,0.00752,,,JCK7JVXNCZVJK2PAOASHJZRUADKIQJ7BWJ5GEJBJ5XHWWMQSSMBQ,Receiver
2024-04-25 09:05:37,,,,TMPOOL2,0.001682,,,2VDQT7UCULGCULTMAWU3X7ADBNUQPDOQCDETZND3TJB6FINFTE4A,Receiver
2024-04-25 09:05:43,,,,TMPOOL2,0.006729,,,HGBEAGPR5TCTVRFDABCXAOS5RAL6YKFIX5XTZIOJMGBLRSJ62J2A,Receiver
2024-04-25 09:05:48,,,,TMPOOL2,0.000522,,,ZFFWCU2WTFUGRXONGTEOAPLJLKQJ366IWJXNPWWNPIDSGC2VLMNQ,Receiver
2024-04-25 09:05:54,,,,TMPOOL2,0.001989,,,OFHBZ54VCWQJ7B32ATGD6QFYNL7MDDHRX6DVDK3KNOVOMVL6IOEA,Receiver
2024-04-25 09:07:11,,,,ALGO,35.920603,,,BQQ3VTJ76UTTPD74EFKJTLYEO33MCXY5IPIVPLPF33CFJAJKXWCQ,Receiver
2024-04-25 12:29:57,,,,USDt,0.000399,,,5VPSQ6A674F3WGMRTD6N6Z67AW4WXHI5IDTSTASEJ2XXQ2IKHFMQ,Receiver
2024-04-25 12:30:03,,,,USDC,0.010442,,,QNPMV6ZOEADGWL72TP4P3MOZBRPET6FVPFEFAQZ75ULEMR3J4N2Q,Receiver
2024-04-25 12:30:08,,,,EURS,0.000487,,,B3THPBWMHGMJIDQS4RDSNCAAFQG7R5G5T4SLEWUJLFT4DTKQOSQA,Receiver
2024-04-25 12:30:14,,,,GOLD$,0.000004,,,HYU3AQO52JJBGXGSGUV7PX3SJ5OVXJDOQG2CKTQ2CFZU4OWMXVAQ,Receiver
2024-04-25 12:30:2,,,,SILVER$,0.000455,,,XDTJRIREZIE4KVRE6RZ4DWDXZRRUDFFNHGUBL6M5DSRW52ZIOH3Q,Receiver
2024-04-25 12:30:26,,,,goMINT,0.070705,,,NDJ2SLPFBD6Q4YA4JSBQKUAYEA3XSVW3BJMZPUYEQQB4YTQ5HVNQ,Receiver
2024-04-25 12:30:31,,,,AKTA,0.000001,,,A6WNBWDV24PRAGLKCFJXUW2UA3EUJM3HDGNTTIYMN2SZYHHOHS4Q,Receiver
2024-04-25 12:30:37,,,,goUSD,0.002301,,,3A3AF3GNR6BWOMTRIIEK7I5WTWLZJY4U5OAGELERJR5E7INCLHFQ,Receiver
2024-04-25 12:30:37,,chip,0.,,,,,6L2HYHVTFLFSFGJ3OTG6NAM5WMJQQYHX6SAQU5ORWK5B6JQH74HA,Asset Opt in/out
2024-04-25 12:30:43,,,,VEST,0.083515,,,ACDH4XDUZYTEMRX7ZLCMORKUYHTTHDBOXOIVLHVDIERCKAGWJAHQ,Receiver
2024-04-25 12:30:49,,,,xUSD,0.005221,,,PT446L37PSFC2Y7RRBQ46ZEF5FDYGIXED2AFUBYQULCBVH6RXZLQ,Receiver
2024-04-25 12:30:54,,,,gALGO,0.01354,,,OTTSJ6BSOBJ7T4GPTQRU24EZKTGPH63TNLB6G7VEBERPS6CBMNEQ,Receiver
2024-04-25 12:31:,,,,COOP,0.016599,,,CCPVVI6PXX6W452Z3WPIM7FJPHQ63RPN3RNDJU6HIANUYZRIWSSA,Receiver
2024-04-25 12:31:06,,,,SOL,0.00000018,,,PMCOXLZLZLQWE3IP6FNAWCZBC46T32A2HZSEZAB7STEB5VF47HIQ,Receiver
2024-04-25 12:31:12,,,,WAVAX,0.00000078,,,5N322Y4YKRU3Y7ZZSUVBONH6V66ME7E3CEBJGFRTVLQ3MQLIQKEQ,Receiver
2024-04-25 12:31:17,,,,FACTR,0.010639,,,ATE6SD7MEAYHACZDMIU24BOMHN2CJJXMESU6DWSEREE5OETUT2WA,Receiver
2024-04-25 12:31:23,,,,PEPE,182.9822,,,SHBTVFKYT55R5SFS3UNJU64XLKTZ2ZMEFI5ND2BI6TDIREQ4U5FQ,Receiver
2024-04-25 12:31:29,,,,TMPOOL2,0.003777,,,HTUP56XHUC5CO3UI3VUZQCMJE6PN2WYKVAANJMUHS6RHQSZPR7SQ,Receiver
2024-04-25 12:31:35,,,,GORA,0.00741393,,,XKDWSSWPPPSKBPRBT2E72KY7IT5VBBCI7ATXF6DJQJBA3Y2HNA3A,Receiver
2024-04-25 12:31:4,,,,TMPOOL2,0.01993,,,7Q6BOYRVUG254VLCEQYHZIH54WZCMMUBC74KKCFPG5WTM2JLRYUQ,Receiver
2024-04-25 12:31:46,,,,TMPOOL2,0.000685,,,N4PBAFGTPID433QFYV3DRQJHYCBDKCDCVUIYC7WQDUHIUU66DF6Q,Receiver
2024-04-25 12:31:52,,,,TMPOOL2,0.003524,,,V42GM2JHKJGXFLL7QHNCW6HQWQXNVHRC32DRY2TSVUMRL6LNDVZQ,Receiver
2024-04-25 12:31:58,,,,PGOLD,0.0123351,,,IGYITEECMTJ3L4PC2MKLR75WW44CGENZBQYGO2EFQNFUHDEUERSQ,Receiver
2024-04-25 12:32:03,,,,Peps,6.014682,,,LPCA356YAGHFXIOYL4DTON2MJB3YNBBEVFQUXTHPGDW7C4LSMGVQ,Receiver
2024-04-25 12:32:09,,,,ORA,0.05906495,,,ACZU3QR7QU5TGCKZDKEKTY5TOTY6C67WXMDUBBAP5BKN2DCAYSMQ,Receiver
2024-04-25 12:32:15,,,,SEALS,4499.3186,,,XXVVJ3UZLVZOOTEHAMFT5DBAJATY625EMPB46BGZENQWYYNVIOVQ,Receiver
2024-04-25 12:32:32,,,,GOAN,0.169961,,,IOHTL2M6UM6YPDPFOTHJCHXZB7XHE5CPZS5OW5ZDCLEPWDVSG2MQ,Receiver
2024-04-25 12:33:07,,,,RWA,1.080807,,,WUWSF3ETDQNKAJ3HU2BQPABI4KVQDRDD4HFE7B7L4ER55IY5MGJA,Receiver
2024-04-25 12:33:24,,,,REA,0.0295,,,IQHB2NKLWZSYKBFRQ254XXQ3ECTSZLBQTCC7PA46MDK45J7GAKRA,Receiver
2024-04-25 12:39:39,,Max,0.,,,,,MB4EUBEPAYKDPLYBJCPGOPXMRPXH576QVCWUNYEVGSCMNMKHR22Q,Asset Opt in/out
2024-04-25 13:28:23,,TMPOOL2,0.,,,,,ZUX2SQDZEP3QBWWYKQSZ5MZSQFXB3M5TK6XUX3GAMA7LWTNXN7LA,Asset Opt in/out
2024-04-25 13:45:17,,,,chip,0.1,,,ULLW255C2CRJDQDUFBLWWHMRTX2E6ERKYITAIIO55WYKIU5DPH5A,Receiver
2024-04-25 13:45:23,,,,gALGO,0.003378,,,QDVMCJ2RXODAVT3VPGLCAQUUQTWMBCZHD7DLUSGHIWQ77F4QWL5A,Receiver
2024-04-25 13:45:29,,,,COOP,0.019532,,,UZWGVAEJI4TB7LBTKWT3OKRNDN25TCH7NN7UZCYJJ73QUP3TS2UA,Receiver
2024-04-25 13:45:35,,,,FACTR,0.003713,,,SJOMUQRZ2SJJOQYWPCCNXTKKL7S22TOURPBV2RVF2AAZOEGPN7HA,Receiver
2024-04-25 13:45:4,,,,TMPOOL2,0.001928,,,FSRXGJTOR7A7YGNHRAY5KULYKYFXEH5XGH4YKWPKKU3IDEN46YYQ,Receiver
2024-04-25 13:45:46,,,,TMPOOL2,0.00094,,,53BQ4LAHCEL4MZHEV2VQHBUT24VXP6CBFGEARQXIVRGUS2LZWZCQ,Receiver
2024-04-25 13:45:52,,,,TMPOOL2,0.010993,,,6BHEWOAZZ4KML6JR622SLT2J6COHF2SLBWQBNGSQEBLP6NUPOPGQ,Receiver
2024-04-25 13:45:57,,,,TMPOOL2,0.00017,,,OEMW24ISDBIOVCPEZP7MPMTOW64YLU3JUACSVY5NCKSJSVFWTXOQ,Receiver
2024-04-25 13:46:03,,,,TMPOOL2,0.00078,,,JMT7HYPS2MCZJNTYQ5D3X23GAY3BLTK636HL5KD4XMHYCVKEN7WQ,Receiver
2024-04-25 13:46:08,,,,Barb,0.463403,,,J4GOUJ467LQFJXQI4KENB75QBJ26SQ4ZVGJD4BP2GPQF6Q2KFDIQ,Receiver
2024-04-25 13:46:2,,,,Max,0.00369082,,,5ZDFNH6BD7UJXSMA6VDJQ3SYDONO5DISKYBZHUB5QIBNBLSNY6EA,Receiver
2024-04-25 13:46:54,,,,REA,0.0248,,,JI5YN6XLJRASXUAC64FDF7TC6A6GO44NNJ3FC2VCX6RQLS7NVXQQ,Receiver
2024-04-25 13:49:17,,,,gALGO,0.001126,,,4VJPEXHOXBNSB5C7B2O37R77KJMZGQRDNFHTME55U2P3SHANSCZQ,Receiver
2024-04-25 13:49:23,,,,TMPOOL2,0.000085,,,MN23DZGF52YO66ZVCW7B3VADORMXSBYHTO7FKWWGYFW3AEW6ILNQ,Receiver
2024-04-25 13:51:03,,,,USDC,0.000158,,,CVKJUYZM4OLMLPXVY3WSAVGPXKQ4FM47442DFDNG5JOO23PQB4XA,Receiver
2024-04-25 13:51:09,,,,VEST,0.007186,,,WQFCU5VHWQASUWUFPVVTHTCY5VY7EV22ZT4EGRWPRZVR2NACZYHQ,Receiver
2024-04-25 13:56:2,,,,USDC,0.000502,,,U2FULT7GIXZI2LYRJ4JSG5YGZDJFNSGQA7LMGUARVFM7PI6SWU5Q,Receiver
2024-04-25 13:56:28,,,,SILVER$,0.00022,,,OM42LQSVMIOQ7PK3E3KE43GDZXL6BEHNOP7SZXALGMACH2NMFWWQ,Receiver
2024-04-25 13:56:34,,,,goUSD,0.000124,,,P2DMDYFO7F5ZXMIEINNOPSUWEQE2ZASZ4ERWODYGWUC3FPSPSRKA,Receiver
2024-04-25 13:56:4,,,,VEST,0.009581,,,YGKLPXHNRJPDHJABWUYSZJUN2VI72CTXCGYJX5GD4YHXK6BCLA6A,Receiver
2024-04-25 13:56:45,,,,TMPOOL2,0.00039,,,RVOQAY4A7LYORWEEYLDELAU3Q5XS2KW3EJEJOR6JII6WZZJONSXQ,Receiver
2024-04-25 13:56:57,,,,REA,0.0069,,,Y5ZIPG7QFBAQAPKH32N2LHCOFWVKGHFDOTWARZIY5IK23NQUDT2A,Receiver
2024-04-25 13:59:36,,,,ORA,1.048576,,,SISJUKRASS7EC6H2TBFCPAALLR6FPXMERW56OK3CFRDXTK3U2KAQ,Receiver
2024-04-25 14:03:35,,ALGO,10.,,,ALGO,0.001,G-x1erg - 3GARRAUDFHHUWH2UPDWBV7A3ZXJGMJIHOUK4EPHZC3YFDI5E7WLQ,2 txns. Tinyman : Tinyman AMM v2 : Swap (Sell) 
2024-04-25 14:03:35,,,,,,ALGO,0.002,G-x1erg - WVVABXZAC2FADWL33TIFZ2XDZATMSLNJ32ZR6UMP3YJX7NYL5U3A,2 txns. Tinyman : Tinyman AMM v2 : Swap (Sell) 
2024-04-25 14:03:35,,,,USDC,2.038439,,,in1 InnerTxn - WVVAB,2 txns. Tinyman : Tinyman AMM v2 : Swap (Sell) 
2024-04-25 14:04:18,,ALGO,20.,,,ALGO,0.001,G-cklPh - AJV46MKZQYKZHBTT63D3DVHXKP74CKV2TB5FPQBMDTO3G5ZUPCTA,3 txns. Tinyman : Tinyman AMM v2 : Swap (Sell) 
2024-04-25 14:04:18,,,,,,ALGO,0.008,G-cklPh - V4B6GCTL3ZUE3IDTHDFGIDPOZYDMQIJH6UVQP2O6TOK2FTERUDGQ,3 txns. Tinyman : Tinyman AMM v2 : Swap (Sell) 
2024-04-25 14:04:18,,,,BOBO,1722499.21467,,,in1 InnerTxn - V4B6G,3 txns. Tinyman : Tinyman AMM v2 : Swap (Sell) 
2024-04-25 14:04:5,,ALGO,10.,,,ALGO,0.001,G-lkb4Y - O42WUKX573WQNON7LWD7ZMOQUHK222Z2ERNIEDTYTXAVGE7HHLQA,2 txns. Tinyman : Tinyman AMM v2 : Swap (Sell) 
2024-04-25 14:04:5,,,,,,ALGO,0.002,G-lkb4Y - VXKDR67OZLGXPRXH23BT2UZS2XHPONV32XXPHX4WWKA6M37HAMFQ,2 txns. Tinyman : Tinyman AMM v2 : Swap (Sell) 
2024-04-25 14:04:5,,,,xUSD,2.161379,,,in1 InnerTxn - VXKDR,2 txns. Tinyman : Tinyman AMM v2 : Swap (Sell) 
2024-04-25 14:05:41,,ALGO,1.049,,,ALGO,0.001,G-bAN5k - CECZEYT57KQFAKZHZDRVCKDB3XXN66Z5SISK77PCAXWDZYM3CZCQ,1 txns.  
2024-04-25 14:05:58,,BOBO,861249.60734,,,ALGO,0.001,G-QfGiA - WJPKI2DOGODKIGNDIPB6SC4MRRI4DX5432JLZMQD4S3U4POJKXDQ,4 txns. Tinyman : Tinyman AMM v2 : Add initial Liquidity 
2024-04-25 14:05:58,,USDC,2.145993,,,ALGO,0.001,G-QfGiA - 5BF3IA7XJWICYRCGBDGE3RIRMEAQKZY3A2LRZFWPZZKRDPEDJGGA,4 txns. Tinyman : Tinyman AMM v2 : Add initial Liquidity 
2024-04-25 14:05:58,,,,,,ALGO,0.002,G-QfGiA - 26EK7OOBMGKT37BX3NDT6XBBHTXHR2U2ME3P6JTKUK75TGTOLRJQ,4 txns. Tinyman : Tinyman AMM v2 : Add initial Liquidity 
2024-04-25 14:05:58,,,,TMPOOL2,429.91011,,,in1 InnerTxn - 26EK7,4 txns. Tinyman : Tinyman AMM v2 : Add initial Liquidity 
2024-04-25 14:06:27,,ALGO,1.049,,,ALGO,0.001,G-bCaEp - BIBJBH3YG6PYKEWZENDFESLIXWCSMUEY6IZKOJJFBUPOFJ6KIBNA,1 txns.  
2024-04-25 14:06:41,,BOBO,861249.60733,,,ALGO,0.001,G-Xqe7H - GEPBZNCLZ4CVAGNEODMSS44YHMZC5SLEKRAKSB7G5JP5M3DRZOHQ,4 txns. Tinyman : Tinyman AMM v2 : Add initial Liquidity 
2024-04-25 14:06:41,,xUSD,2.194706,,,ALGO,0.001,G-Xqe7H - D3LNNHJIZKSCPQW56IRH35SHSL45NB7RQZDA6RHVKIXQSHDJ3FNQ,4 txns. Tinyman : Tinyman AMM v2 : Add initial Liquidity 
2024-04-25 14:06:41,,,,,,ALGO,0.002,G-Xqe7H - 4TDFL7CR5GSQWY56FO66KRYO4TOYRISVQBXUXIXLHDQ5OUHAA4LQ,4 txns. Tinyman : Tinyman AMM v2 : Add initial Liquidity 
2024-04-25 14:06:41,,,,TMPOOL2,434.762117,,,in1 InnerTxn - 4TDFL,4 txns. Tinyman : Tinyman AMM v2 : Add initial Liquidity 
2024-04-25 14:06:58,,,,ORA,0.00209715,,,SHKK4MHPIUBZKWASFM2PVEV7REFI2HR3HRFIL36DARZH5PS7KE4Q,Receiver
2024-04-25 14:07:04,,,,REA,0.0062,,,EASJTVCSRSDOSMDCFLTPYPAMJYZ47TANPLMW7KW2H5ASLIQEH2BA,Receiver
2024-04-25 14:07:04,,META,0.,,,,,T2KTAWNLWY6OTTTAZODZS45HEVKVIDAWLOEK7SWMZMKBZDGVDGZQ,Asset Opt in/out
2024-04-25 14:07:44,,,,META,0.000238,,,KSGWPY32CY5I2M7LA6BLMANNXP3GC2IS54UF4XODDKQ3YURWY3TQ,Receiver
2024-04-25 14:07:49,,,,COOP,0.00498,,,Q4E455JJKZSNFJT7QYBMBVJ5NMPWDIYTH5EIDDMLODJNVJCZRC7Q,Receiver
2024-04-25 14:07:55,,,,BOBO,72.96865,,,KOW7CU3RACOS2UA7DG7TN5RWOR5M3IHPXVOITY6G2DQ5Q4O7RVNQ,Receiver
2024-04-25 14:09:24,,ALGO,4.538413,,,ALGO,0.001,XSNC2SIVOWNCMB6GD5CBB3BOVTKFR2FLBTK4S3OV64KFPR27F3EQ,Sender
2024-04-25 14:09:47,,,,USDt,0.000027,,,AZS3RDBDGZ3ZZNLGAE446BCSAJZTCKNIXTAL4IO5EXXCNJ6RO7VA,Receiver
2024-04-25 14:09:52,,,,USDC,0.000056,,,RU24MH65CFQFOJOZLCT3LWQYYYADGOF3HKVBCEKPSMISBBAJHYEQ,Receiver
2024-04-25 14:09:58,,,,PEPE,3.8393,,,WLMGD36I4XYCGI7A7C6JYWVVISYU35ZKKCLZRVVSTGSXQ4BOH3FQ,Receiver
2024-04-25 14:10:04,,,,BOBO,23.56387,,,GNC57USN2ORVPV4EFHIVFEB47IA45L7BAXSW5VWGMV5JSA5EX64Q,Receiver
2024-04-25 14:12:47,,,,USDC,0.000402,,,QHEWXVNDJWQ3DBTJ5RJSUHSPCJYVFYQJGB4P3TZHNWA45M4YRQMQ,Receiver
2024-04-25 14:12:53,,,,VEST,0.010076,,,A2FBU4DNFEKZVGABLJXZ2XJFS4367TVEZCACTIPUIGU7WCX7FSDQ,Receiver
2024-04-25 14:12:58,,,,xUSD,0.000251,,,HXWSYHJAYF5CL5DEJFIVQBGQY6RGVOUSPBNDPX77KVCH2AEEMMJQ,Receiver
2024-04-25 14:13:04,,,,TMPOOL2,0.000235,,,QCKVGGASMBPPA6VV2K7JBJX3JKP5QI3RKIBUJ3M27YLZARUZYKAQ,Receiver
2024-04-25 14:13:1,,,,TMPOOL2,0.000085,,,PGFLKCJSWPL3HN6XNAWNO36LHR4MQQPT7T3UYHQUDU53422IO3TA,Receiver
2024-04-25 14:13:15,,,,TMPOOL2,0.00117,,,AZFXSJ2A56NANATC5OXGBBVLL7KN7M4A6NP3AQOVHKESMZ676EHQ,Receiver
2024-04-25 14:13:26,,,,REA,0.002,,,OPJHT2V6BDS2WU4WYIYGUYKUEP6G3MASKD5VAY4X6SRVE2ZB3HJQ,Receiver
2024-04-25 14:13:32,,,,BOBO,699.86211,,,3BPBPMD4LJNAVFNODXVYN3JLAKMEKFZLGN5KR472OM47GMADEWQQ,Receiver
2024-04-25 14:15:46,,,,META,0.00042,,,VDCEUYLUG5C7FLLVZBTBAXHQI2EYW4YMJTA4QXQAMKX5QTCIZOCQ,Receiver
2024-04-25 14:15:52,,,,COOP,0.001024,,,JBAKMT2MKIALEO4NJLJS5CXM7HVSEAMX5YJNRUP6IY4IH5XHHONQ,Receiver
2024-04-25 14:15:58,,,,REA,0.0012,,,AH57HVYDQSTFZAOQ64X5GVVH7KHNS3ZENGRKXTBMOCYGXGWYTWWA,Receiver
2024-04-25 14:16:03,,,,BOBO,18.50181,,,BSO352QKRXTGNSGK6GCTGP7N7FDCYPWHXK35AUXEMM3UYPDGTH7Q,Receiver
2024-04-25 14:16:37,,,,xUSD,0.000083,,,EWRTRLNZIAOT4NV2DI7L2VOZZBIQBN5ZNWMSS56P66UGKRWTGMSQ,Receiver
2024-04-25 14:16:43,,,,BOBO,40.00087,,,PD3RC6LCTJOM3IKDQFASOQASNZ7TZBQNFWBIWHEKY4WETE6SMSSQ,Receiver
2024-04-25 14:20:57,,,,ORA,1.03809024,,,4TMNPO2PZUTNLOVGER5RLZU7XWGZ22VC4MV466DPA7ETCTSA3W6A,Receiver
2024-04-25 14:33:28,,,,USDC,0.001754,,,MIGUTKOOJIORAN2SIX4GWKENUEW6PG2F23NSTKSJWHQED3EHMHYQ,Receiver
2024-04-25 14:33:33,,,,GOLD$,0.000003,,,MDUEIC6ARQLIDAXL5Y6TL2SPV6F6PCEOKCROIJTM2EOSFGYXHGVQ,Receiver
2024-04-25 14:33:39,,,,xUSD,0.001512,,,RG4CLUTLA5DKTHYM4L3JKCTW3V66EAXRVNE47R3ZY73H7V3XPWKA,Receiver
2024-04-25 14:33:45,,,,TMPOOL2,0.000708,,,CPYNI62JH4DZCZKIBBZMLMZHA36TKYEPCFWTMG72VLHP3NZNGOZQ,Receiver
2024-04-25 14:33:5,,,,TMPOOL2,0.002208,,,WZL4DOUUI5ZECGZF4ACJPMZVCBASE2PF5CAFMXIEY7YDGRETJUHA,Receiver
2024-04-25 14:33:56,,,,TMPOOL2,0.000085,,,H5FYIHMJG4KQ4GL2T3MYVLWEKTLXHWEWCMJIBAKCQNOC7CGN25AA,Receiver
2024-04-25 14:34:13,,,,REA,0.0573,,,Y27ZNMYQSUMBPW2XMYVKBDFIKBSJZVEEAMFVC5JVWDL3LPVJ5MNQ,Receiver
2024-04-25 14:34:19,,,,BOBO,1245.7436,,,XOBELZDQ6IVH3Y22EI5NLDIIXCGMNYWN75PRF7IBOJRKZIMDUNSA,Receiver
2024-04-25 15:32:,,OTSDGFKD,306.374726,,,ALGO,0.001,ZMHXZ435TJAVKGLSNNYN7VO2GBYIE25WJHTTGY3TKK5TXKXBKUOQ,Sender
2024-04-25 15:36:46,,,,USDt,0.000185,,,JZIFJA5OR4MGTZ46TXXNNT45BPSTXV3EHWQ5LSJ5UZ4UPLKGR2VA,Receiver
2024-04-25 15:36:52,,,,USDC,0.006565,,,3YTPBVQHR42DCLNII5KRSI76WLOA37N5F24GDDIBSDQIBUU7IHIQ,Receiver
2024-04-25 15:36:58,,,,EURS,0.000266,,,XMLXBWMKR5PFEGV7R4MTEB55AYWYBCSS3KC34PQTG36SE5CDTGFA,Receiver
2024-04-25 15:37:03,,,,GOLD$,0.000003,,,NELBH6TG3K5Y36FPFAHAYUPKF4YK5SCQ75ZZDGYXYKGCNU33VJCQ,Receiver
2024-04-25 15:37:09,,,,xUSD,0.001666,,,L3X7RUSLGPHQWK2NSEUHPIRS557Q5BKIOKFCYGY6WITS2A33PKHA,Receiver
2024-04-25 15:37:15,,,,gALGO,0.01877,,,KQMHZJNAUEEQA2HGDZMNIOW7GPJDENSMYZVJSRATEX7WQRKSQHXQ,Receiver
2024-04-25 15:37:2,,,,COOP,0.018391,,,AIR7LPARWXPZAJMZIWFGA7ZGASQB36VJTY57ZUACCWU6ZEMJ4RWQ,Receiver
2024-04-25 15:37:26,,,,PEPE,46.1983,,,62RYRHTMY3T37EUIS2XYQK2TRBZK7HMRZDUOCLKFA5FBETX7J5TQ,Receiver
2024-04-25 15:37:32,,,,TMPOOL2,0.001652,,,MYBVFOE2WAFDP6AL3TZPU5DKQ3FWD7BSXRCRKGTBWGFLSG3LXYAQ,Receiver
2024-04-25 15:37:38,,,,TMPOOL2,0.008832,,,JVWRSODNE5UMPGXHPQPSQBWDKFVJ4WYNDLBQAJB4G4RKUTPHUZPA,Receiver
2024-04-25 15:37:43,,,,TMPOOL2,0.00034,,,7RYKKYK7TN7MPE3XZ25D53WPJEWPAD6XOVYQI3ABDJIXO4EMRFWA,Receiver
2024-04-25 15:37:49,,,,TMPOOL2,0.00234,,,NTFB4U5Y55JFJ7U3TC3IMEKPE7CYO2IYQ5U6HWZTIPCTGENWJXXA,Receiver
2024-04-25 15:37:55,,,,ORA,0.00000001,,,32V6AWQSI3XOJQ57TFTXHCB5EDS2YFC2AQ6VNNZ3TOHO3D2FN3SQ,Receiver
2024-04-25 15:38:41,,,,REA,0.1462,,,PF2YS6IKY6VY6LAXDHC4TCFYJMUFOV34U3VDXOPEI4ZPXRGWY2IA,Receiver
2024-04-25 15:38:46,,,,BOBO,2332.6309,,,O4GS5FYTPAG43MT4ECF3QM3NVGTZTRKBXMJJQKM46BNW6LVHYWJQ,Receiver
2024-04-25 16:08:06,,ORA,1.07391417,,,ALGO,0.001,ZN7U3IQEMSVVOCEW5E24WJVXVDLNTKW4MAYBC5RGIFFAWOWCCLVA,Sender
2024-04-25 16:08:23,,SOCKS,1000.,,,ALGO,0.001,6JXAZSCNEUTAKJ7MVFIL63YGKD5IOOS4YTZPV4WGCR72WCNFOHPA,Sender
2024-04-25 16:26:05,,,,USDC,0.002646,,,NUGMI72YTJM3565RKHBRIEHAIFXXW64AHZPBLUQRUQLBTJWYN6JQ,Receiver
2024-04-25 16:26:1,,,,GOLD$,0.000005,,,B4DCM4BKQLC76NFPEGDYJ5SN6ZPSUXJTQ3VUDLAEUZT6SLYIJGUQ,Receiver
2024-04-25 16:26:16,,,,AKTA,0.079928,,,5PRO4S6SCACUFVMYLXZUX3QYKL5ZBSJP57ZMFQBWO4SF4VQWCQTQ,Receiver
2024-04-25 16:26:22,,,,VEST,0.039897,,,TNWZ4CLORRG44GWXFDSXE36GTEWG46BG6XZDUFFUWSOEFROZ2BGA,Receiver
2024-04-25 16:26:27,,,,xUSD,0.000184,,,XEOGC6P67DLUWPUWUM6HWDQQC7K5JBRHX5NY44RDLNH7W4LQGKDQ,Receiver
2024-04-25 16:26:33,,,,gALGO,0.004455,,,Y4LFZO4PQXYIDUB6RB7UVWPKWCVSW5LISS3MC6J2JAWFL4JYVE4A,Receiver
2024-04-25 16:26:38,,,,COOP,0.016672,,,OLMXQU7QTF6W3AGRIAWVMPLKVRN5EBHBBHSGDCEUD2GDW54V6ENQ,Receiver
2024-04-25 16:26:44,,,,TMPOOL2,0.002013,,,RES2YCQ6ZPMLGO5KPYKZPQS6EJHUGKPV7LIU4ORQXVHK4WJY4JOA,Receiver
2024-04-25 16:26:5,,,,TMPOOL2,0.091509,,,X32YCL4MFUVKODMESBCJ2V2CY4W5ORU3KQC6E5G5F55MKOFLX2RA,Receiver
2024-04-25 16:26:55,,,,TMPOOL2,0.003664,,,V5QIXG7J5OUBDBVSDINTHCWDZ7AJJHEIZPXUYXNTGZM7MJWFI4UA,Receiver
2024-04-25 16:27:01,,,,TMPOOL2,0.000085,,,OCDOVYQMCKTKUIKSDZ2YFLMYTZYSFOKLOGOAF4BAFVKNEU544FFA,Receiver
