time,type,sentCurrency,sentQuantity,receivedCurrency,receivedQuantity,feeCurrency,feeQuantity,id,description,txn partner,link
2022-06-25 07:16:57,Remove Liquidity,,,ALGO,0.07814,,,(Group- UO4+9...) - ZED6EQWYXLO4J3KX64SVSWIH6OCIYDFCDLNKERN2ILKHUT6GGDZA,Tinyman : Tinyman AMM v1/1.1 : Remove Liquidity ,Tinyman,https://lora.algokit.io/mainnet/transaction/(Group- UO4+9...) - ZED6EQWYXLO4J3KX64SVSWIH6OCIYDFCDLNKERN2ILKHUT6GGDZA
2022-06-25 07:16:57,Return LP Tokens,YLDY/ALGO LP Token,1.390858,,,ALGO,0.005,Combined Group - UO4+9aPaQlPVKtaD8SieiAzyO5Xge+f0sLtZnNBoDuU=,Tinyman : Tinyman AMM v1/1.1 : Remove Liquidity,Tinyman,https://allo.info/tx/group/UO4+9aPaQlPVKtaD8SieiAzyO5Xge+f0sLtZnNBoDuU=
2022-06-25 07:17:50,Sell,YLDY,43.080658,ALGO,0.08347,ALGO,0.004,Combined Group - 8AONPLVgK2PC9PU1RDtuFgD1kPJEv6q80N2+NV6+46I=,Tinyman : Tinyman AMM v1/1.1 : Swap (Sell),Tinyman,https://allo.info/tx/group/8AONPLVgK2PC9PU1RDtuFgD1kPJEv6q80N2+NV6+46I=
2022-06-25 07:18:33,Sell,USDt,0.100002,ALGO,0.279178,ALGO,0.004,Combined Group - wjdHJgvADR37yHgB7aF6QvUS0I+pAyf9elvKxGrNLTY=,Tinyman : Tinyman AMM v1/1.1 : Swap (Sell),Tinyman,https://allo.info/tx/group/wjdHJgvADR37yHgB7aF6QvUS0I+pAyf9elvKxGrNLTY=
2022-06-25 07:19:26,Sell,ALGX,80.,ALGO,0.910487,ALGO,0.004,Combined Group - rTsN9R/mPdCwezMxTJPKHCL7uhfaaLL3G4Luhs5uWcU=,Tinyman : Tinyman AMM v1/1.1 : Swap (Sell),Tinyman,https://allo.info/tx/group/rTsN9R/mPdCwezMxTJPKHCL7uhfaaLL3G4Luhs5uWcU=
2022-06-25 07:20:14,Airdrop,,,STKE,0.55,,,MGXIF33Q7FQMYKVYSOP4NA2I3SARHK6KKA5NPSDFGY2CBM5SFOCQ,Airdrop,AlgoStake - Airdrop wallet,https://lora.algokit.io/mainnet/transaction/MGXIF33Q7FQMYKVYSOP4NA2I3SARHK6KKA5NPSDFGY2CBM5SFOCQ
2022-06-25 07:20:53,Sell,STKE,102.09,ALGO,1.091581,ALGO,0.004,Combined Group - h/BakuHdCRYeQWndNKyhL5s4YZtR8VQFz/ML8w7rKi8=,Tinyman : Tinyman AMM v1/1.1 : Swap (Sell),Tinyman,https://allo.info/tx/group/h/BakuHdCRYeQWndNKyhL5s4YZtR8VQFz/ML8w7rKi8=
2022-06-25 07:21:37,Sell,AFD,1038.69181431,ALGO,1.685823,ALGO,0.004,Combined Group - ZzaBQHnCQArEjdeebaue5isWrFUQhYrygp2U8vojN4I=,Tinyman : Tinyman AMM v1/1.1 : Swap (Sell),Tinyman,https://allo.info/tx/group/ZzaBQHnCQArEjdeebaue5isWrFUQhYrygp2U8vojN4I=
2022-06-25 07:23:57,Send,,,,,ALGO,0.001,DRBADCQJHC7VTMK2OIL5PZEX6T7YQU76NAXWMM7567LDKEB7HWLA,Sender,SSV6SKTMN3IOJO6SWUAT5ERZOBC5K44CQPOH5O7NSXJLGFGU73WUQ7DPGA,https://lora.algokit.io/mainnet/transaction/DRBADCQJHC7VTMK2OIL5PZEX6T7YQU76NAXWMM7567LDKEB7HWLA
2022-06-25 07:23:57,Send,,,,,ALGO,0.001,GK2PSCNSKSYJZNNABUCKEA5DNIHYJUET2SK4ACRAOG3PJHNSXBJA,Sender,CO73GSVE53EEHFAKFTVKIJKKYZ52SJ24EJUKCH5ZUMHVIQYLAT7W5QQ2Y4,https://lora.algokit.io/mainnet/transaction/GK2PSCNSKSYJZNNABUCKEA5DNIHYJUET2SK4ACRAOG3PJHNSXBJA
2022-06-25 07:24:50,Receive,,,ALGO,0.900072,,,(Group- 3c8LB...) - InnerTxn #1 - 7BAL5...,2 txns.  ,AV6PFVXWDQ7RVNQYOEXCWXCLXVJ5V57WVMVQZ2TWH4EKTB7GSWKUIAUPXQ,https://lora.algokit.io/mainnet/transaction/7BAL55GYK7CY5GAXFYSXTT2Q7XUTAXNSQPR4AA63K44UPHKBJQAQ
2022-06-25 07:24:50,Send,fALGO,0.895646,,,,,(Group- 3c8LB...) - KCP5WWRNVMCXJQE2QSS5B5VNC2QE2IEXPEWWABSYPMFFOBH4FCQQ,2 txns.  ,AV6PFVXWDQ7RVNQYOEXCWXCLXVJ5V57WVMVQZ2TWH4EKTB7GSWKUIAUPXQ,https://lora.algokit.io/mainnet/transaction/(Group- 3c8LB...) - KCP5WWRNVMCXJQE2QSS5B5VNC2QE2IEXPEWWABSYPMFFOBH4FCQQ
2022-06-25 07:24:50,Fee,,,,,ALGO,0.003,Group Combined Fees - 3c8LBA/TWDjIrMI01HfIchPmYOBshtW8M6BsYc3IvV4=,2 txns. ,Algorand Network,https://allo.info/tx/group/3c8LBA/TWDjIrMI01HfIchPmYOBshtW8M6BsYc3IvV4=
2022-06-25 07:25:16,Rewards,,,ALGO,0.000001,,,(Group- aPOlt...) - InnerTxn #1 - 2RPNZ...,Folks Finance : Folks Finance v1 : Rewards Instant ,Folks Finance,https://lora.algokit.io/mainnet/transaction/2RPNZDDPAKVXLKUB24NOM772PAI6LJYINGTVKK3FCG5UTB7AJTMQ
2022-06-25 07:25:16,Return LP Tokens,frUSDt,0.000002,,,ALGO,0.003,Combined Group - aPOltq9iyvlkBwJRHt4MYc35L0T6IKkY9Vte94H4idk=,Folks Finance : Folks Finance v1 : Rewards Instant,Folks Finance,https://allo.info/tx/group/aPOltq9iyvlkBwJRHt4MYc35L0T6IKkY9Vte94H4idk=
2022-06-25 07:25:34,Send,,,,,ALGO,0.001,T5WRJ22IDYWOLDJYLFGRD7CIASLXKPWUIMWKKZYAXLO33WLFEYHA,Sender,CO73GSVE53EEHFAKFTVKIJKKYZ52SJ24EJUKCH5ZUMHVIQYLAT7W5QQ2Y4,https://lora.algokit.io/mainnet/transaction/T5WRJ22IDYWOLDJYLFGRD7CIASLXKPWUIMWKKZYAXLO33WLFEYHA
2022-06-25 07:25:38,Send,,,,,ALGO,0.001,G4AK3NISRSZA5MNMD3FCVSXJJ64VKT3QLZS5X3TMAEDVMGLTTYHA,Sender,XIU7HGGAJ3QOTATPDSIIHPFVKMICXKHMOR2FJKHTVLII4FAOA3CYZQDLG4,https://lora.algokit.io/mainnet/transaction/G4AK3NISRSZA5MNMD3FCVSXJJ64VKT3QLZS5X3TMAEDVMGLTTYHA
2022-06-25 07:25:38,Send,,,,,ALGO,0.001,KA5A7ZH4AEO3TPCOQQBLEMCN4FSIWEWYIMMES36YFRXNHVEBXZWA,Sender,AV6PFVXWDQ7RVNQYOEXCWXCLXVJ5V57WVMVQZ2TWH4EKTB7GSWKUIAUPXQ,https://lora.algokit.io/mainnet/transaction/KA5A7ZH4AEO3TPCOQQBLEMCN4FSIWEWYIMMES36YFRXNHVEBXZWA
2022-06-25 07:25:42,Send,,,,,ALGO,0.001,NE55LIHO4BS36RUKPML33OCSIPHWB7SJADAW6BZOSE5B3AXK3YTQ,Sender,ETGSQKACKC56JWGMDAEP5S2JVQWRKTQUVKCZTMPNUGZLDVCWPY63LSI3H4,https://lora.algokit.io/mainnet/transaction/NE55LIHO4BS36RUKPML33OCSIPHWB7SJADAW6BZOSE5B3AXK3YTQ
2022-06-25 07:25:47,Send,,,,,ALGO,0.001,3MTZ4NIOK6CTAFQXRRPRYETDIGVXH4JTF2YSRMG7EDHKQTVKF5UA,Sender,ETGSQKACKC56JWGMDAEP5S2JVQWRKTQUVKCZTMPNUGZLDVCWPY63LSI3H4,https://lora.algokit.io/mainnet/transaction/3MTZ4NIOK6CTAFQXRRPRYETDIGVXH4JTF2YSRMG7EDHKQTVKF5UA
2022-06-25 07:25:47,Send,,,,,ALGO,0.001,RXCUWRCN4XYVOTTJ7HF7LGD5H5A3FXD6RTOGPO6PYCRADQGLMNXQ,Sender,2UEQTE5QDNXPI7M3TU44G6SYKLFWLPQO7EBZM7K7MHMQQMFI4QJPLHQFHM,https://lora.algokit.io/mainnet/transaction/RXCUWRCN4XYVOTTJ7HF7LGD5H5A3FXD6RTOGPO6PYCRADQGLMNXQ
2022-06-25 07:25:55,Send,,,,,ALGO,0.001,A5LZV7NPGCXN6IC4Q3A7LKNEHYXSOR54KK5VN6OSJNB6YXUMEPHQ,Sender,Algorand Faucet Drops - Airdrop wallet,https://lora.algokit.io/mainnet/transaction/A5LZV7NPGCXN6IC4Q3A7LKNEHYXSOR54KK5VN6OSJNB6YXUMEPHQ
2022-06-25 07:25:55,Send,,,,,ALGO,0.001,CLX7HPBIZAAS2KWFKGYWJLUFLKJKMM3IO7WF4ST2QXFGTAJYEF4Q,Sender,KD4C65WJYNZIOEOYYUXHYDVVMLSRDCEVCC6LJD7X4A7MHCV4S6U4Q4INRU,https://lora.algokit.io/mainnet/transaction/CLX7HPBIZAAS2KWFKGYWJLUFLKJKMM3IO7WF4ST2QXFGTAJYEF4Q
2022-06-25 07:26:00,Send,,,,,ALGO,0.001,5OXAADJIZN7D6NHO72ZM6PJ5OPIB6W7XM3XEOSSDGA6FLQBF6D7Q,Sender,ETGSQKACKC56JWGMDAEP5S2JVQWRKTQUVKCZTMPNUGZLDVCWPY63LSI3H4,https://lora.algokit.io/mainnet/transaction/5OXAADJIZN7D6NHO72ZM6PJ5OPIB6W7XM3XEOSSDGA6FLQBF6D7Q
2022-06-25 07:26:00,Send,,,,,ALGO,0.001,JDJSN7PUU43465VBY6OAY2QOWDJUTJQS727DLA46BPSL5H6WTBBQ,Sender,Tinyman - YLDY/ALGO Liquidity Pool,https://lora.algokit.io/mainnet/transaction/JDJSN7PUU43465VBY6OAY2QOWDJUTJQS727DLA46BPSL5H6WTBBQ
2022-06-25 07:26:04,Send,,,,,ALGO,0.001,7XQAXUG4CL5LHPUHLUGDSNUOMSDQXC42OXHNSYFO2NFKW4ZHAV7A,Sender,6SSWYFBRAGM5HMCANECPENBJWOV6UM3O54DYGRNK7GRCHU4QW2ZQJUPYNI,https://lora.algokit.io/mainnet/transaction/7XQAXUG4CL5LHPUHLUGDSNUOMSDQXC42OXHNSYFO2NFKW4ZHAV7A
2022-06-25 07:28:51,Sell,ALGF,10.028692,ALGO,0.136954,ALGO,0.004,Combined Group - INaJ7kWFXoNiWEzNkVkzKHfMi9oQTPAfZQPuKmM4ADo=,Tinyman : Tinyman AMM v1/1.1 : Swap (Sell),Tinyman,https://allo.info/tx/group/INaJ7kWFXoNiWEzNkVkzKHfMi9oQTPAfZQPuKmM4ADo=
2022-06-25 07:29:21,Receive Slippage,,,ALGO,0.010958,ALGO,0.003,Combined Group - L3YUK/wV4TvcMSGv/obxaIJpikTw8sig88rWMz6EF4o=,Tinyman : Tinyman AMM v1/1.1 : Redeem Slippage,Tinyman,https://allo.info/tx/group/L3YUK/wV4TvcMSGv/obxaIJpikTw8sig88rWMz6EF4o=
2022-06-25 07:29:21,Receive Slippage,,,ALGO,0.001633,ALGO,0.003,Combined Group - 6ciVYo6YyBFAMBn9IjdfwDm2bFUrP638yHL2ML8KYsc=,Tinyman : Tinyman AMM v1/1.1 : Redeem Slippage,Tinyman,https://allo.info/tx/group/6ciVYo6YyBFAMBn9IjdfwDm2bFUrP638yHL2ML8KYsc=
2022-06-25 07:29:21,Receive Slippage,,,ALGO,0.017028,ALGO,0.003,Combined Group - DdQRgoCABW6DBblRaUIhaXPVPO0kiDNw378oonm92OA=,Tinyman : Tinyman AMM v1/1.1 : Redeem Slippage,Tinyman,https://allo.info/tx/group/DdQRgoCABW6DBblRaUIhaXPVPO0kiDNw378oonm92OA=
2022-06-25 07:29:21,Receive Slippage,,,ALGO,0.009196,ALGO,0.003,Combined Group - cYD3ZM+prhbJVtRiHmFoiq3erF7bwLrP7z3vcKwfISo=,Tinyman : Tinyman AMM v1/1.1 : Redeem Slippage,Tinyman,https://allo.info/tx/group/cYD3ZM+prhbJVtRiHmFoiq3erF7bwLrP7z3vcKwfISo=
2022-06-25 07:29:21,Receive Slippage,,,ALGO,0.002819,ALGO,0.003,Combined Group - EOUCA3B+pHWzpDZuZjMSxx7OhwzR1vZsos5RaZlQLFI=,Tinyman : Tinyman AMM v1/1.1 : Redeem Slippage,Tinyman,https://allo.info/tx/group/EOUCA3B+pHWzpDZuZjMSxx7OhwzR1vZsos5RaZlQLFI=
2022-06-25 07:29:21,Receive Slippage,,,ALGO,0.001383,ALGO,0.003,Combined Group - l3LKI3t5zvfpOlHPomJ5YArdB5Iwd15uKjpOqTryPqc=,Tinyman : Tinyman AMM v1/1.1 : Redeem Slippage,Tinyman,https://allo.info/tx/group/l3LKI3t5zvfpOlHPomJ5YArdB5Iwd15uKjpOqTryPqc=
2022-06-25 07:29:47,Fee,,,,,ALGO,0.001,5ZM5TT4RFBGJLXBYDHKHUMPQXGY4RQSZ6L2VS2N2A7TX6YNDBMTQ,Asset Opt in/out,Algorand Network,https://lora.algokit.io/mainnet/transaction/5ZM5TT4RFBGJLXBYDHKHUMPQXGY4RQSZ6L2VS2N2A7TX6YNDBMTQ
2022-06-25 07:30:05,Receive Slippage,,,YLDY,0.40209,ALGO,0.003,Combined Group - iQAHkcmS0C+cjAAd6BdfxFk+D5BUiIPhjbcQ7KyCRdM=,Tinyman : Tinyman AMM v1/1.1 : Redeem Slippage,Tinyman,https://allo.info/tx/group/iQAHkcmS0C+cjAAd6BdfxFk+D5BUiIPhjbcQ7KyCRdM=
2022-06-25 07:30:31,Sell,YLDY,0.40209,ALGO,0.00078,ALGO,0.004,Combined Group - 4JCajOmfqnEpO7Cs+pVdWGBiI1dwieMXrtq2vglluoc=,Tinyman : Tinyman AMM v1/1.1 : Swap (Sell),Tinyman,https://allo.info/tx/group/4JCajOmfqnEpO7Cs+pVdWGBiI1dwieMXrtq2vglluoc=
2022-06-25 07:30:48,Receive Slippage,,,ALGO,0.000007,ALGO,0.003,Combined Group - 1Y3j8zBh2Hr9XZr60HpZV1dqzVF7UDsrc2AGP1HmtoI=,Tinyman : Tinyman AMM v1/1.1 : Redeem Slippage,Tinyman,https://allo.info/tx/group/1Y3j8zBh2Hr9XZr60HpZV1dqzVF7UDsrc2AGP1HmtoI=
2022-06-25 07:32:16,Collateral Withdrawal,,,ALGO,4.63,ALGO,0.015,Combined Group - w0uq6O1RaN0B36VlFvMySKrKq02pz6jHNKhd8/o0dpw=,Algofi : Lending Market v1 : Remove Collateral,Algofi,https://allo.info/tx/group/w0uq6O1RaN0B36VlFvMySKrKq02pz6jHNKhd8/o0dpw=
2022-07-06 04:59:28,Send,ALGO,1.,,,ALGO,0.001,OBUHBR6B6JE56IUCXQIL3S5TZPA2WRRFWEXBVFSGKGZOPXY6S33Q,Sender,QA3JUAAREGMBLMYICNFYLKF3J2RWZQF2QQ6WLB2FTNZXYYWHOT2F65WC5E,https://lora.algokit.io/mainnet/transaction/OBUHBR6B6JE56IUCXQIL3S5TZPA2WRRFWEXBVFSGKGZOPXY6S33Q
2022-07-06 05:17:56,Fee,,,,,ALGO,0.001,YWKNQAJD3ZGHNYOLBOADAWRR5TJVXHIJUARBK3HGET22QAPNKVKA,Asset Opt in/out,Algorand Network,https://lora.algokit.io/mainnet/transaction/YWKNQAJD3ZGHNYOLBOADAWRR5TJVXHIJUARBK3HGET22QAPNKVKA
2022-07-06 05:18:13,Receive,,,PEARL,1.,,,RVDG5VG24V6XQBIQ7YRZYG475YBJXVDKHAZTFHLF7SJ3SIUCBAGA,Receiver,QA3JUAAREGMBLMYICNFYLKF3J2RWZQF2QQ6WLB2FTNZXYYWHOT2F65WC5E,https://lora.algokit.io/mainnet/transaction/RVDG5VG24V6XQBIQ7YRZYG475YBJXVDKHAZTFHLF7SJ3SIUCBAGA
2022-07-08 20:09:25,Send,ALGO,1.,,,ALGO,0.001,JX2IA4DVIXBUL54OLLTTCEUKAVHOBSKIBODAJJMXDQUUHMO4FPJA,Sender,QA3JUAAREGMBLMYICNFYLKF3J2RWZQF2QQ6WLB2FTNZXYYWHOT2F65WC5E,https://lora.algokit.io/mainnet/transaction/JX2IA4DVIXBUL54OLLTTCEUKAVHOBSKIBODAJJMXDQUUHMO4FPJA
2022-07-08 22:13:35,Send,ALGO,14.945479,,,ALGO,0.001,HNHNI5MKK2XX6EBKSMVQKXWVIZ6NLRN472DSULO5SVNIBXCHQIRA,Sender,QA3JUAAREGMBLMYICNFYLKF3J2RWZQF2QQ6WLB2FTNZXYYWHOT2F65WC5E,https://lora.algokit.io/mainnet/transaction/HNHNI5MKK2XX6EBKSMVQKXWVIZ6NLRN472DSULO5SVNIBXCHQIRA
