time,type,sentCurrency,sentQuantity,receivedCurrency,receivedQuantity,feeCurrency,feeQuantity,id,description,txn partner
2022-06-04 19:11:41,Receive Slippage,,,ALGO,0.006849,,,(Group- jg9BG...) - InnerTxn #1 - FJAPM...,4 txns. Algofi : AMM : Swap (Buy) ,Algofi
2022-06-04 19:13:08,Send,,,,,ALGO,0.001,MUYYD6Z3DIBP74OUEX7WKUMKAN2NXPW4TXT72NQVY3TEIDGJCOOA,Sender,AlgoStake - Airdrop wallet
2022-06-05 09:21:19,Send,ALGO,0.5,,,,,(Group- Z/Q0U...) - JIBCQEL55RLDMNLXQRF7MTZJPTQQANAJ6UD5M3ORUSZ55XYGGRXQ,2 txns.  ,BJI5IM6OQ7PNRBNU254STJOXXEEQP4DLSFFV55R67P2IIH6COSINHJ6RXQ
2022-06-05 09:21:19,Send,ALGX,10.,,,,,(Group- Z/Q0U...) - CHQSVRRI4OCSMOOFASUHRE42EVUYR5UHIV666YYE2MZSL4MPGZ3A,2 txns.  ,BJI5IM6OQ7PNRBNU254STJOXXEEQP4DLSFFV55R67P2IIH6COSINHJ6RXQ
2022-06-05 09:21:19,Fee,,,,,ALGO,0.002,Group Combined Fees - Z/Q0Un0KkhZL7D8T5E7/uAxhBisAiAWBdhmX+j+dTk0=,2 txns. ,Algorand Network
2022-06-05 09:30:09,Receive,,,ALGO,0.03375,,,(Group- fnNdj...) - 5YWQR3FP27LJAJLJDS7SXSGLIB72L5H4MSIVK6Q5MYSXFL4H4SQQ,2 txns. AlgoDEX : appDB match : Sell (Order book) ,YQRPPRZDQXPI6KP7JLACIZ3HUGXHHQSLJD2W6D7IWOVKUJ7GVQIJD6EJYI
2022-06-05 09:30:09,Receive,,,ALGO,0.03375,,,(Group- 6TDhz...) - AXGDUYGVKA3E4X25RDY2KWVUO3K7DGK4UXFGO5VA3C4VQI5BHIDA,2 txns. AlgoDEX : appDB match : Sell (Order book) ,YQRPPRZDQXPI6KP7JLACIZ3HUGXHHQSLJD2W6D7IWOVKUJ7GVQIJD6EJYI
2022-06-05 09:30:09,Receive,,,ALGO,0.03375,,,(Group- HwYe5...) - FYCWNU56JVYMJUHZFF45DS746OEFTHY5H4WR62J7EJJTEL2HTUDQ,2 txns. AlgoDEX : appDB match : Sell (Order book) ,YQRPPRZDQXPI6KP7JLACIZ3HUGXHHQSLJD2W6D7IWOVKUJ7GVQIJD6EJYI
2022-06-05 09:30:09,Receive,,,ALGO,0.03375,,,(Group- //NPV...) - RB3HMLV5G3I7ETDMWBYXSSE3PO63HHVXBEHUQT7DTNCYROC57OOQ,4 txns. AlgoDEX : appDB match : Sell (Order book) ,YQRPPRZDQXPI6KP7JLACIZ3HUGXHHQSLJD2W6D7IWOVKUJ7GVQIJD6EJYI
2022-06-05 11:39:41,Fee,,,,,ALGO,0.001,EVZUYMI4GYLP7N42JDGK4EF2BG2OV7WECX4UYGCKHYMSNKNODVUA,Asset Opt in/out,Algorand Network
2022-06-05 11:41:04,Swap,ALGO,1.843011,AFD,1000.,ALGO,0.004,Combined Group - WHDFJQ3f1YUFDiE/2q2ZJdw+vODv6DcyMO/X0KCps3w=,4 txns. Tinyman : Tinyman AMM v1/1.1 : Swap (Buy),Tinyman
2022-06-05 11:41:22,Receive Slippage,,,ALGO,0.018245,ALGO,0.003,Combined Group - WbqBm+YFMOlP3wN/2gcKlMX1in2f6oW2MRYnwbe0nCU=,3 txns. Tinyman : Tinyman AMM v1/1.1 : Redeem Slippage,Tinyman
2022-06-06 09:05:41,Airdrop,,,AFD,2.,,,EWEX62RK4IEWBTPKI6ODW4B6WMVX2IG74EUD7E3FW7R4CLOJKQ2A,Receiver,Algorand Faucet Drops - Airdrop wallet
2022-06-07 09:05:41,Airdrop,,,AFD,2.004,,,PFG7T6X2S2W5KUCPKOLBR56O3NVRAIXIWDY4XGXEW6K5R6NJDV3Q,Receiver,Algorand Faucet Drops - Airdrop wallet
2022-06-08 02:11:30,Airdrop,,,STKE,0.22,,,UU2BG77THAYLMHMDL473TQOE433XR5W4L6G3AYQH5L26PNZCYVBA,Receiver,AlgoStake - Airdrop wallet
2022-06-08 09:05:40,Airdrop,,,AFD,2.008008,,,6GQD55GZNGO67YXSSLKEKXANY5OHNUXKPASRMCGRTXGFKRBHWBFA,Receiver,Algorand Faucet Drops - Airdrop wallet
2022-06-09 09:05:37,Airdrop,,,AFD,2.01202401,,,XPPALEA56S4FKAGV4PMQICV3UI3RUJS44GJJQJBQ4RYLMGK24CTA,Receiver,Algorand Faucet Drops - Airdrop wallet
2022-06-10 09:05:39,Airdrop,,,AFD,2.01604806,,,ARE6Y6BG47TOZY7H6IQ4XC4NWE7FOKCVNRLFDBT7ZLPCHTWRMY4A,Receiver,Algorand Faucet Drops - Airdrop wallet
2022-06-10 20:42:28,Receive,,,ALGO,14.98,,,AVJYNWLHI4P56O2OAEE4MGBT3K6IFFXSHLCMGOZEA5UZG4T3ZBKA,Receiver,WXVQR4CFBF3USC5JXFFN5R6MMOZPGOHI3GKZFBU3S5NI5PTKWPBFCPZWZA
2022-06-10 20:46:34,Fee,,,,,ALGO,0.001,JH7EUJOZHCFGNS4NMDQHPHOXIG5KWTKNWQJWP4MRLDMAQGEFVGRA,Sender,Algorand Network
2022-06-10 20:47:34,Staking Deposit,YLDY/ALGO LP Token,1.490858,,,ALGO,0.003,Combined Group - Yy1OaYp+U8fEF1wpH9mIzSbiDM9QIomKANswEbWr6iM=,3 txns. Yieldly : T5 Staking : Deposit,Yieldly
2022-06-11 08:02:03,Receive,,,3YrsALGO,1.,,,(Group- gamSL...) - XD4BDI3EJFAECQDW45O2ZQQSN2FSMZQ2T5TQQRS6V5UOWWLZFPLQ,2 txns.  ,JUNEIIT5R6752NA33UHEVQ5AL6GK4WZ5M6DJGJGVZO6V4ETUFIDOVBCAME
2022-06-11 08:02:03,Fee,,,,,ALGO,0.001,Group Combined Fees - gamSL24VwpNp0jTB/W8CF0KjjQgEqTZDItC4laEQ25A=,2 txns. ,Algorand Network
2022-06-11 08:52:06,Staking Rewards,,,YLDY,0.022576,ALGO,0.003,Combined Group - 2m6T45gWSiBlUXzRp+AjfE+peyCWHeJgbVnW6xUnXaY=,2 txns. Yieldly : T5 Staking : Claim,Yieldly
2022-06-11 08:54:07,Fee,,,,,ALGO,0.001,KAPCV232QGITTBPJ3BRONTAAYF5CIPL4JMF5LUBWZE67QLXNJVYQ,Sender,Algorand Network
2022-06-11 08:54:24,Fee,,,,,ALGO,0.001,I2FK4AVUPIBRDK2KCNQ5OH3GXP4F4GCKFINCRXKICUTPACL7VJCA,Sender,Algorand Network
2022-06-11 08:55:29,Staking Deposit,YLDY,0.022579,,,ALGO,0.003,Combined Group - AWoB3R49GIHfkG8Oi3V2hdkpC3Q/HzYjDtGCpE3Ij5Q=,3 txns. Yieldly : T3 Staking : Deposit,Yieldly
2022-06-11 09:05:40,Airdrop,,,AFD,2.02008016,,,BLHYILDRP26VBABZIZ6MHPMQNGEPZ6V55Q276LAVNFK33MA3WNEA,Receiver,Algorand Faucet Drops - Airdrop wallet
2022-06-11 19:34:50,Staking Withdrawal,,,YLDY/ALGO LP Token,0.1,ALGO,0.003,Combined Group - gYir4063FEk14KmaA9ra0InhOQ8MQfgMjRhmAPfcQZ4=,2 txns. Yieldly : T5 Staking : Withdrawal,Yieldly
2022-06-11 19:38:12,Remove Liquidity,,,YLDY,2.601579,,,(Group- Z+YC2...) - NKFUQ4KXGBPWYJKV7YA6BYI2KQCUJZRICBIWOGSFKGCJZAXIJ5RA,5 txns. Tinyman : Tinyman AMM v1/1.1 : Remove Liquidity ,Tinyman
2022-06-11 19:38:12,Remove Liquidity,,,ALGO,0.006136,,,(Group- Z+YC2...) - 6J56KH5CWMHPNICN5YMX65X4YVUCHET2VIP7BT5ST7ZJ7XQ5D27A,5 txns. Tinyman : Tinyman AMM v1/1.1 : Remove Liquidity ,Tinyman
2022-06-11 19:38:12,Return LP Tokens,YLDY/ALGO LP Token,0.1,,,ALGO,0.005,Combined Group - Z+YC2NY7YDORQcdbsYVh9KNX+lEJreF0HLnuSdAt0oQ=,5 txns. Tinyman : Tinyman AMM v1/1.1 : Remove Liquidity,Tinyman
2022-06-11 19:40:18,Receive Slippage,,,YLDY,0.026279,ALGO,0.003,Combined Group - zR3PJr9C9A2n9qJXwYC/wksLCyuKjc/129+kHXYGn0w=,3 txns. Tinyman : Tinyman AMM v1/1.1 : Redeem Slippage,Tinyman
2022-06-11 19:40:27,Receive Slippage,,,ALGO,0.000062,ALGO,0.003,Combined Group - kwaLRAgyfClSLuSkWFhJYLVN3sC0xqqdD0I61srj0D4=,3 txns. Tinyman : Tinyman AMM v1/1.1 : Redeem Slippage,Tinyman
2022-06-11 19:41:59,Staking Rewards,,,YLDY,0.020282,ALGO,0.003,Combined Group - pqQXNBCmS12LqvcdQGHdgH4gSr6comaBxCOPBwfhoHs=,2 txns. Yieldly : T5 Staking : Claim,Yieldly
2022-06-12 09:05:37,Airdrop,,,AFD,2.02412032,,,UNAYG4ARALRQ7ECUDUPSSGGAIG3JXXLOUVR5TTKZAFOF7FSDCOWQ,Receiver,Algorand Faucet Drops - Airdrop wallet
2022-06-12 09:14:51,Fee,,,,,ALGO,0.001,O4KWARI6PZ26AHBUU3TSS4O3A6IEZBMPYOGAIMZL24QEGV3YRMZA,Asset Opt in/out,Algorand Network
2022-06-12 09:15:12,Swap,ALGO,0.152537,ALGF,10.,ALGO,0.004,Combined Group - ZzB5XTSJLNgxBTaOz5I1dyYN8pq953wksBbwQEq2kEg=,4 txns. Tinyman : Tinyman AMM v1/1.1 : Swap (Buy),Tinyman
2022-06-12 09:15:34,Receive Slippage,,,ALGO,0.001509,ALGO,0.003,Combined Group - d4XqZASqL4YcHVoW3yPSEG8a0MbCT1fmK0856SEaFEw=,3 txns. Tinyman : Tinyman AMM v1/1.1 : Redeem Slippage,Tinyman
2022-06-12 09:16:39,Fee,,,,,ALGO,0.001,GNTLJPYXCMEQYWT33TQFEM77Z6NSVOJFQE4FEKJRHOSFG6RDG6OQ,Sender,Algorand Network
2022-06-12 09:17:31,Staking Deposit,ALGF,10.,,,ALGO,0.002,Combined Group - B1rWxyoLSIJVGMUEbO1ovEgbVCFGlY+uBudjjT4LxZY=,2 txns. AlgoFund : Staking : Deposit,Algofund
2022-06-12 09:20:03,Staking Withdrawal,,,ALGF,0.01,ALGO,0.003,Combined Group - vpZnh6XZdsC8hGsoPQGV332e/JhvW1ep+Phosd1PpEk=,2 txns. AlgoFund : Staking : Withdrawal,Algofund
2022-06-12 19:30:27,Staking Rewards,,,ALGF,0.001714,ALGO,0.003,Combined Group - qoYyISCFfL2RpQ4KLdQhYUb5YJknPfOjRnKTExWVCSg=,2 txns. AlgoFund : Staking : Claim,Algofund
2022-06-12 19:38:41,Fee,,,,,ALGO,0.004,Group Combined Fees - hAxftNPWIaBt0vD4XItaeKdEUGj3AVY3UnexSZjpitA=,4 txns. ,Algorand Network
2022-06-12 19:39:29,Deposit,ALGO,3.199,,,ALGO,0.002,Combined Group - ixh7xXKiP7crcybGivM+tTsiEVrLFNT/UTmM1tMd3fE=,2 txns. Algofi : Lending Market v1 : Initialize Account,Algofi - Initialize Escrow
2022-06-12 19:40:25,Collateral Deposit,ALGO,5.,,,ALGO,0.016,Combined Group - kQWrt813P0KB8nG67DUcsbYBvHZCNW2XRi4PvtQbjjA=,15 txns. Algofi : Lending Market v1 : Mint to Collateral,Algofi
2022-06-12 19:41:25,Borrow,,,STBL,0.1,ALGO,0.015,Combined Group - m6qOMW5lvos/2fBnQvP7bsfrFmmCDTJKmNqofNo9e08=,14 txns. Algofi : Lending Market v1 : Borrow,Algofi
2022-06-13 09:05:39,Airdrop,,,AFD,2.02816856,,,6T47DOAFF37UYLNKJLU6WEAE6RX2JBDCTH6MJDK3QM4PLCGHMWLQ,Receiver,Algorand Faucet Drops - Airdrop wallet
2022-06-14 03:17:42,Receive,,,ALGO,5.,,,ZG2SLY7KHOFPBTNOXNMQBR62XBFH4QIGEQLPKB4ME7FKJDC6YVLQ,Receiver,R6HMZIHUFPPFOOKO2ZBFA3M5ZGZ27ON67BOAIPTPQRPICNV75BWDLNFALE
2022-06-14 09:05:41,Airdrop,,,AFD,2.03222489,,,5K432FYRGKI34ECJUIAWFLHV4G5YMYTDYUN3T5LL5QCUQ5F6D5UQ,Receiver,Algorand Faucet Drops - Airdrop wallet
2022-06-14 18:13:04,Fee,,,,,ALGO,0.001,SXRTABQ3IXSB74EJ3V7UPBEBBYX34EXWIGJ7BJEFQL57R7C5K2YQ,Asset Opt in/out,Algorand Network
2022-06-14 18:13:17,Receive,,,fALGO,0.995646,,,(Group- j1TqM...) - InnerTxn #1 - KIFWL...,2 txns.  ,AV6PFVXWDQ7RVNQYOEXCWXCLXVJ5V57WVMVQZ2TWH4EKTB7GSWKUIAUPXQ
2022-06-14 18:13:17,Send,ALGO,1.,,,,,(Group- j1TqM...) - XWYQVWOQNVFVMSX5EVN6MKNT32RP4QVTJUNTCAOBGFPWA36NMPVQ,2 txns.  ,AV6PFVXWDQ7RVNQYOEXCWXCLXVJ5V57WVMVQZ2TWH4EKTB7GSWKUIAUPXQ
2022-06-14 18:13:17,Fee,,,,,ALGO,0.003,Group Combined Fees - j1TqM6P5BojZqMGnokenyu7Jlk49rROzMEO3buo6ZqY=,2 txns. ,Algorand Network
2022-06-14 18:14:14,Fee,,,,,ALGO,0.001,XAX7MAWLMSNA6KKYOT6MZGLLYYQ75PM23Q5SNEODNT3BOFINIEYQ,Asset Opt in/out,Algorand Network
2022-06-14 18:14:27,Send,ALGO,0.4355,,,,,(Group- 7utZT...) - 73QLZVDL3UOU2R6AAAT63LUTDSD4ZQ7PXO7FIREF7JWI7LKWMHWQ,2 txns.  ,5NZ3X5443EQ4XWKPPQE3JYRLRNQ4HOVIZC4HYRUQJ7SZ2EHTTWKXI2KQRA
2022-06-14 18:14:27,Fee,,,,,ALGO,0.004,Group Combined Fees - 7utZTCBKLFAxgZNAe8vweqiW9FSqteq9dD1Z/1laUzg=,2 txns. ,Algorand Network
2022-06-14 18:14:40,Receive,,,USDt,0.1,,,(Group- hKNB9...) - InnerTxn #1 - 4HMJA...,5 txns. Folks Finance : appDB match : USDt (Pool) ,CO73GSVE53EEHFAKFTVKIJKKYZ52SJ24EJUKCH5ZUMHVIQYLAT7W5QQ2Y4
