time,type,sentCurrency,sentQuantity,receivedCurrency,receivedQuantity,feeCurrency,feeQuantity,id,description,txn partner
2024-04-24 03:30:19,axfer,USDC,3000.,,,ALGO,0.001,OB7DZKOQ7BUPYCITNB4MGATDT36BTAD5CT6XXG2ZFHVPRNLLPSTA,Sender,ZG54ZBZ...
2024-04-24 05:31:06,axfer,,,,,,,DTIFT7PFFWHVPLO2SMIT6WHAMHRG2ZIDPNANCHAHNWPRGWQNIPZQ,,
2024-04-24 07:17:04,axfer,,,USDC,0.,,,K4DWHW4TOGIIYP2HHKNXLUMOYYY6QXJSSWYLU7MT675WNZGEEUVQ,Receiver,UBQLXNT...
2024-04-24 09:40:09,axfer,,,USDC,0.,,,CRGMDFSVD44I23YQ6HP35S2TRJNFZR3F6DLC7JGXYEODTHFXLZAQ,Receiver,TSE3AC4...
2024-04-24 11:01:01,axfer,,,,,,,MOWWNXWBD3EJE7ECGRET4F3B3CRFCUMJBP2N6ZQXPURZBZSTQIWA,,
2024-04-24 11:05:19,axfer,,,USDC,1139046.12,,,6T4RLP6NPWLKDB2MY645GFT66BZTK7FOVI3XNHSLNWEZPXI5FF2Q,Receiver,ZG54ZBZ...
2024-04-24 12:09:21,axfer,,,USDC,1709374.15,,,OG3BHXDVVZRYCELBNYGLQVW4HMMTY5QEZB4SD27XVKNOGZ4XQX3A,Receiver,ZG54ZBZ...
2024-04-24 12:17:39,axfer,,,USDC,0.,,,EKIXDUAZFGPGB7HFYRVUSBHX446FXXAH2XPBEH7YI2TIN2Z5M35Q,Receiver,TSE3AC4...
2024-04-24 13:30:03,axfer,,,,,,,F53CDFVXTYBXYHFTIDWFBLBMECF4RUG3VHX2JKWSH2NMOMTEWQJQ,,
2024-04-24 13:56:34,axfer,,,,,,,G4DUP2WLEXS2KUFP4AHDFSQZNMKYLE4LRDSR5SVBMS2ODDIIH7EQ,,
2024-04-24 13:57:05,axfer,,,,,,,WGDJPGJFE54ZGLBHFSTNXWXHJEYO2GDQ33CFZX4MJPWX7J2CLF2A,,
2024-04-24 15:26:58,axfer,,,,,,,JERLQEHEX7PDOTNKVA5BRSJULBMRKMP2WFCRJQIYROASG7OR2FKA,,
2024-04-24 15:52:37,axfer,,,,,,,LD6GJWHMYCG3ZKA22D7UWKXFSD7JBAHPJMESIT4NFAGU2KRBFXYQ,,
2024-04-24 15:52:4,axfer,,,USDC,0.,,,LAKOMZXQSYA7XIFQ5F4B2Z2LBHBYPZ63DBQAMZVXPEKFUPUGU77A,Receiver,S4YTDAE...
2024-04-24 17:14:38,axfer,,,USDC,0.,,,VDZSZHOZ77W6NJ5WLUWZTKE4N2TU36NYTXYNPDALSHDWKFQD2FVQ,Receiver,TSE3AC4...
2024-04-24 22:20:15,axfer,USDC,1999000.,,,ALGO,0.001,HKCYAOY4IGJWF5SBSR3WHMI5O3LAR3LFEQKUWVCNY35K3OOEMNDA,Sender,ZG54ZBZ...
2024-04-24 22:23:23,axfer,USDC,3411230.57,,,ALGO,0.001,BJ5YKQYE3DHFV3AEPL4J33RZA7JDYO5S2CYNQ4TIPUZWTXXO542Q,Sender,ZG54ZBZ...
2024-04-24 22:24:06,axfer,,,USDC,1428795.96,,,WFEGJVTQG7GKY6RFXC73NEC5MWKJJVO44ABPH6YZEEJ7XEU4KYKA,Receiver,ZG54ZBZ...
2024-04-24 22:40:21,axfer,USDC,9000.,,,ALGO,0.001,COIGX4W6YC7OACBWCFNN365N5OHY2Y4RC7TSPXNUR2WTNJ4Z272A,Sender,ZG54ZBZ...
