time,type,sentCurrency,sentQuantity,receivedCurrency,receivedQuantity,feeCurrency,feeQuantity,id,description,txn partner
2024-06-15 00:10:24,axfer,USDC,44390.,,,ALGO,0.001,EOPEWNCISFP42L2COPHJSQHNTUYCTPJ2CXRWXGHGPSN367YMKG5Q,Sender,EP3B4JU...
2024-06-15 00:10:36,axfer,,,USDC,98386.29,,,GIZDYM2AE76GBNWFQF37ASD66BTANYXTP5VBVXNVQHNSLCJ2KLIA,Receiver,OSS3CEB...
2024-06-15 00:10:36,axfer,USDC,5612.,,,ALGO,0.001,YMP32HTM6GBFTHBBQU7CNLS66RUL432VHG2JQOHOKBHBU3EESJ4Q,Sender,7ZLQGRX...
2024-06-15 00:12:4,pay,,,ALGO,0.000075,,,(Group- tBVTE...) - G3BYLEV5BI7L2FBP6AHNYVRFHRGAUPYSAWN4YK6R3Q5OWK6HS5FA,1 txns.  ,ZD6JXLR...
2024-06-15 00:12:54,axfer,USDC,50058.,,,ALGO,0.001,YQFXW54JX4ATJCJNJW4XJEB56UAPRWIOFDAFVNSTGIAISKYMBGSA,Sender,EP3B4JU...
2024-06-15 00:13:17,pay,,,ALGO,0.000013,,,(Group- 7yTeL...) - CRKLPA5HJ3K4X3EZNRGDKBXKHL7VQNQKORI4Z7W64VCCCQG3YPBQ,1 txns.  ,WARN666...
2024-06-15 00:13:46,pay,,,ALGO,0.000013,,,(Group- MuQUP...) - PSOMZPQ5O3VSKFOYYYX7J46YAVD2BG6N36VGSGPKGKXZUC5M6T3Q,1 txns.  ,WARN666...
2024-06-15 00:13:57,axfer,USDC,8557.,,,ALGO,0.001,CWHEF2GVPWQLE773OHEWWVLTTHSMYKOEQVKZ4KS33K5TBPZVUQDQ,Sender,7ZLQGRX...
2024-06-15 00:14:32,pay,,,ALGO,0.000013,,,(Group- sKmhj...) - 2MTFJHYXNUHIG2FNSJ36755YFJSVMRRSVOEGWQNJOB7XPYCZVQ6A,1 txns.  ,WARN666...
2024-06-15 00:14:49,pay,,,ALGO,0.000059,,,(Group- 8AjvZ...) - RK3DDIGGDYN6LTB5STA2MOK37DKJT2VV6FBGYT7YJEMFKWB2WWTA,1 txns.  ,BXAOVGU...
2024-06-15 00:14:55,pay,,,ALGO,0.000013,,,(Group- m2zwT...) - 2XMJN3QTQWLR2T6AAMHKTWQAJX4PLUI255NJAFGYNTT2M5ZMR2CQ,1 txns.  ,WARN666...
2024-06-15 00:15:46,pay,,,ALGO,0.000089,,,(Group- OQCSu...) - RAL7USS6AVYKEA5WZDAR4X3KIY3FPP3IROII2PGA6SVDUH2O5IRQ,1 txns.  ,ZGYMM3Z...
2024-06-15 00:15:55,pay,,,ALGO,0.000013,,,(Group- YsKPN...) - D2XMJRR2BUE3WQ4SOLHCRDVNF43QETTJJKU6BLPBIJRLC23IBPWQ,1 txns.  ,WARN666...
2024-06-15 00:15:58,pay,,,ALGO,0.000068,,,(Group- C4HYY...) - JZB5BM24VMHOTXDFMT3D2EK53HVH6WK6XK42NCMHQLEFWX3Y52HQ,1 txns.  ,ZGYMM3Z...
2024-06-15 00:16:09,pay,,,ALGO,0.000013,,,(Group- 1od8A...) - HID772U237PA5VHY6SWOEQ5DDOMBZTCTZELJU32A55E56NZNJGQA,1 txns.  ,WARN666...
2024-06-15 00:17:57,pay,,,ALGO,0.000076,,,(Group- Afcxm...) - UPIKPMP3C5ODGJWD6LNUHTF5GIPZBKRDZLKT5DTXYZPPBE7CQWZA,1 txns.  ,4DBNUQN...
2024-06-15 00:18:17,pay,,,ALGO,0.000013,,,(Group- C5kPQ...) - 6SCICLKPPTL5T5Z56XG4LWCWKMZMTBBZ3SAIUCHKRA73GMIVIBAA,1 txns.  ,WARN666...
2024-06-15 00:19:,pay,,,ALGO,0.000057,,,(Group- NcVhh...) - NXSNY37BIKSDMDZHBQBY5XKB2VJEZU2BJJFJRQZ5MNTINJGJP46Q,1 txns.  ,BXAOVGU...
2024-06-15 00:19:17,pay,,,ALGO,0.000013,,,(Group- 3l5rh...) - EGHCCUIKYLGBDB3GCO2SN3HWFIK6D3M6FOBMPECT6VQ6CQD2IMMQ,1 txns.  ,WARN666...
2024-06-15 00:21:12,axfer,USDC,10000.,,,ALGO,0.001,57TNGFFBYUUA5T635TCK25P3EISA6M2CYSXC43OUK46OQWOYLNDQ,Sender,CX2ETHA...
2024-06-15 00:26:1,pay,,,ALGO,0.000051,,,(Group- Vvo/1...) - 4NWYXCBEDEEUOOBUZXGERW6VCV2NDBLLVOAVFWAOIR3QWODBIDWA,1 txns.  ,ZGYMM3Z...
2024-06-15 00:26:28,pay,,,ALGO,0.000013,,,(Group- qZ1AY...) - RVW5PHD745RD4M4C4PCR3HYUTOT5BOMN4UUSOLRXMUSPIHGKIEGQ,1 txns.  ,WARN666...
2024-06-15 00:30:37,axfer,,,USDC,25000.,,,3WHJADRYCGWRWUBRDZRP4OGWQMYAOYU7Q7BHLUHSJLBJVH757ODA,Receiver,OSS3CEB...
2024-06-15 00:36:1,axfer,,,USDC,1364363.76,,,AWXARWW4VGD2TQ6GYQGVSP4HOK5UK333N4TQNQWP6NPRRDNXTLFQ,Receiver,OSS3CEB...
2024-06-15 00:36:36,axfer,USDC,1490000.,,,ALGO,0.001,EC2FPAYMM3DPUJPFLQBPXHXU4OQVM5WCV72C4SPEATRLDLZWWCTA,Sender,CX2ETHA...
2024-06-15 00:41:4,pay,,,ALGO,0.000077,,,(Group- e85BB...) - WLYY4P42A2CAV4INCT56Z6EXPWJYIQQWGIULFYXLFCBPROBOFKUA,1 txns.  ,COCXOWW...
2024-06-15 00:41:45,pay,,,ALGO,0.000013,,,(Group- na46J...) - GAMSWB7YXLUOGAWJZYMXAMSBST63CKM6TAFK26SEYC22W5YRBMGQ,1 txns.  ,WARN666...
2024-06-15 00:44:09,axfer,,,USDC,908474.22,,,UJ5S34PKOOSHY4ND7M2SUL3EZMJLSNAINF4RUFGWZAI37CBAXKIQ,Receiver,OSS3CEB...
2024-06-15 01:30:48,pay,ALGO,0.001,,,ALGO,0.001,(Group- E5aur...) - KKJQEICSSQLMSBILKIQCEFMOQQHBGWI5QCEUROAPX3PXQ2VMI22Q,2 txns.  ,K2LWZKT...
2024-06-15 01:30:48,axfer,,,USDC,297859.991191,,,(Group- E5aur...) - 4BIIQCK726HDPLYUQAJCNBRKRWV22WSMFYYFPSTKESVGIQ5E5CKQ,2 txns.  ,K2LWZKT...
2024-06-15 01:36:44,axfer,USDC,7.18,,,ALGO,0.001,CU3VWYMBX5BUONZ5WH2BGSML5NFTDSGK53MBWEP4M35JKVZATQZA,Sender,EHYLWOF...
2024-06-15 01:41:51,pay,,,ALGO,0.000056,,,(Group- ZJ7fo...) - WMO3FAN4NBP36OXE2K47LLKCI7OENUHX3B62GI3IAHMLL2KYG5MQ,1 txns.  ,4DBNUQN...
2024-06-15 01:42:06,pay,,,ALGO,0.000013,,,(Group- l5etm...) - 7WBACXK2IV7OSGNA4V6DXOMGD5GDTHYEEVDVZUDGMVJXFYEB5NPA,1 txns.  ,WARN666...
2024-06-15 01:44:33,axfer,USDC,4.45,,,ALGO,0.001,6FCXMXQLLSCF4IGVPHHAI2JKSW7AVMJGR5ACV7ZUKQQB7IIT5MBQ,Sender,EHYLWOF...
2024-06-15 01:50:05,pay,,,ALGO,0.000095,,,(Group- NQGti...) - JE2345XYOVZNN26LUOHOYBPQ64HSSGKRCF573TYAYEUDPSY33KNA,1 txns.  ,4DBNUQN...
2024-06-15 01:50:31,pay,,,ALGO,0.000013,,,(Group- F0d/5...) - PD4LLV66JLFLJ6U2ZXSMZ4PZHNWUHP2JHF3QE2H4ROQDTR4KFPKA,1 txns.  ,WARN666...
2024-06-15 01:50:34,pay,,,ALGO,0.000013,,,(Group- GuXEm...) - 45V7LGBDQAALCS6EHRNRXMYDNXVCORGHO6TSNSPRSQRJZQ6ARHWA,1 txns.  ,WARN666...
2024-06-15 01:53:43,pay,,,ALGO,0.000013,,,(Group- yitLR...) - MOVSOXGTQT322ECVIYOH7EU5MXDB5LPL4NJTIEFY5A6RUL66YYOQ,1 txns.  ,WARN666...
2024-06-15 02:22:48,axfer,USDC,31113.,,,ALGO,0.001,RC7EEE54Z35OIRSZGSBWTSNOYHUVWUOFSJ6CH57JOXJQDXKE5GTQ,Sender,EP3B4JU...
2024-06-15 02:27:55,pay,,,ALGO,0.000093,,,(Group- 0pD6Q...) - UO6JDA6XCRT4MOA2DRS2F2WAKAVFNHTBDLDLMK4ETOKQ5FUBHCIQ,1 txns.  ,ZD6JXLR...
2024-06-15 02:28:07,pay,,,ALGO,0.000013,,,(Group- e+EHw...) - QQKJA4LZA6OIWZY5I2V62OJMNDVE7TJALCFXFWTXSZDUXPRW325A,1 txns.  ,WARN666...
2024-06-15 02:30:34,pay,,,ALGO,0.000013,,,(Group- Z6DPv...) - YFS5FP2J3HI6YIYGTPJ2NICLSHVAFML7QIIVUT6INBN66PPLOTWQ,1 txns.  ,WARN666...
2024-06-15 03:34:34,axfer,USDC,19.,,,ALGO,0.001,WYDRC75PLVJB5S3KEPJHG6BYVFGDKEVE7SY6HE26BBUPLZVRDX4Q,Sender,A77RBSX...
2024-06-15 03:39:4,pay,,,ALGO,0.000091,,,(Group- iyOIg...) - GYR25LWAVEYZM6ACEMWGAKAD3OSZZMD4IJQWUOYTWBACHIB2D3RQ,1 txns.  ,H33THWP...
2024-06-15 03:39:52,pay,,,ALGO,0.000013,,,(Group- qMlxK...) - 23YDIK3TVMBDSQEGRK3J4S42D4CK6T6YHYXYJITTMEJAJEVB75HA,1 txns.  ,WARN666...
2024-06-15 03:50:12,axfer,USDC,3449.,,,ALGO,0.001,TRQLDMMC3O6JFEJP5FPQQMG2L33IXD25IVWPBTLUIY445FOXA65Q,Sender,7ZLQGRX...
2024-06-15 03:55:38,pay,,,ALGO,0.000058,,,(Group- Hf+ch...) - 4VLHTZ5HGURXBDBAQPLGJBKIE6N4CGYQLXGV3LPOY5ENZL5MW3IQ,1 txns.  ,IQI6B3S...
2024-06-15 03:55:52,pay,,,ALGO,0.000013,,,(Group- +DVRt...) - JW5OGO5N44EYEOFQBGF3TK4GL4PVQJZ6VOCEC476W4W5TUJRRO7Q,1 txns.  ,WARN666...
2024-06-15 03:58:33,pay,,,ALGO,0.000013,,,(Group- Q6bZm...) - 3JDNGEEKPOKCMWJ3BJ7GRN53OR7AKGV54I47FGGPFSLKI6N4DB2A,1 txns.  ,WARN666...
2024-06-15 05:30:45,pay,ALGO,0.001,,,ALGO,0.001,(Group- PRaeC...) - ZN7Q2MG5TKM3OFV23EQCDWWG66UND2S3EOAFU3WI5IZQVZRI2OIA,2 txns.  ,K2LWZKT...
2024-06-15 05:30:45,axfer,,,USDC,44330.562613,,,(Group- PRaeC...) - ELEYFQAI342UCJ4CZ3D6UMTSSKQ4OMDLMXARUQNACANX7EWAQFRQ,2 txns.  ,K2LWZKT...
2024-06-15 07:09:33,axfer,USDC,30000.,,,ALGO,0.001,PXCDCOIOCHQRFEXQM7FF3LYZQS4NR5LGF5IGX4JOYITQDUS5YXMA,Sender,ZT6CCUN...
2024-06-15 07:14:56,pay,,,ALGO,0.000099,,,(Group- DXT2f...) - 4A76GNTS2O6S6HTXNWX4HQTAM2VGED6536F5GC4NK7DOZDMUWMAA,1 txns.  ,SY3YSHJ...
2024-06-15 07:15:03,pay,,,ALGO,0.000013,,,(Group- KUZWB...) - 7J3EPBXYSTHKOM4CMOVUKLCBKU6NHFDR54QINOTE5RLV7JT2GE5A,1 txns.  ,WARN666...
