time,type,sentCurrency,sentQuantity,receivedCurrency,receivedQuantity,feeCurrency,feeQuantity,id,description,txn partner
2023-10-13 23:23:14,axfer,,,USDC,8600000.,,,FXVYDTMHDRUOCK3LHMXMUZ3U5SZ6JUGMZSXXNVETHFRWJ2R5RCJA,Receiver,ZG54ZBZ...
2023-10-13 23:23:21,pay,,,ALGO,0.001,,,(Group- VQ3jO...) - TYFGCSWY57QKW2OWBM4BLIGW6O27NJJONC2UFIASFX4OLUA7JFGA,2 txns.  ,ZG54ZBZ...
2023-10-13 23:23:21,axfer,USDC,8600000.,,,ALGO,0.001,(Group- VQ3jO...) - GMJUHU7RDDKC7NP4UWVZK47AMXXVFTU5AGER2IUMGHGIIQOBK5WQ,2 txns.  ,ZG54ZBZ...
2023-10-16 23:23:22,axfer,,,USDC,5000000.,,,6HIE5AH326XW2DFJBBNXHFWK2FOARDYUZ3JJGEEPM3JJ5NBDBWTA,Receiver,ZG54ZBZ...
2023-10-16 23:24:4,pay,,,ALGO,0.001,,,(Group- 9SHit...) - NBB4FJUQRUOUJJMFZPVXKVDYUV4XTECAG5NRSXJIMKVTRXOLVSVQ,2 txns.  ,ZG54ZBZ...
2023-10-16 23:24:4,axfer,USDC,5000000.,,,ALGO,0.001,(Group- 9SHit...) - OWMKQGNXYE7VHS6UCOC74RJGBBWIWE3XMEDGOPIN7DZ2P5TBVPGQ,2 txns.  ,ZG54ZBZ...
2023-10-17 02:45:11,axfer,,,USDC,3000000.,,,I5NF6PJMIB3AXRWHM66DAWTEZ4TKSEQ4YOVMKIBQOOYLPDXQSANQ,Receiver,ZG54ZBZ...
2023-10-17 02:45:18,pay,,,ALGO,0.001,,,(Group- U0R/e...) - C63XREMLSIG2UBIE7L3GUMFF3RTETHPXKXGYTINDAOQRIFOY526A,2 txns.  ,ZG54ZBZ...
2023-10-17 02:45:18,axfer,USDC,3000000.,,,ALGO,0.001,(Group- U0R/e...) - EFGT2EEYJLBWX4FVMVYQOW3K25MBGH642BOJHRG4D3TSRC2MPZXQ,2 txns.  ,ZG54ZBZ...
2023-10-17 23:00:04,axfer,,,USDC,5200000.,,,HMBQXLG2EUPG26ZNC2NS5KVTD4HFD4JWPW5Q5NTI3SEWOFE7PB3A,Receiver,ZG54ZBZ...
2023-10-17 23:00:14,pay,,,ALGO,0.001,,,(Group- bSO4k...) - NG73VVD4F7RAA5SWON23XKL6JMR5C7OTFSDQDT2B26OXK3FLSJTQ,2 txns.  ,ZG54ZBZ...
2023-10-17 23:00:14,axfer,USDC,5200000.,,,ALGO,0.001,(Group- bSO4k...) - UNVJTVJENPP73XAEQZ7KYML5I7ZHV2N7UL5CEQYABNBTB5A4ZJ6A,2 txns.  ,ZG54ZBZ...
2023-10-18 23:57:16,axfer,,,USDC,6300000.,,,NHXHWBMRYCIQXX2GAYU6LVPMB4KKUCH3WVDAO43FB2XNLHB7FY6A,Receiver,ZG54ZBZ...
2023-10-18 23:57:26,pay,,,ALGO,0.001,,,(Group- f3Afr...) - YCSLAX5YXNPLVDBSSCPDC2V34HQWQNOQ2XD2T564A6ROZVSHV6VA,2 txns.  ,ZG54ZBZ...
2023-10-18 23:57:26,axfer,USDC,6300000.,,,ALGO,0.001,(Group- f3Afr...) - BNEMJO7SQBGHQ7NHPO6PMK442NCQRPKPL3LT2MNQI2BGWRBJHSQQ,2 txns.  ,ZG54ZBZ...
2023-10-19 00:12:42,axfer,,,USDC,1000000.,,,PBYEZBHMT62CIHIOEENBBOJXDSIHWMOSL64LQQMDLVGDINPQUJFQ,Receiver,ZG54ZBZ...
2023-10-19 00:12:49,pay,,,ALGO,0.001,,,(Group- gYf17...) - YY47BU7QO7I3FVIYECT5QCZ7NLV6GZHT7L4DXFQL5MXSJPZOFRMA,2 txns.  ,ZG54ZBZ...
2023-10-19 00:12:49,axfer,USDC,1000000.,,,ALGO,0.001,(Group- gYf17...) - QSDSDSZOBVGITUMVOVVPFIQW4LF6QJULUCMJ5OGE3PO5RJ72LLFA,2 txns.  ,ZG54ZBZ...
2023-10-19 23:17:17,axfer,,,USDC,7600000.,,,7NO2NJK2FXJWRVJBZCVVGKXSZLYUQWFRLNSNTFH7U5HK2XNLDHMA,Receiver,ZG54ZBZ...
2023-10-19 23:17:27,pay,,,ALGO,0.001,,,(Group- cpN4O...) - 7XYP6FK5LZLNHACGDDAJ6YNPOSX4VLF7QEVLUA55TJ5LNFP2KRTA,2 txns.  ,ZG54ZBZ...
2023-10-19 23:17:27,axfer,USDC,7600000.,,,ALGO,0.001,(Group- cpN4O...) - 7YU7VFCHIDT7S6AVP3KSZWFUHXRWIDEDC2EYL5776JQKWCNYI24Q,2 txns.  ,ZG54ZBZ...
2023-10-20 02:58:03,axfer,,,USDC,4000000.,,,EYBRFEG2FNOZEUUETKZYV4W6FRQZBXAB5OKDJWCMSUYNOJNAS3KA,Receiver,ZG54ZBZ...
2023-10-20 02:58:1,pay,,,ALGO,0.001,,,(Group- +Me8a...) - AZVQUIBISFNRHMFVUOKCDYXXMTBENXYE2PEXYE7PIHMKFYLMG3FA,2 txns.  ,ZG54ZBZ...
2023-10-20 02:58:1,axfer,USDC,4000000.,,,ALGO,0.001,(Group- +Me8a...) - A37BLIPG3EDIGLCLL5LAPCNLPIBGWFFTKWSX366G3G7RO3T6WIBQ,2 txns.  ,ZG54ZBZ...
2023-10-20 23:10:21,axfer,,,USDC,8600000.,,,V5SGI6G4LIK4ROASXQOJFFOYEU4FGG3NIF7WRC7WDILREGC2UAAQ,Receiver,ZG54ZBZ...
2023-10-20 23:10:28,pay,,,ALGO,0.001,,,(Group- 4nWgF...) - IM25NLQ5NMW2BSTZLAFRIERYZRJE57QTRB2Y4MWAWGAS74JLXRHA,2 txns.  ,ZG54ZBZ...
2023-10-20 23:10:28,axfer,USDC,8600000.,,,ALGO,0.001,(Group- 4nWgF...) - C4PWTPYC6B6Q32SNI5ND7ZQ3WYNKIKVDLVZFBKWS52VAHE32DPDQ,2 txns.  ,ZG54ZBZ...
2023-10-23 23:21:21,axfer,,,USDC,8018000.,,,AGNIRQQSZOZO7UJRBPYTBWSVJXZNV3VSHL7ST364AQTMXUASN54A,Receiver,ZG54ZBZ...
2023-10-23 23:21:27,pay,,,ALGO,0.001,,,(Group- zEGMW...) - ISKRH4JIUIXL6UUCGKBLTLQYWXOY7DP4AO4CLIITEMNP6ZMQWF7A,2 txns.  ,ZG54ZBZ...
2023-10-23 23:21:27,axfer,USDC,8018000.,,,ALGO,0.001,(Group- zEGMW...) - XTEFENAZNWX2CQOLQ76Q7PBESL3DXLDLARZJS3GPNRBBJLPGTLKA,2 txns.  ,ZG54ZBZ...
2023-10-24 23:01:06,axfer,,,USDC,7600000.,,,OUFBFFZYZBCUGPUO32UY7ZRD2UG776KN4H5K5WJNY2CKJ74L7XBQ,Receiver,ZG54ZBZ...
2023-10-24 23:01:13,pay,,,ALGO,0.001,,,(Group- yfymH...) - PT46YNBDZ2AORHWM7V6U2C7UPRZWYEXTMNDFGNGVVBWSHHJLGVOA,2 txns.  ,ZG54ZBZ...
2023-10-24 23:01:13,axfer,USDC,7600000.,,,ALGO,0.001,(Group- yfymH...) - MJOOUHQKXGAAJ5FHGD4JDJAVQYT4CVAEWOXYHCOGME7TD4TR3GYQ,2 txns.  ,ZG54ZBZ...
2023-10-25 22:57:05,axfer,,,USDC,5350000.,,,22FI3NFM3N4TBOUK57KYR7MTXB3MXSAD43K4FOEFFQNWWX3DKD4Q,Receiver,ZG54ZBZ...
2023-10-25 22:57:12,pay,,,ALGO,0.001,,,(Group- 6fsh+...) - LOLQSOQSKGE5DOK3UAOBBH3XURVL7IFNPXDE27HDU2EHO4IVG7BQ,2 txns.  ,ZG54ZBZ...
2023-10-25 22:57:12,axfer,USDC,5350000.,,,ALGO,0.001,(Group- 6fsh+...) - HHVAFUNV2USUC6FEZEZAGTE5HVLWRO77XO463MUXDU25GQE4BT7Q,2 txns.  ,ZG54ZBZ...
2023-10-26 23:53:04,axfer,,,USDC,6300000.,,,IP7GVG4CUW7TBL7J3CR5KF7GCKUBO6WP6ASAHYVXVDJJIY2UDXEQ,Receiver,ZG54ZBZ...
2023-10-26 23:53:11,pay,,,ALGO,0.001,,,(Group- 1qR01...) - 7STIPEKAOF5QAXXODJSHDCPD6KZBH4L3TPANH6PQY66GJDWRPIQQ,2 txns.  ,ZG54ZBZ...
2023-10-26 23:53:11,axfer,USDC,6300000.,,,ALGO,0.001,(Group- 1qR01...) - 7B6BOPWJSM4KBLUQLOZD7OBJ3AMRIJEPBRKOTYD66XVOIQIUC3QQ,2 txns.  ,ZG54ZBZ...
2023-10-27 02:13:08,axfer,,,USDC,2300000.,,,ZMKQ5ZX3ZD7IE6IUU2E4VOCJVKEKWLV6RLKZVPRHYDRGGVJLQTLQ,Receiver,ZG54ZBZ...
2023-10-27 02:13:15,pay,,,ALGO,0.001,,,(Group- 8/H3r...) - FIGNPECNVVPOV32PKKNBPY72FKBOOVOSL5JUAAWZUMRECDZ2NMCQ,2 txns.  ,ZG54ZBZ...
2023-10-27 02:13:15,axfer,USDC,2300000.,,,ALGO,0.001,(Group- 8/H3r...) - LHQ63H23CLDGYOIIAWKDSJOWT44K5SURQMVA3JDM2TT3OHU6XXEQ,2 txns.  ,ZG54ZBZ...
2023-10-27 21:50:19,axfer,,,USDC,7800000.,,,UDCTFT4C3DQ2WNO5CLWUJKOIM7M6SAORODK57JJV6LV7IYPTDKDA,Receiver,ZG54ZBZ...
2023-10-27 21:50:26,pay,,,ALGO,0.001,,,(Group- 7jfBN...) - KKXMKVKT3JS6UBF5AC5X3XXJS4KYBOA2OVGR46KPWM6YPZHPJ3IA,2 txns.  ,ZG54ZBZ...
2023-10-27 21:50:26,axfer,USDC,7800000.,,,ALGO,0.001,(Group- 7jfBN...) - WTR6IA2C4BAA3QUYOMCS6C5WMQ73DLFAWPFRDCIJYX55B3OHW7YA,2 txns.  ,ZG54ZBZ...
2023-10-31 00:50:17,axfer,,,USDC,8506000.,,,6FSXHCN5THHHUKVFOFU3WYUXWEAKL6RBHUSJ4OSFJSZ2WFEJTKHQ,Receiver,ZG54ZBZ...
2023-10-31 00:50:24,pay,,,ALGO,0.001,,,(Group- dx7/F...) - 35Z63NTYMFOQT6KWDWNORH3VHFOMZMFP6B36DEJS5H3R4Y4HGXVA,2 txns.  ,ZG54ZBZ...
2023-10-31 00:50:24,axfer,USDC,8506000.,,,ALGO,0.001,(Group- dx7/F...) - URGLDXVA7XJLF7NNQPWTZJ7VVOFHKKKNKJ6FYQFMYS2WVHJ7FOOA,2 txns.  ,ZG54ZBZ...
2023-11-01 03:06:04,axfer,,,USDC,4850000.,,,EFOL7I52PHBI7I3NNPDKND33LZILGMYM6BH25DJCNOMWDDG6BWQA,Receiver,ZG54ZBZ...
2023-11-01 03:06:11,pay,,,ALGO,0.001,,,(Group- 5sbZS...) - BYVEIYNWFMFNHKZ4MT6NNFNGXMN6FAKQZRG2YVY7L4UJWAHX6SQA,2 txns.  ,ZG54ZBZ...
2023-11-01 03:06:11,axfer,USDC,4850000.,,,ALGO,0.001,(Group- 5sbZS...) - IQFGPHT77U5L6MAQZYV3IA2V6GAQF2FNBML6LFTBL7J2IT325JTQ,2 txns.  ,ZG54ZBZ...
2023-11-01 23:36:1,axfer,,,USDC,3200000.,,,WXD4CQ7DGT734CEMK6SPUMLOJ7EPERATLQX6UVWKS64TNXWM4REA,Receiver,ZG54ZBZ...
2023-11-01 23:36:17,pay,,,ALGO,0.001,,,(Group- Fcl8T...) - LNZGD52CFXT55BRFNDQSKVSE3S7ANI77ZXU5ABL3YYXAQRBDONXQ,2 txns.  ,ZG54ZBZ...
2023-11-01 23:36:17,axfer,USDC,3200000.,,,ALGO,0.001,(Group- Fcl8T...) - MPNPESEK63ETZRVJB3MNEN23RYOAYOPB3TFG2KBPLMC5HDIH3NBQ,2 txns.  ,ZG54ZBZ...
2023-11-02 22:42:08,axfer,,,USDC,4203000.,,,BUD4JGKVUCYJULWAUFQBSJ27HHFHETNDH5GVPNM5G6UIYXVYX7ZA,Receiver,ZG54ZBZ...
2023-11-02 22:42:14,pay,,,ALGO,0.001,,,(Group- W38kQ...) - GZJOMZH2SCE3HEOUQBIX6CLEGRJCZBWL3MOHSPXN334L7SI7SYSA,2 txns.  ,ZG54ZBZ...
2023-11-02 22:42:14,axfer,USDC,4203000.,,,ALGO,0.001,(Group- W38kQ...) - OHXZB36DUFDVRHVGKWXIMZ7SCEL4U3HRBM5VLBF2I65AKRKTQSRQ,2 txns.  ,ZG54ZBZ...
2023-11-03 18:05:15,axfer,,,USDC,3546000.,,,2DSUBCGXZ26CIO4OQQH5J7ETUDBOVP7V34W4M2XH5COIE6M7ZACQ,Receiver,ZG54ZBZ...
2023-11-03 18:05:22,pay,,,ALGO,0.001,,,(Group- cLOGD...) - WY2YBE4HDN2QGOMYCNDIUKCWZEVW7WUBYXNF2SIRG262UJYYY2FA,2 txns.  ,ZG54ZBZ...
2023-11-03 18:05:22,axfer,USDC,3546000.,,,ALGO,0.001,(Group- cLOGD...) - RAV2SE5VFFH3JJHZ5CVLBICFW4SIFY5V6FBV6BC4FJ7VFHIYA5FA,2 txns.  ,ZG54ZBZ...
2023-11-03 22:45:04,axfer,,,USDC,6100000.,,,OIKYJPPZ2VNGQTVNPVHIZD6WVRZ3TOPKI3LODQ4X4SY75RR7R37A,Receiver,ZG54ZBZ...
2023-11-03 22:45:1,pay,,,ALGO,0.001,,,(Group- 5msap...) - 7JZNQIBGPOPIWZ47MGRRVOQFNBP4IOT75C5B3FKCXBKHG4PYK4OQ,2 txns.  ,ZG54ZBZ...
2023-11-03 22:45:1,axfer,USDC,6100000.,,,ALGO,0.001,(Group- 5msap...) - 7MENA5QJQ6JCQ3DL5OQP54TOMYVJSTYTK7BSFAMY5GW42UY5626Q,2 txns.  ,ZG54ZBZ...
2023-11-06 11:07:54,axfer,,,USDC,600000.,,,SWESU2D5DYKPI3DGY2LM756ZDYK453NCOHQHQX3PQFQJBMNHF6OQ,Receiver,ZG54ZBZ...
2023-11-06 11:08:01,pay,,,ALGO,0.001,,,(Group- zGa89...) - 3QO72T2HI3MOVLH4RHGRWYSDCPIOZAYZZAJVX2EBOE7W5EJINEOA,2 txns.  ,ZG54ZBZ...
2023-11-06 11:08:01,axfer,USDC,600000.,,,ALGO,0.001,(Group- zGa89...) - 3D252OUULSLVM63EJ34NYXQEZBHQ4V46QZWOMDQJMKE3HMLNJ7XA,2 txns.  ,ZG54ZBZ...
2023-11-07 00:15:11,axfer,,,USDC,1000000.,,,ISTZKOP5LH55BZOEEPTWW3IYD5B72BVZVG42UHVCDSZSKW724DJQ,Receiver,ZG54ZBZ...
2023-11-07 00:15:18,pay,,,ALGO,0.001,,,(Group- LAGKt...) - 3EVUSFK6CHV6TTRC3W4VKJ757ABGRIO323IQEZI726BG4CVOF5IA,2 txns.  ,ZG54ZBZ...
2023-11-07 00:15:18,axfer,USDC,1000000.,,,ALGO,0.001,(Group- LAGKt...) - VCOHPVDMTRL7S7BCNKIK4DDI3BXAZI27XLJRQFZ6G2HXSVNP7BWA,2 txns.  ,ZG54ZBZ...
