time,type,sentCurrency,sentQuantity,receivedCurrency,receivedQuantity,feeCurrency,feeQuantity,id,description,txn partner
2024-01-12 15:15:23,axfer,,,USDC,20330.,,,4T46O75P47PQCYRZMHIJXPOJUWJBAFIUHSBUDXOCVD5G7OEPMK5Q,Receiver,ZG54ZBZ...
2024-01-12 15:19:01,axfer,USDC,20330.,,,ALGO,0.001,JR23TS5ACAO224VE2SXGYMVLXRL2XVQ7WO6KI2HQTMQGLVZ2PDPA,Sender,QYXDGS2...
2024-01-12 16:10:38,axfer,,,USDC,21641.,,,7RTMZSQY2W4PC6F7K77VCHJS3B6EFQ5OUIKA6BP2T4RJ4QWFEJ5Q,Receiver,ZG54ZBZ...
2024-01-12 16:19:03,axfer,USDC,21641.,,,ALGO,0.001,3B4M7AKWM762NHILPE4KGA5TPDXG65BB2S25KDHJMKPXF3V7CYBA,Sender,QYXDGS2...
2024-01-12 17:12:53,axfer,,,USDC,20401.,,,XDBTASMSYKYSMZAHBFK6U6TDWP6CCM777B3JIYILFT5RU23PXGCA,Receiver,ZG54ZBZ...
2024-01-12 17:19:01,axfer,USDC,20401.,,,ALGO,0.001,FEFPFVDHVKJJN7GV7XXCTS5I5IBM5SEMG4BVKIB3JBMXJL3ORMOQ,Sender,QYXDGS2...
2024-01-12 23:34:25,axfer,,,USDC,53845.,,,Y65XXAAQYEGYJJFAVV3G4RWLVAQXANMSRAIV45LL6O7WTTPGTERQ,Receiver,ZG54ZBZ...
2024-01-12 23:39:01,axfer,USDC,53845.,,,ALGO,0.001,ZENQU32W6D4FC7JMBSXZFA2AIUIN6NNCAN7GIDYCW2IORFPS5R7A,Sender,QYXDGS2...
2024-01-12 23:56:14,axfer,,,USDC,22619.,,,QPXMVSOZY5VQ24Z7LRG2ULTT3ZV3JUAQKX5DGJ6MW72JCZASVSDA,Receiver,ZG54ZBZ...
2024-01-12 23:59:,axfer,USDC,22619.,,,ALGO,0.001,N6THWVH43TJ4NCDA2EOHPAH2CJKOL7TCZV4DEXM7T6HWXGZWQ6GQ,Sender,QYXDGS2...
2024-01-13 00:53:53,axfer,,,USDC,20471.,,,ZPXZDFBFBOMM723KMUKRM2BAVC2FFQYQ5VSIM2GMLHAZ5MW3LUMA,Receiver,ZG54ZBZ...
2024-01-13 00:55:15,axfer,,,USDC,33810.,,,AVFJSLZAPOTC5YUYXXM4AZHRLLE4OPEKGSZ6QQ6IKOU3MPVL7K2Q,Receiver,ZG54ZBZ...
2024-01-13 00:59:03,axfer,USDC,54281.,,,ALGO,0.001,MHIRNKVTWTN27V5VEAYYIRJQCPGOZEMB3CFDKOKQPSCCBZXJWUBQ,Sender,QYXDGS2...
2024-01-13 01:20:15,axfer,,,USDC,22400.,,,4UJBA3MEIRZ5JEIWW7ANAMV6SGD7FHKSECKLXXHEWN6ESIUE6W5Q,Receiver,ZG54ZBZ...
2024-01-13 01:29:01,axfer,USDC,22400.,,,ALGO,0.001,LQA3WSHVFIQE7DNVY72J6LLHCNNEVNGIQWVF5TCPYMDLIO2MPVXA,Sender,QYXDGS2...
2024-01-13 05:33:21,axfer,,,USDC,20357.,,,LORZGGFGPCXOGECPDOUKDPGOZKJM5FLNMKGGDI6IGW2AAET4UODA,Receiver,ZG54ZBZ...
2024-01-13 05:39:,axfer,USDC,20357.,,,ALGO,0.001,4ET3GVNRZA3GKVVY3MJ5EF7O5CJPB3KVAXJRG7MBQ6FKACWQVCMQ,Sender,QYXDGS2...
2024-01-13 05:42:2,axfer,,,USDC,21122.,,,IINTPI3CWKPTHTGQHZHQR2EL2NZYYXLQECMF32UPGGR5B67JZUZA,Receiver,ZG54ZBZ...
2024-01-13 05:49:03,axfer,USDC,21122.,,,ALGO,0.001,EIHAR4ZDK2O5FLOJCTUU2KDFEWJOBHI5ZCTEOOI37YUIVFIWVXEQ,Sender,QYXDGS2...
2024-01-13 06:04:52,axfer,,,USDC,21852.,,,KAH3X5INBDZKFZNQSCNRLWHMQWNH5XBULU2D2URVJUFZHSBTAKVQ,Receiver,ZG54ZBZ...
2024-01-13 06:09:03,axfer,USDC,21852.,,,ALGO,0.001,H33EZXBHLNWX37NZ2ISTY3YJEPRWKRQB7NXDBJBZINZUQI5G24EQ,Sender,QYXDGS2...
2024-01-13 06:21:16,axfer,,,USDC,22173.,,,QNGZBCFVWXU2PHCTEWHRNMLVNGHWF6PWXQLGRFDFACMDVHJMHUUA,Receiver,ZG54ZBZ...
2024-01-13 06:22:34,axfer,,,USDC,22849.,,,ILRC63OIIO3GLI63QM4YQSVLAJIG6BJRHALPJ6XNWZILN4L3PZFQ,Receiver,ZG54ZBZ...
2024-01-13 06:24:06,axfer,,,USDC,22782.,,,DZRWJ3D5SYSSLX5BBJXE2ATWHF2C7TTWGQ25PJBYDIYHS7D5SBCQ,Receiver,ZG54ZBZ...
2024-01-13 06:29:01,axfer,USDC,67804.,,,ALGO,0.001,Q6YBKQLKZQA2EQ5VH5ZQ2Y2FNTXAAMEIRBM44KLBJ5BNJ6I5QARA,Sender,QYXDGS2...
2024-01-13 09:00:34,axfer,,,USDC,20394.,,,SV64XTE5UWNE7GHDF52SZYQXSIDX7CFWL3QGL76XNINBEQCL7JYQ,Receiver,ZG54ZBZ...
2024-01-13 09:09:,axfer,USDC,20394.,,,ALGO,0.001,I3MLO3HOQDWQYE7NFIBLOKNYMNAULIZPQPDZ4CEUZT7USSCRQ5RQ,Sender,QYXDGS2...
2024-01-13 09:09:14,axfer,,,USDC,23832.,,,UUMRY23ERTO3IAXWTDGNHNDO64IKDJG6FMLMAPVPVR3TI7MWPZ6A,Receiver,ZG54ZBZ...
2024-01-13 09:13:1,axfer,,,USDC,21648.,,,HVUU4VIM3KBBTZOYCRGNR2FJ7IR2FRKT6AZ7Y34IPQTNI757YL6A,Receiver,ZG54ZBZ...
2024-01-13 09:19:03,axfer,USDC,45480.,,,ALGO,0.001,NGHE7D4MVRG4WMC6NRAXE3CAEUYE777DAU4VKL65GTHX5PR3EE7A,Sender,QYXDGS2...
2024-01-14 04:40:46,axfer,,,USDC,20486.,,,COCPT265X6TS3F7TXNBZIKP56WRP6MVREGRGSCDIPVJRUSSBOIGA,Receiver,ZG54ZBZ...
2024-01-14 04:49:02,axfer,USDC,20486.,,,ALGO,0.001,ZUAVWQ4XK45MG46P4QBK7CP4TBLC752MZLPHELMLNSWBONKIZAFA,Sender,QYXDGS2...
2024-01-14 08:31:47,axfer,,,USDC,21555.,,,P6ROQALQC5SJ375VQ2NOVGEBB5FWFVV5QP76QMR7KNCHZ6IA2QMQ,Receiver,ZG54ZBZ...
2024-01-14 08:39:01,axfer,USDC,21555.,,,ALGO,0.001,IDG5SM5OTYTJMAF63SUTZ7TPL7K3Q2OVTMD7BNWZDNTK2Z7TO26Q,Sender,QYXDGS2...
2024-01-14 12:42:11,axfer,,,USDC,20691.,,,RU7WGUBXL2FEXLLXEXTEEWFR4A35CB7A6P2VGNCTVWWWR74QT5JQ,Receiver,ZG54ZBZ...
2024-01-14 12:49:,pay,,,ALGO,0.02,,,AM643OHMR7ENPYQ2CXU4V4VYFAIGLYTDUDUB77NXJM7CJGCOU2ZA,Receiver,ZLTOJBS...
2024-01-14 12:59:02,axfer,USDC,20691.,,,ALGO,0.001,UCPADEBMWAGEZCCDKRUKGCMOEO7BVYDKR5VXDZNNS2EZWJHLRGSQ,Sender,QYXDGS2...
2024-01-15 03:59:,axfer,,,USDC,20051.,,,KXEZTVBZYH3DVE525OKSLSPFVOTQIPBIMEPNUZ2XHQMDETZ73MIQ,Receiver,ZG54ZBZ...
2024-01-15 04:09:01,axfer,USDC,20051.,,,ALGO,0.001,VIXEHIQGTTBS5QAUOUW4363UAXSEWVZ7W3PAVXN2UDAXY5H4Z5RQ,Sender,QYXDGS2...
