time,type,sentCurrency,sentQuantity,receivedCurrency,receivedQuantity,feeCurrency,feeQuantity,id,description,txn partner
2024-06-13 22:31:47,axfer,USDC,251978.66805,,,ALGO,0.001,(Group- IiPUV...) - Y6FIFAML2FUZUG3UWCEAJFTUWXOFNT2TXYY3L6XDNWPXQZWXZPWQ,2 txns.  ,ZG54ZBZ...
2024-06-13 22:36:55,pay,,,ALGO,0.000067,,,(Group- yoowL...) - I7WIWLC5DHLZOA4RV4OBAM7PZZIMASGI7XUPMVDHXKVH4BZFDD3A,1 txns.  ,T4OXP7Z...
2024-06-13 22:37:07,pay,,,ALGO,0.000013,,,(Group- Ro2L3...) - EIYYQEPNNHBEK5SBJ2YS5OCNX6EZHCFNSH6HMQ2O4XXV22YGPS7A,1 txns.  ,WARN666...
2024-06-13 23:30:34,axfer,,,USDC,49922.247248,,,7M5SHQ5IFIWUUGZHPZP3ZRBRCN3B7JRR7XDPHVTX7THTPDZNOHZA,Receiver,QYXDGS2...
2024-06-13 23:30:48,pay,,,ALGO,0.001,,,(Group- /Vtmy...) - FAGBNAGFMNQ56MSA5YCODW2KOUHKBEOA4HYUCRQG5BUHQ3VK5LPA,2 txns.  ,ZG54ZBZ...
2024-06-13 23:30:48,axfer,USDC,49922.247248,,,ALGO,0.001,(Group- /Vtmy...) - WLL77YUQPSLOCATJICI5UUCCDZBNI6T6ME42KTNHEMICWBXSWG5Q,2 txns.  ,ZG54ZBZ...
2024-06-13 23:35:53,pay,,,ALGO,0.000054,,,(Group- cQBRP...) - EIRMPEEXTR2HSOWIROGMBMMM5PSBEY6VTBNWKTXBVFMQYLS3UZTA,1 txns.  ,RWHBDMC...
2024-06-13 23:36:05,pay,,,ALGO,0.000013,,,(Group- Bsijy...) - CTCN6H5HKOGJ2A3AE7IBLF4C3CPQ3LBGTVMTK7BR4Y73WHXCHJ2Q,1 txns.  ,WARN666...
2024-06-14 01:30:32,axfer,,,USDC,49922.247248,,,OX6EOEILUKG6KZGLZBEZRU3WLN3UT776TGPN27EH4QUDUB5YXYHA,Receiver,QYXDGS2...
2024-06-14 01:30:41,pay,,,ALGO,0.001,,,(Group- x1L5/...) - 2TLYIVIVLFTWI5FYHITZEMDHTCP4SZ37K6VGLXVFORV7Q3LH4MYQ,2 txns.  ,ZG54ZBZ...
2024-06-14 01:30:41,axfer,USDC,49922.247248,,,ALGO,0.001,(Group- x1L5/...) - 74LHJMLKX43S5NGSQEF4UFBBTT3KGDICGCX76LGELXHZ4IYXBKUA,2 txns.  ,ZG54ZBZ...
